# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-06-05 11:09:23.837
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
457.573498,0.0221,-0.0705,0.0982,0.12
457.573615,0.0104,-0.1205,0.1853,0.22
457.589482,0.0084,-0.1348,0.2226,0.26
457.589620,-0.0224,-0.1469,0.2052,0.25
457.605636,-0.0439,-0.1449,0.1213,0.19
457.621721,-0.0229,-0.1099,0.0017,0.11
457.621842,-0.0135,-0.0674,-0.0532,0.09
457.637965,-0.0303,-0.0176,-0.1056,0.11
457.654331,-0.0682,0.0081,-0.0987,0.12
457.654455,-0.0871,-0.0063,-0.0586,0.11
457.670210,-0.1130,-0.0494,-0.0571,0.14
457.670352,-0.1151,-0.0805,-0.0126,0.14
457.686152,-0.0979,-0.1140,0.0273,0.15
457.702048,-0.0735,-0.0827,0.0779,0.14
457.702493,-0.0733,-0.0659,0.0626,0.12
457.718140,-0.0752,-0.0893,0.2018,0.23
457.719455,-0.1699,-0.1218,0.3042,0.37
457.734709,-0.0071,-0.1885,-0.0854,0.21
457.753629,0.0171,-0.0779,0.0571,0.10
457.753844,0.0369,-0.0460,0.1688,0.18
457.769626,0.0208,0.0053,0.2057,0.21
457.769773,-0.0484,-0.0725,0.2635,0.28
457.786147,0.0698,-0.1301,0.2880,0.32
457.802382,0.0971,-0.1318,0.2220,0.28
457.802497,0.1190,-0.0596,0.1279,0.18
457.809483,0.1500,0.0266,0.0726,0.17
457.825282,0.1803,0.0191,0.0946,0.20
457.834566,0.1322,-0.0218,0.1477,0.20
457.842143,0.0889,-0.0675,0.1314,0.17
457.851051,0.0267,-0.1014,0.0772,0.13
457.859132,0.0172,-0.1258,0.0330,0.13
457.875414,0.0408,-0.1175,0.0598,0.14
457.884158,0.0714,-0.1132,0.1207,0.18
457.892055,0.0920,-0.0850,0.1790,0.22
457.900375,0.0884,-0.0804,0.2102,0.24
457.916332,0.0538,-0.0686,0.2437,0.26
457.932387,0.0374,-0.0805,0.1879,0.21
457.933221,0.0431,-0.0663,0.1519,0.17
457.948491,0.0702,-0.0354,0.0944,0.12
457.949584,0.0970,-0.0189,0.0609,0.12
457.964485,0.1261,-0.0022,0.0557,0.14
457.980576,0.1860,-0.0117,0.0515,0.19
457.982494,0.2285,-0.0090,0.0762,0.24
457.996972,0.2396,-0.0230,0.0959,0.26
457.998712,0.2195,-0.0274,0.0844,0.24
458.013182,0.1970,-0.0178,0.0042,0.20
458.029168,0.2328,-0.0205,0.0361,0.24
458.031931,0.2405,0.0056,0.0930,0.26
458.045669,0.2121,0.0314,0.0713,0.23
458.064056,0.1648,0.0079,-0.0801,0.18
458.066924,0.1392,0.0018,-0.1621,0.21
458.079441,0.1141,0.0126,-0.1867,0.22
458.082355,0.1204,0.0090,-0.2016,0.24
458.096297,0.1223,0.0247,-0.1808,0.22
458.112154,0.1721,0.0230,-0.0898,0.20
458.114405,0.1768,-0.0160,-0.0050,0.18
458.128233,0.1934,-0.0526,0.0724,0.21
458.130917,0.1837,-0.0965,0.1191,0.24
458.144157,0.1835,-0.1118,0.1157,0.24
458.160238,0.1684,-0.0616,-0.0213,0.18
458.163443,0.1632,-0.0317,-0.0863,0.19
458.176253,0.1651,0.0366,-0.1513,0.23
458.179761,0.1407,0.0499,-0.1497,0.21
458.192416,0.1309,0.0563,-0.0912,0.17
458.208726,0.0057,0.0317,-0.0378,0.05
458.224548,-0.0548,-0.0113,0.0191,0.06
458.224666,-0.0574,-0.0541,0.0495,0.09
458.240631,-0.0408,-0.0919,0.0771,0.13
458.240758,-0.0288,-0.1105,0.1092,0.16
458.256753,0.0118,-0.1024,0.1382,0.17
458.272592,0.1020,-0.0827,0.3104,0.34
458.272745,0.1179,-0.0710,0.2931,0.32
458.288548,0.1405,-0.0517,0.2963,0.33
458.288686,0.1506,-0.0342,0.3170,0.35
458.305138,0.1840,-0.0091,0.2841,0.34
458.321053,0.3094,-0.0055,0.2713,0.41
458.321190,0.4412,-0.0675,0.3533,0.57
458.337868,0.5725,-0.1625,0.3687,0.70
458.356838,0.7392,-0.3394,0.3492,0.89
458.357087,0.6988,-0.3882,0.3877,0.89
458.372444,0.5628,-0.3743,0.4425,0.81
458.372647,0.3632,-0.3291,0.4516,0.67
458.388933,0.1079,-0.2360,0.3729,0.45
458.389053,-0.0785,-0.1530,0.2598,0.31
458.405535,-0.2471,-0.0541,0.1091,0.28
458.421901,-0.4714,0.0986,-0.1849,0.52
458.422033,-0.5697,0.1438,-0.3262,0.67
458.437918,-0.6483,0.1793,-0.4159,0.79
458.454076,-0.7680,0.1172,-0.4140,0.88
458.454207,-0.7382,0.0912,-0.4846,0.89
458.471547,-0.7034,0.0745,-0.3959,0.81
458.471666,-0.6789,0.0293,-0.2686,0.73
458.488271,-0.6695,-0.0210,-0.2073,0.70
458.493142,-0.5274,-0.1003,-0.1766,0.57
458.504833,-0.5008,-0.0909,-0.1909,0.54
458.521937,-0.4652,-0.0790,-0.1791,0.50
458.522064,-0.4067,-0.0644,-0.1489,0.44
458.538233,-0.3302,-0.0303,-0.1103,0.35
458.554115,-0.0605,0.0180,0.0307,0.07
458.554228,0.0707,0.0222,0.0327,0.08
458.558955,0.2682,0.0002,0.0142,0.27
458.570057,0.4894,-0.0550,0.0803,0.50
458.585957,0.7905,-0.1697,0.2916,0.86
458.592717,0.8115,-0.2103,0.3425,0.91
458.601885,0.6801,-0.2292,0.3391,0.79
458.609068,0.4133,-0.2620,0.3034,0.58
458.625413,-0.0562,-0.2198,0.1755,0.29
458.634482,-0.2288,-0.1286,0.0611,0.27
458.641750,-0.3752,-0.0139,-0.0419,0.38
458.650523,-0.4366,0.0717,-0.0815,0.45
458.666955,-0.5001,0.0961,-0.0453,0.51
458.682500,-0.4935,0.0945,-0.1360,0.52
458.682888,-0.4675,0.0875,-0.2221,0.52
458.698601,-0.4699,0.0849,-0.2730,0.55
458.699343,-0.4106,0.0914,-0.3579,0.55
458.714890,-0.3358,0.0519,-0.3697,0.50
458.730920,-0.1820,0.0342,-0.3406,0.39
458.732040,-0.0953,0.0585,-0.2744,0.30
458.747028,-0.1155,0.0325,-0.2327,0.26
458.763192,-0.1050,0.0047,-0.0776,0.13
458.765443,-0.0569,-0.0257,-0.0482,0.08
458.780134,-0.1223,-0.0369,-0.0430,0.13
458.782181,-0.0359,-0.0433,-0.0504,0.08
458.796410,-0.0555,-0.0593,-0.1132,0.14
458.800211,-0.0375,-0.0394,-0.1427,0.15
458.813807,0.0132,-0.0144,-0.1370,0.14
458.830491,0.1465,0.0790,-0.0793,0.18
458.830980,0.1435,0.1163,-0.0678,0.20
458.846492,0.2141,0.1468,0.0315,0.26
458.862728,0.2511,0.1937,0.1139,0.34
458.864657,0.2529,0.2102,0.1636,0.37
458.878871,0.2107,0.1812,0.2274,0.36
458.881538,0.1797,0.0705,0.2918,0.35
458.894707,0.1382,-0.0578,0.2235,0.27
458.910613,0.0939,-0.1495,-0.1515,0.23
458.913491,0.1012,-0.0667,-0.3546,0.37
458.926817,0.0821,0.0664,-0.4955,0.51
458.929827,0.0893,0.1900,-0.5837,0.62
458.943059,0.0199,0.2341,-0.6063,0.65
458.958947,-0.0179,0.1394,-0.5365,0.55
458.963578,0.0304,0.0394,-0.4740,0.48
458.974925,0.0901,-0.0239,-0.3224,0.34
458.990727,0.1613,-0.0429,-0.0709,0.18
458.990835,0.3270,0.0397,0.0773,0.34
459.006739,0.3744,0.1061,0.0660,0.39
459.022753,0.5301,0.0671,0.1315,0.55
459.022845,0.5765,-0.0433,0.2572,0.63
459.038472,0.5431,-0.1848,0.3539,0.67
459.054502,0.3716,-0.0451,-0.0230,0.37
459.054607,0.2902,0.0186,-0.1331,0.32
459.071110,0.2026,0.1086,-0.2807,0.36
459.071256,0.1450,0.0526,-0.2846,0.32
459.090245,0.0767,-0.0391,-0.2837,0.30
459.090471,0.0286,-0.1281,-0.2497,0.28
459.105255,0.0028,-0.1856,-0.1781,0.26
459.121487,-0.0952,-0.1582,-0.1102,0.22
459.121617,-0.1249,-0.0666,-0.1086,0.18
459.137659,-0.1401,0.0445,-0.0834,0.17
459.153468,-0.1228,0.2143,0.1357,0.28
459.153600,-0.0762,0.2416,0.1677,0.30
459.169900,-0.0252,0.2207,0.0807,0.24
459.170021,0.0229,0.1635,-0.0581,0.18
459.185745,0.0752,0.0940,-0.2036,0.24
459.201438,0.0836,0.0069,-0.3734,0.38
459.202406,0.0661,0.0349,-0.4145,0.42
459.217250,0.0559,0.0079,-0.3695,0.37
459.233168,0.0172,-0.0330,-0.2490,0.25
459.233290,0.0143,-0.0852,-0.0365,0.09
459.249319,-0.0125,-0.1559,0.1099,0.19
459.249441,-0.0250,-0.2145,0.1769,0.28
459.265319,-0.0450,-0.2060,0.1744,0.27
459.281343,0.0030,-0.0523,0.0634,0.08
459.281462,0.0235,0.0162,0.0435,0.05
459.297406,0.0491,0.0825,0.0046,0.10
459.301317,0.0230,0.1050,-0.0087,0.11
459.313537,-0.0361,0.0465,-0.0038,0.06
459.329852,-0.0665,0.0237,0.0018,0.07
459.329972,-0.1155,0.0080,-0.0066,0.12
459.346262,-0.1654,0.0237,0.0332,0.17
459.351355,-0.1903,0.0602,0.0497,0.21
459.362811,-0.2197,0.0439,0.0666,0.23
459.379889,-0.2394,0.0227,0.0743,0.25
459.380026,-0.2515,-0.0441,0.0704,0.26
459.399633,-0.2858,-0.0879,-0.1095,0.32
459.399997,-0.2722,-0.0696,-0.1920,0.34
459.416112,-0.2439,-0.0016,-0.3069,0.39
459.432129,-0.1588,0.1772,-0.2698,0.36
459.433258,-0.1292,0.2356,-0.1598,0.31
459.448187,-0.0982,0.2751,-0.1222,0.32
459.449887,-0.0538,0.2452,-0.1066,0.27
459.464499,0.0301,0.1795,-0.1249,0.22
459.480807,0.2166,-0.1024,-0.0909,0.26
459.482544,0.2575,-0.1991,-0.0979,0.34
459.496989,0.3007,-0.2647,-0.1264,0.42
459.498867,0.2963,-0.2465,-0.1572,0.42
459.513733,0.2992,-0.1877,-0.1949,0.40
459.530235,0.2552,0.0094,-0.1661,0.30
459.532375,0.1867,0.0784,-0.0807,0.22
459.546998,0.1424,0.1189,0.0212,0.19
459.565273,-0.0308,0.1214,0.0970,0.16
459.565519,-0.0785,0.0904,0.0524,0.13
459.581289,-0.1095,0.0401,-0.0182,0.12
459.581754,-0.0902,0.0014,-0.0807,0.12
459.597225,-0.0639,-0.0089,-0.1499,0.16
459.613060,-0.0557,-0.0255,-0.2262,0.23
459.614802,-0.0401,-0.0078,-0.2360,0.24
459.628844,-0.0216,0.0746,-0.2219,0.24
459.630735,0.0094,0.1356,-0.1959,0.24
459.645159,-0.0024,0.1894,-0.1915,0.27
459.661199,-0.0112,0.1179,-0.0998,0.15
459.663569,-0.0107,0.0214,0.0041,0.02
459.676992,-0.0006,-0.0701,0.0716,0.10
459.680621,-0.0193,-0.1211,0.0413,0.13
459.692864,-0.0476,-0.1267,-0.0247,0.14
459.708802,-0.1057,-0.0901,-0.1562,0.21
459.724597,-0.1261,-0.1169,-0.0598,0.18
459.724742,-0.1415,-0.1223,0.0391,0.19
459.740437,-0.1851,-0.1326,0.1024,0.25
459.740580,-0.1781,-0.1429,0.0392,0.23
459.756879,-0.2041,-0.1462,-0.0215,0.25
459.772908,-0.2443,-0.1073,-0.1638,0.31
459.773013,-0.2299,-0.0649,-0.2220,0.33
459.789433,-0.2217,0.0063,-0.2659,0.35
459.789563,-0.1936,0.0705,-0.2479,0.32
459.807148,-0.1460,0.1230,-0.1275,0.23
459.824841,-0.0972,0.0805,0.1615,0.20
459.824961,-0.0937,0.0159,0.1757,0.20
459.841776,-0.0669,-0.0273,0.1187,0.14
459.841887,-0.0359,-0.0684,0.0333,0.08
459.857975,-0.0543,-0.0481,-0.0719,0.10
459.874138,-0.0698,-0.0128,-0.1329,0.15
459.874264,-0.0854,0.0271,-0.1791,0.20
459.889901,-0.1198,0.0742,-0.1799,0.23
459.890018,-0.1613,0.1094,-0.1640,0.25
459.905897,-0.1999,0.0943,-0.1552,0.27
459.921657,-0.1565,0.0329,-0.0847,0.18
459.921776,-0.1227,-0.0254,-0.0733,0.15
459.937542,-0.0724,-0.0644,-0.0908,0.13
459.953432,-0.0440,-0.0421,-0.1063,0.12
459.953521,-0.0491,0.0003,-0.0831,0.10
459.969182,-0.0709,0.0115,-0.0814,0.11
459.969316,-0.1356,0.0274,-0.1107,0.18
459.985052,-0.1689,0.0552,-0.1445,0.23
460.001163,-0.2339,0.0464,-0.1667,0.29
460.001943,-0.2442,0.0290,-0.1101,0.27
460.017433,-0.2402,-0.0025,-0.0297,0.24
460.018931,-0.2476,-0.0389,0.0194,0.25
460.033499,-0.2570,-0.0656,0.0136,0.27
460.049322,-0.2374,-0.0756,0.0222,0.25
460.049445,-0.2010,-0.0521,0.0236,0.21
460.065593,-0.1067,0.0024,0.0689,0.13
460.081722,-0.0822,0.0066,0.0880,0.12
460.084074,-0.0511,-0.0106,0.0990,0.11
460.100759,-0.0512,-0.0471,0.1080,0.13
460.101635,-0.0536,-0.0861,0.0788,0.13
460.119038,-0.0682,-0.1062,0.0262,0.13
460.119158,-0.0898,-0.0976,-0.0238,0.13
460.134924,-0.1186,-0.1083,-0.0807,0.18
460.141766,-0.1826,-0.0817,-0.0774,0.21
460.150740,-0.2202,-0.0681,-0.1037,0.25
460.167338,-0.1875,-0.0526,-0.0806,0.21
460.175547,-0.1366,-0.0338,-0.0315,0.14
460.183846,-0.0933,-0.0530,0.0267,0.11
460.199275,-0.0646,-0.0603,0.0465,0.10
460.200157,-0.0506,-0.0748,0.0615,0.11
460.215257,-0.0298,-0.0847,0.0458,0.10
460.231349,-0.0087,-0.0688,0.0433,0.08
460.232562,-0.0085,-0.0430,0.0374,0.06
460.247176,-0.0276,0.0140,0.0265,0.04
460.248899,-0.0541,0.0447,0.0060,0.07
460.263126,-0.0545,0.0419,0.0355,0.08
460.279083,-0.0815,-0.0111,0.1007,0.13
460.282453,-0.1029,-0.0448,0.0796,0.14
460.294914,-0.1169,-0.0713,0.0323,0.14
460.310634,-0.0432,-0.1796,0.0530,0.19
460.314769,-0.0132,-0.2252,0.1398,0.27
460.326518,-0.0141,-0.2111,0.1764,0.28
460.331476,-0.0266,-0.1681,0.1748,0.24
460.342410,-0.0607,-0.1228,0.1516,0.20
460.348908,-0.0661,-0.0943,0.0805,0.14
460.359274,-0.0955,-0.0609,0.0548,0.13
460.375861,-0.0946,-0.0176,0.0596,0.11
460.381113,-0.1001,-0.0051,0.1162,0.15
460.397648,-0.1003,-0.0256,0.2460,0.27
460.413585,-0.1449,-0.1416,0.5354,0.57
460.417447,-0.1747,-0.2033,0.5867,0.65
460.429639,-0.1662,-0.2382,0.5579,0.63
460.430850,-0.1243,-0.2630,0.4682,0.55
460.446354,-0.0685,-0.2398,0.3830,0.46
460.462503,0.0474,-0.2099,0.2783,0.35
460.463489,0.1078,-0.1890,0.2738,0.35
460.479077,0.1099,-0.1514,0.2743,0.33
460.480172,0.1163,-0.1521,0.3080,0.36
460.495914,0.1007,-0.1360,0.3177,0.36
460.512528,0.1119,-0.1616,0.2491,0.32
460.513354,0.1216,-0.1677,0.2241,0.31
460.528862,0.1262,-0.1813,0.1782,0.28
460.529847,0.0780,-0.1495,0.1663,0.24
460.549926,0.0632,-0.1299,0.1858,0.24
460.550070,0.0342,-0.0864,0.2365,0.25
460.571811,-0.0425,-0.0238,0.2195,0.22
460.573448,-0.0211,-0.0122,0.1667,0.17
460.583204,-0.0233,-0.0104,0.1314,0.13
460.599312,-0.0111,-0.0114,0.0584,0.06
460.599421,0.0010,-0.0294,0.0339,0.04
460.616168,0.0034,-0.0440,0.0360,0.06
460.632143,0.0034,-0.0673,0.0549,0.09
460.632818,-0.0134,-0.0666,0.0026,0.07
460.647288,-0.0086,-0.0280,-0.0438,0.05
460.663132,-0.0183,0.0408,-0.0864,0.10
460.663247,-0.0254,0.0688,-0.1069,0.13
460.679226,-0.0516,0.0321,-0.1294,0.14
460.679339,-0.0681,0.0215,-0.1777,0.19
460.696460,-0.0820,0.0106,-0.2280,0.24
460.712773,-0.1063,0.0220,-0.3080,0.33
460.712894,-0.1094,0.0609,-0.3163,0.34
460.729232,-0.0845,0.0700,-0.2906,0.31
460.729349,-0.0810,0.0502,-0.2455,0.26
460.745661,-0.0848,0.0256,-0.2027,0.22
460.761960,-0.0358,0.0082,-0.0923,0.10
460.762104,-0.0217,0.0371,-0.0705,0.08
460.778224,-0.0103,0.0708,-0.0826,0.11
460.794436,-0.0237,0.0948,-0.1944,0.22
460.794558,-0.0360,0.0707,-0.2629,0.27
460.800936,-0.0290,0.0464,-0.2879,0.29
460.810623,-0.0410,0.0220,-0.2865,0.29
460.830036,-0.0337,-0.0118,-0.2709,0.27
460.830308,-0.0560,-0.0295,-0.2376,0.25
460.846848,-0.0493,-0.0376,-0.2024,0.21
460.863082,-0.0104,-0.0644,-0.0338,0.07
460.863195,0.0125,-0.0523,0.0207,0.06
460.879354,0.0080,-0.0116,-0.0035,0.01
460.883392,0.0357,-0.0165,-0.0059,0.04
460.895403,0.0655,-0.0166,0.0397,0.08
460.899989,0.0619,-0.0169,0.0377,0.07
460.911302,0.0437,-0.0197,0.0025,0.05
460.926765,-0.0006,-0.0476,-0.1337,0.14
460.933587,-0.0145,-0.0340,-0.1680,0.17
460.942486,-0.0236,0.0012,-0.1788,0.18
460.949602,-0.0280,0.0485,-0.1777,0.19
460.965960,-0.0031,0.0621,-0.0882,0.11
460.974804,-0.0216,0.0382,0.0098,0.04
460.990791,0.0004,0.0071,0.0906,0.09
460.991228,0.0107,-0.0192,0.1765,0.18
461.006578,0.0353,-0.0675,0.2035,0.22
461.022614,0.0541,-0.0336,0.0208,0.07
461.024372,0.0672,-0.0133,-0.0652,0.09
461.038829,0.0877,0.0167,-0.1513,0.18
461.040025,0.0914,0.0252,-0.2186,0.24
461.054683,0.0927,0.0507,-0.2550,0.28
461.070382,0.0665,0.0660,-0.2305,0.25
461.073915,0.0703,0.0415,-0.1600,0.18
461.086930,0.0410,0.0125,-0.0805,0.09
461.091145,0.0409,-0.0044,0.0203,0.05
461.103704,0.0219,-0.0356,0.0732,0.08
461.124488,-0.0104,-0.0169,0.0647,0.07
461.124644,-0.0119,-0.0099,0.0511,0.05
461.141895,-0.0108,-0.0031,0.0640,0.06
461.142012,-0.0051,0.0203,0.0462,0.05
461.158068,-0.0505,0.0575,-0.1471,0.17
461.174060,-0.0491,0.0522,-0.1962,0.21
461.174168,-0.0526,0.0566,-0.2644,0.28
461.190108,-0.0727,0.0701,-0.2479,0.27
461.190218,-0.0735,0.0789,-0.1621,0.19
461.206370,-0.0628,0.0623,-0.0424,0.10
461.222277,-0.0796,0.0264,-0.0063,0.08
461.222412,-0.0548,0.0001,-0.0826,0.10
461.238286,0.0082,-0.0288,-0.1134,0.12
461.238709,0.0279,-0.0168,-0.1228,0.13
461.254161,0.0284,-0.0168,-0.0941,0.10
461.269966,0.0125,0.0120,-0.0200,0.03
461.271430,0.0009,0.0000,-0.0054,0.01
461.285811,-0.0035,-0.0266,0.0097,0.03
461.301553,0.0452,-0.0660,0.0315,0.09
461.304283,0.0552,-0.0502,0.0289,0.08
461.317383,0.0628,-0.0344,0.0096,0.07
461.320832,0.0463,-0.0570,-0.0095,0.07
461.333763,0.0466,-0.0772,-0.0478,0.10
461.349285,0.0564,-0.0590,-0.0910,0.12
461.349405,0.0661,-0.0359,-0.1131,0.14
461.365360,0.0615,0.0113,-0.1186,0.13
461.381349,0.0241,0.0511,-0.0950,0.11
461.381482,-0.0039,0.0533,-0.0704,0.09
461.397836,0.0137,0.0316,-0.0245,0.04
461.416370,0.0461,-0.0285,0.0649,0.08
461.416592,0.0948,-0.0431,0.1208,0.16
461.426099,0.1221,-0.0674,0.1624,0.21
461.436099,0.1344,-0.0773,0.1584,0.22
461.452504,0.0777,-0.0951,0.0173,0.12
461.452609,0.0572,-0.1055,-0.0931,0.15
461.468889,0.0533,-0.0991,-0.1391,0.18
461.469434,0.0849,-0.0782,-0.0921,0.15
461.485136,0.0806,-0.0715,-0.0071,0.11
461.501572,0.0189,-0.0632,0.0677,0.09
461.502186,-0.0338,-0.0834,-0.0208,0.09
461.517723,-0.0671,-0.1037,-0.1019,0.16
461.518881,-0.0788,-0.1095,-0.1403,0.19
461.534968,-0.0594,-0.0958,-0.1962,0.23
461.551632,0.0138,0.0453,-0.2076,0.21
461.551759,0.0772,0.0914,-0.0986,0.16
461.568193,0.0881,0.0994,0.1321,0.19
461.589887,0.1006,-0.0217,0.4415,0.45
461.605775,0.1732,-0.1228,0.3208,0.38
461.622036,0.2163,-0.1150,0.1065,0.27
461.622185,0.2025,-0.0660,-0.0273,0.21
461.637764,0.1565,0.0194,-0.1617,0.23
461.641960,0.0674,0.0249,-0.1890,0.20
461.653882,0.0482,0.0545,-0.1590,0.17
461.669624,0.0163,0.0473,-0.0361,0.06
461.675752,0.0008,0.0202,0.0211,0.03
461.685679,0.0001,-0.0068,0.0684,0.07
461.691450,-0.0292,-0.0360,0.1058,0.12
461.701924,-0.0131,-0.0532,0.1502,0.16
461.717922,0.0019,-0.0490,0.2000,0.21
461.724526,-0.0015,-0.0231,0.1462,0.15
461.733636,-0.0241,-0.0188,0.0685,0.08
461.749469,-0.0303,0.0000,-0.0431,0.05
461.749594,-0.0149,0.0114,-0.1109,0.11
461.765191,0.0006,-0.0033,-0.1029,0.10
461.781205,0.0360,-0.0344,0.0818,0.10
461.781906,0.0248,-0.0343,0.1464,0.15
461.797243,0.0038,-0.0223,0.1298,0.13
461.813287,0.0596,-0.0056,0.0654,0.09
461.815086,0.1053,-0.0272,0.0679,0.13
461.829068,0.1294,-0.0584,0.0465,0.15
461.832003,0.1172,-0.0820,0.0481,0.15
461.845125,0.1216,-0.0986,0.0069,0.16
461.860988,0.0905,-0.0718,-0.0253,0.12
461.864558,0.0694,-0.0691,-0.0020,0.10
461.877166,0.0318,-0.0639,-0.0027,0.07
461.881358,0.0136,-0.0564,-0.0010,0.06
461.896642,-0.0189,-0.0463,0.0506,0.07
461.911804,-0.0271,-0.0259,0.0815,0.09
461.915017,-0.0124,-0.0444,0.1159,0.12
461.928251,0.0330,-0.0677,0.1265,0.15
461.930713,0.0735,-0.1030,0.1417,0.19
461.944090,0.0593,-0.1239,0.1378,0.19
461.959759,0.0434,-0.1680,0.0702,0.19
461.963530,0.0245,-0.1574,0.0558,0.17
461.975991,0.0250,-0.1467,0.0534,0.16
461.979912,0.0039,-0.1312,0.0771,0.15
461.992550,0.0088,-0.0894,0.0340,0.10
462.008638,0.0873,-0.0420,0.0056,0.10
462.013300,0.1373,-0.0292,0.0394,0.15
462.025151,0.1773,-0.0164,0.0804,0.20
462.040962,0.2029,-0.0107,0.0854,0.22
462.041077,0.1667,-0.0387,0.0693,0.18
462.056736,0.1690,-0.0691,0.0485,0.19
462.072526,0.1740,-0.1422,0.1273,0.26
462.072655,0.1597,-0.1513,0.1812,0.29
462.088523,0.1238,-0.1054,0.1924,0.25
462.105074,0.0191,-0.0025,0.0369,0.04
462.105226,-0.0065,0.0571,-0.0412,0.07
462.120865,-0.0604,0.1070,-0.0953,0.16
462.120998,-0.1161,0.1164,-0.1161,0.20
462.136854,-0.1381,0.0924,-0.1252,0.21
462.152551,-0.1323,-0.0175,-0.0006,0.13
462.153576,-0.1143,-0.1036,0.1215,0.20
462.168932,-0.0940,-0.1300,0.1530,0.22
462.170042,-0.0811,-0.1327,0.1011,0.19
462.188983,-0.0447,-0.0876,-0.0009,0.10
462.205839,0.0971,-0.0067,-0.0282,0.10
462.205947,0.1432,0.0242,-0.0229,0.15
462.221959,0.1727,0.0648,-0.0128,0.18
462.222082,0.1949,0.0574,0.0140,0.20
462.237837,0.1714,0.0716,0.0026,0.19
462.253713,0.1158,0.0448,-0.0080,0.12
462.253831,0.0955,0.0517,0.0144,0.11
462.269509,0.0751,0.0012,0.0152,0.08
462.269646,0.0592,-0.0373,-0.0010,0.07
462.285742,0.0477,-0.0566,-0.0149,0.08
462.301916,0.0003,-0.0760,-0.0430,0.09
462.302017,0.0314,-0.0497,-0.0381,0.07
462.317931,0.0316,-0.0377,-0.0311,0.06
462.333675,0.0208,0.0011,-0.0177,0.03
462.334866,0.0391,0.0040,-0.0184,0.04
462.350035,0.0771,-0.0050,0.0261,0.08
462.365717,0.1201,-0.0521,0.1109,0.17
462.365837,0.1057,-0.0943,0.2602,0.30
462.381431,0.0849,-0.1599,0.3125,0.36
462.383728,0.0808,-0.1547,0.2277,0.29
462.397186,0.1216,-0.1448,0.1434,0.24
462.401059,0.1644,-0.1255,0.0783,0.22
462.413195,0.2167,-0.1039,0.0397,0.24
462.429400,0.1635,-0.0946,-0.0052,0.19
462.434010,0.0994,-0.0902,-0.0329,0.14
462.446270,0.0169,-0.0689,-0.0176,0.07
462.465873,-0.0385,-0.0501,-0.0310,0.07
462.466134,-0.0528,-0.0143,-0.0158,0.06
462.475267,-0.0195,-0.0091,0.0488,0.05
462.484609,0.0576,-0.0447,0.0821,0.11
462.491224,0.0848,-0.0659,0.1106,0.15
462.501105,0.1358,-0.1110,0.1318,0.22
462.516904,0.1160,-0.1363,0.1882,0.26
462.523743,0.0355,-0.1477,0.1877,0.24
462.533113,-0.0568,-0.1329,0.1633,0.22
462.549703,-0.1565,-0.1134,0.1392,0.24
462.549817,-0.2159,-0.1060,0.1536,0.29
462.565922,-0.1123,-0.0965,0.1065,0.18
462.581761,-0.0371,0.0298,0.0554,0.07
462.582211,-0.0456,0.1704,0.1028,0.20
462.598322,-0.0563,0.2843,0.0861,0.30
462.616906,-0.0298,0.1350,-0.1693,0.22
462.617107,-0.0021,-0.0220,-0.2734,0.27
462.623099,0.0689,-0.1524,-0.2945,0.34
462.634520,0.1738,-0.2895,-0.1228,0.36
462.650376,0.2158,-0.3495,0.2734,0.49
462.656298,0.1404,-0.2223,0.3496,0.44
462.666512,0.0814,-0.0712,0.2942,0.31
462.682295,0.0249,0.0342,0.1935,0.20
462.682410,-0.0197,0.0796,0.0861,0.12
462.698285,-0.0710,0.1009,-0.0302,0.13
462.714409,-0.1115,0.0672,-0.0340,0.13
462.714532,-0.0890,0.0387,0.0398,0.10
462.730349,-0.0670,0.0009,0.1514,0.17
462.730467,-0.0714,-0.0419,0.2320,0.25
462.746333,-0.1166,-0.0751,0.2793,0.31
462.762295,-0.1658,-0.1228,0.2024,0.29
462.762903,-0.1577,-0.1230,0.1264,0.24
462.778453,-0.1446,-0.1112,0.0552,0.19
462.794317,-0.0326,-0.0189,-0.0233,0.04
462.795736,0.0016,0.0185,-0.0594,0.06
462.809952,0.0265,0.0511,-0.1048,0.12
462.812685,0.0441,0.0717,-0.1218,0.15
462.825786,0.0714,0.0542,-0.1269,0.16
462.842081,0.0805,0.0126,-0.0934,0.12
462.845307,0.0601,0.0005,-0.0497,0.08
462.858038,0.0159,-0.0018,0.0031,0.02
462.873674,-0.0331,-0.0232,0.0126,0.04
462.873807,-0.0751,-0.0662,0.0388,0.11
462.889775,-0.1146,-0.0877,0.0390,0.15
462.889892,-0.1352,-0.0781,-0.0158,0.16
462.908868,-0.1988,-0.0637,-0.0875,0.23
462.912097,-0.2657,0.0444,-0.2101,0.34
462.926569,-0.2519,0.0832,-0.2226,0.35
462.942337,-0.1765,0.1016,-0.0605,0.21
462.943894,-0.1320,0.0668,0.0498,0.16
462.958143,-0.0731,-0.0065,0.0671,0.10
462.973952,-0.0167,-0.1352,0.1018,0.17
462.974069,0.0639,-0.2282,0.1157,0.26
462.989906,0.1116,-0.2953,0.1331,0.34
462.990022,0.1195,-0.2981,0.1227,0.34
