time_s,t_from_ride_start_s,phone_ax_ms2,phone_ay_ms2,phone_az_ms2,phone_aT_ms2,phone_aT_smooth_ms2,phone_angle_deg,alex_video_angle_deg,ryan_video_angle_deg
513.31,85.703,4.5081,4.579,-1.344,6.5645,8.4608,40.777,39.548,57.353
513.41,85.803,4.7082,4.3227,-1.6043,6.5886,8.3817,40.511,39.474,57.312
513.51,85.903,4.8703,4.223,-1.5072,6.6163,8.3181,40.295,39.4,57.27
513.61,86.003,5.21,3.9378,-1.5202,6.704,8.2602,40.098,39.326,57.228
513.71,86.103,5.4642,3.4408,-1.7294,6.6855,8.2086,39.921,39.252,57.187
513.81,86.203,5.7097,3.6499,-1.3692,6.9132,8.1609,39.757,39.178,57.145
513.91,86.303,6.0024,3.1594,-1.4136,6.93,8.1185,39.61,39.104,57.111
514.01,86.403,6.1528,3.677,-0.85,7.2156,8.086,39.497,39.029,57.078
514.11,86.503,6.3729,3.6974,-0.4662,7.3855,8.0558,39.392,38.955,57.046
514.21,86.603,6.7259,3.9214,-0.2298,7.7916,8.029,39.299,38.881,57.013
514.31,86.703,6.8286,3.9355,0.0041,7.8775,8.0037,39.21,38.807,56.98
514.41,86.803,6.9163,4.0775,0.4599,8.04,7.9759,39.112,38.733,56.947
514.51,86.903,7.0109,3.9784,0.5761,8.0804,7.9517,39.027,38.659,56.914
514.61,87.003,7.0901,4.2275,0.9535,8.3133,7.9229,38.926,38.585,56.881
514.71,87.103,6.9153,4.3026,1.3202,8.249,7.8953,38.828,38.511,56.848
514.81,87.203,6.4853,4.3732,1.3945,7.9485,7.8633,38.714,38.437,56.816
514.91,87.303,5.8223,4.3846,1.4175,7.4295,7.8337,38.609,38.362,56.783
515.01,87.403,5.0541,4.6234,1.4202,6.9952,7.8067,38.512,38.288,56.75
515.11,87.503,4.813,4.6683,1.2249,6.8199,7.7825,38.426,38.214,56.717
515.21,87.603,4.5311,4.915,0.7722,6.7265,7.7607,38.348,38.14,56.684
515.31,87.703,4.5178,5.3755,0.925,7.0825,7.7453,38.292,38.066,56.651
515.41,87.803,4.5653,5.9664,0.8171,7.5568,7.7322,38.245,37.992,56.618
515.51,87.903,4.5907,6.4505,0.7288,7.9506,7.7204,38.202,37.918,56.585
515.61,88.003,4.7197,7.2982,0.7147,8.7215,7.708,38.158,37.844,56.553
515.71,88.103,4.585,7.3879,0.6604,8.7207,7.6921,38.1,37.77,56.52
515.81,88.203,4.7632,7.6233,0.3061,8.9944,7.6693,38.018,37.696,56.487
515.91,88.303,4.8639,7.9483,0.188,9.3184,7.6428,37.922,37.597,56.454
516.01,88.403,5.0741,8.3279,0.0354,9.7507,7.6059,37.787,37.497,56.421
516.11,88.503,5.1545,8.3731,-0.2116,9.8354,7.5623,37.628,37.398,56.388
516.21,88.603,5.2326,8.5691,-0.3126,10.0415,7.5035,37.412,37.299,56.355
516.31,88.703,5.6382,8.5055,-0.1899,10.2075,7.4402,37.178,37.2,56.323
516.41,88.803,5.8761,8.8859,-0.1114,10.6559,7.3633,36.892,37.101,56.29
516.51,88.903,6.2058,8.643,-0.346,10.6475,7.2622,36.512,37.002,56.257
516.61,89.003,6.1296,8.2037,-0.3577,10.2455,7.1677,36.154,36.903,56.224
516.71,89.103,5.5276,6.7431,-0.5031,8.7358,7.0321,35.634,36.804,56.191
516.81,89.203,4.3939,5.268,-0.7121,6.8942,6.9114,35.166,36.705,56.158
516.91,89.303,3.8247,4.5258,-0.6335,5.9567,6.7815,34.656,36.606,56.126
517.01,89.403,3.3506,3.9719,-0.8263,5.2609,6.6619,34.18,36.507,56.094
517.11,89.503,2.9437,3.6975,-0.8579,4.8029,6.5455,33.712,36.408,56.062
517.21,89.603,2.6828,3.4025,-1.2158,4.4981,6.4259,33.226,36.309,56.03
517.31,89.703,2.7339,3.3866,-1.4856,4.6001,6.3149,32.77,36.21,55.998
517.41,89.803,2.7372,3.2964,-1.6433,4.588,6.2217,32.384,36.111,55.966
517.51,89.903,2.7316,3.4203,-1.9231,4.7792,6.1285,31.994,36.012,55.934
517.61,90.003,2.734,3.4525,-2.3258,4.9796,6.055,31.684,35.913,55.903
517.71,90.103,2.8062,3.6192,-2.213,5.0853,5.9718,31.331,35.814,55.871
517.81,90.203,2.8029,3.7338,-2.4909,5.2931,5.8913,30.987,35.715,55.839
517.91,90.303,2.9098,3.4414,-2.6995,5.2513,5.8286,30.717,35.616,55.807
518.01,90.403,2.9852,4.2595,-2.8233,5.9166,5.7528,30.388,35.517,55.775
518.11,90.503,3.1683,4.1263,-2.8186,5.9179,5.6834,30.086,35.418,55.743
518.21,90.603,3.3783,4.5465,-2.5906,6.2279,5.6149,29.785,35.319,55.711
518.31,90.703,3.5001,4.7002,-2.5212,6.3803,5.5351,29.433,35.22,55.679
518.41,90.803,3.818,4.9876,-2.4601,6.7421,5.4593,29.096,35.121,55.647
518.51,90.903,4.0487,5.0909,-2.1068,6.8363,5.3726,28.708,35.022,55.615
518.61,91.003,4.1455,5.2017,-1.8601,6.9062,5.2828,28.303,34.923,55.583
518.71,91.103,4.0661,4.9944,-1.6427,6.6448,5.1898,27.88,34.824,55.551
518.81,91.203,3.536,4.4108,-1.1178,5.7617,5.0783,27.369,34.725,55.519
518.91,91.303,2.8399,3.561,-0.8459,4.6298,4.9633,26.837,34.637,55.487
519.01,91.403,2.4229,3.3513,-0.7983,4.2116,4.8597,26.353,34.549,55.455
519.11,91.503,1.8129,3.4026,-0.2601,3.8642,4.7517,25.844,34.461,55.423
519.21,91.603,1.2461,3.4183,-0.0984,3.64,4.6557,25.388,34.373,55.391
519.31,91.703,1.2489,3.5635,0.1843,3.7816,4.5636,24.948,34.285,55.359
519.41,91.803,1.2074,3.3824,0.1633,3.598,4.4684,24.489,34.197,55.327
519.51,91.903,1.214,3.304,-0.1278,3.5224,4.3855,24.087,34.109,55.295
519.61,92.003,0.9577,3.0231,-0.2078,3.179,4.3003,23.671,34.021,55.263
519.71,92.103,0.81,2.9829,-0.0216,3.0908,4.2232,23.292,33.933,55.231
519.81,92.203,0.7105,2.9636,0.0212,3.0466,4.1521,22.941,33.845,55.199
519.91,92.303,0.6546,3.1296,0.0655,3.1978,4.0766,22.566,33.757,55.197
520.01,92.403,0.5416,3.3378,0.0882,3.381,4.0057,22.212,33.669,55.197
520.11,92.503,0.4082,3.0898,0.119,3.12,3.9432,21.898,33.581,55.198
520.21,92.603,0.2486,2.9655,0.1338,2.9813,3.884,21.6,33.493,55.199
520.31,92.703,0.1814,3.018,0.1886,3.0306,3.8233,21.293,33.405,55.199
520.41,92.803,0.1322,2.6553,0.1202,2.6614,3.7714,21.029,33.317,55.2
520.51,92.903,-0.1081,2.6185,0.4179,2.6553,3.7248,20.791,33.229,55.201
520.61,93.003,-0.2613,2.803,0.6257,2.8819,3.6771,20.548,33.141,55.202
520.71,93.103,-0.1368,3.0161,0.4487,3.0559,3.6433,20.374,33.053,55.202
520.81,93.203,-0.323,3.0444,0.4113,3.09,3.6015,20.159,32.965,55.203
520.91,93.303,-0.3978,2.7145,0.3025,2.7623,3.5702,19.998,32.877,55.204
521.01,93.403,-0.4927,2.4444,0.191,2.5027,3.5436,19.861,32.789,55.204
521.11,93.503,-0.5018,2.5064,0.1528,2.5627,3.5195,19.736,32.701,55.205
521.21,93.603,-0.5119,2.4387,0.2478,2.5057,3.5024,19.648,32.613,55.206
521.31,93.703,-0.4275,2.2239,0.0821,2.2677,3.4899,19.583,32.525,55.206
521.41,93.803,-0.513,2.493,-0.1734,2.5486,3.4828,19.546,32.437,55.207
521.51,93.903,-0.3892,2.0924,-0.221,2.1412,3.4785,19.524,32.349,55.208
521.61,94.003,-0.3005,2.0875,-0.51,2.1727,3.4802,19.533,32.261,55.208
521.71,94.103,-0.3437,2.2228,-0.5871,2.3238,3.4869,19.567,32.173,55.209
521.81,94.203,-0.1474,2.0778,-1.2044,2.4098,3.5002,19.636,32.085,55.21
521.91,94.303,-0.0084,2.4435,-1.5214,2.8778,3.5188,19.733,32.0,55.21
522.01,94.403,0.2501,2.6321,-1.8002,3.2011,3.5381,19.832,31.916,55.211
522.11,94.503,0.5428,2.8492,-2.0986,3.5818,3.5616,19.954,31.831,55.212
522.21,94.603,0.8171,3.1918,-2.2252,3.9743,3.583,20.064,31.746,55.212
522.31,94.703,1.082,3.1637,-1.9373,3.8668,3.6044,20.174,31.662,55.213
522.41,94.803,1.3651,3.3701,-2.3177,4.3144,3.62,20.255,31.577,55.214
522.51,94.903,1.8259,3.2075,-2.7626,4.6119,3.6354,20.334,31.492,55.214
522.61,95.003,2.0995,3.1133,-3.051,4.8412,3.6456,20.386,31.407,55.215
522.71,95.103,2.3279,3.7684,-2.9312,5.3083,3.6494,20.406,31.323,55.216
522.81,95.203,2.6059,4.3833,-2.8356,5.834,3.6458,20.387,31.238,55.217
522.91,95.303,2.8998,4.1893,-2.9893,5.9081,3.6356,20.335,31.153,55.23
523.01,95.403,3.2184,4.7454,-2.7615,6.3678,3.6122,20.215,31.069,55.246
523.11,95.503,2.8606,4.7057,-2.2354,5.9399,3.5782,20.039,30.984,55.261
523.21,95.603,2.547,3.6484,-2.3387,5.0272,3.5373,19.828,30.899,55.276
523.31,95.703,2.4219,3.8802,-2.0349,5.0119,3.482,19.542,30.815,55.292
523.41,95.803,2.4814,3.4229,-2.2967,4.8157,3.4191,19.215,30.73,55.307
523.51,95.903,2.4743,3.5549,-2.4002,4.9517,3.3574,18.893,30.645,55.322
523.61,96.003,2.2838,4.1367,-2.023,5.1423,3.2877,18.528,30.561,55.338
523.71,96.103,1.6017,3.215,-1.3654,3.8426,3.2021,18.077,30.476,55.353
523.81,96.203,0.9472,2.8478,-0.6039,3.0581,3.1206,17.646,30.391,55.368
523.91,96.303,0.5631,1.9505,-0.4104,2.0705,3.0365,17.199,30.307,55.384
524.01,96.403,0.3684,1.955,-0.2209,2.0031,2.9578,16.779,30.222,55.399
524.11,96.503,0.2485,2.2218,-0.3782,2.2637,2.8842,16.384,30.137,55.414
524.21,96.603,0.1654,2.0692,-0.3116,2.0997,2.8132,16.001,30.052,55.429
524.31,96.703,0.0347,2.1661,-0.1978,2.1756,2.7393,15.602,29.968,55.445
524.41,96.803,0.0065,2.3739,0.2569,2.392,2.6837,15.3,29.883,55.46
524.51,96.903,0.0915,1.8227,0.005,1.8208,2.6172,14.938,29.798,55.475
524.61,97.003,0.1008,1.85,-0.1048,1.8584,2.5544,14.595,29.714,55.491
524.71,97.103,0.054,1.7279,-0.3882,1.7704,2.4902,14.243,29.629,55.506
524.81,97.203,0.1449,1.6059,-0.3668,1.6493,2.4302,13.914,29.544,55.521
524.91,97.303,0.0633,1.6473,-0.2142,1.6702,2.3776,13.624,29.471,55.537
525.01,97.403,0.0839,1.6963,-0.3332,1.7332,2.3278,13.349,29.398,55.552
525.11,97.503,0.1178,1.7951,-0.4913,1.867,2.2797,13.082,29.325,55.567
525.21,97.603,0.2013,1.3621,-0.4863,1.4592,2.2317,12.816,29.252,55.583
525.31,97.703,0.1831,1.8125,-0.4731,1.8815,2.1915,12.593,29.179,55.598
525.41,97.803,0.2785,1.3495,-0.6692,1.5299,2.1448,12.333,29.107,55.613
525.51,97.903,0.2592,1.5716,-0.6009,1.7067,2.1059,12.116,29.034,55.629
525.61,98.003,0.1273,1.369,-0.7089,1.5483,2.0695,11.912,28.961,55.644
525.71,98.103,0.1933,1.6964,-0.6922,1.8404,2.032,11.703,28.888,55.659
525.81,98.203,0.1861,1.8031,-0.7558,1.9634,1.9986,11.515,28.815,55.675
525.91,98.303,0.0919,2.0942,-0.7576,2.2318,1.965,11.327,28.742,55.751
526.01,98.403,0.1329,1.7879,-0.4532,1.8453,1.932,11.141,28.669,55.834
526.11,98.503,0.0431,1.543,-0.4116,1.5948,1.8955,10.936,28.596,55.918
526.21,98.603,-0.0323,0.8428,-0.7544,1.1306,1.8636,10.756,28.523,56.001
526.31,98.703,-0.0329,1.483,-0.6752,1.6316,1.8349,10.594,28.45,56.085
526.41,98.803,-0.1425,1.59,-0.7141,1.7483,1.8067,10.435,28.377,56.168
526.51,98.903,-0.1485,1.8835,-0.4392,1.9389,1.7771,10.268,28.304,56.251
526.61,99.003,-0.1036,1.6924,-0.2756,1.7131,1.7502,10.116,28.231,56.335
526.71,99.103,-0.1623,1.4129,-0.3161,1.456,1.7202,9.946,28.158,56.418
526.81,99.203,-0.1152,1.2459,-0.2882,1.2845,1.6974,9.817,28.085,56.501
526.91,99.303,-0.1846,1.4118,-0.2214,1.4437,1.6724,9.675,28.012,56.585
527.01,99.403,0.0617,1.5447,-0.428,1.6076,1.6453,9.521,27.939,56.668
527.11,99.503,-0.0447,1.8246,-0.3288,1.8575,1.6195,9.374,27.866,56.751
527.21,99.603,0.0176,1.4533,-0.2616,1.4736,1.5945,9.232,27.793,56.835
527.31,99.703,0.0805,1.2761,-0.2695,1.3115,1.5679,9.081,27.72,56.918
527.41,99.803,0.2319,0.9696,-0.341,1.0582,1.5458,8.955,27.647,57.002
527.51,99.903,0.2352,1.2731,-0.6344,1.446,1.5246,8.834,27.574,57.085
527.61,100.003,0.1406,1.4488,-0.4032,1.5146,1.5023,8.707,27.501,57.168
527.71,100.103,0.2955,1.199,-0.4267,1.304,1.4815,8.588,27.428,57.252
527.81,100.203,0.2996,1.4348,-0.3798,1.5118,1.4651,8.494,27.355,57.335
527.91,100.303,0.1926,1.2723,-0.1352,1.2982,1.4473,8.392,27.275,57.418
528.01,100.403,0.2763,0.763,-0.3039,0.8683,1.43,8.294,27.195,57.502
528.11,100.503,0.1655,1.0296,-0.3572,1.104,1.4158,8.212,27.115,57.585
528.21,100.603,0.1539,1.1211,-0.5216,1.2417,1.398,8.11,27.035,57.669
528.31,100.703,0.1466,1.1526,-0.3479,1.213,1.3806,8.011,26.954,57.752
528.41,100.803,0.164,0.9987,-0.2572,1.044,1.3642,7.917,26.874,57.835
528.51,100.903,0.0536,0.8332,-0.2605,0.8766,1.3507,7.84,26.794,57.919
528.61,101.003,0.023,1.0946,-0.3128,1.1385,1.337,7.761,26.714,58.002
528.71,101.103,0.0554,1.1232,-0.2927,1.1709,1.3231,7.681,26.634,58.085
528.81,101.203,0.0089,1.183,-0.3363,1.2271,1.3108,7.611,26.554,58.169
528.91,101.303,-0.0784,1.2853,-0.4575,1.3668,1.2985,7.54,26.473,58.224
529.01,101.403,-0.1257,1.2833,-0.4151,1.3606,1.2881,7.48,26.393,58.275
529.11,101.503,-0.1996,1.454,-0.1925,1.4787,1.2758,7.41,26.313,58.327
529.21,101.603,-0.0581,1.014,-0.1365,1.0344,1.2632,7.337,26.233,58.379
529.31,101.703,-0.1144,1.0999,-0.0062,1.104,1.2507,7.266,26.153,58.431
529.41,101.803,-0.1729,1.2538,0.1759,1.2763,1.2379,7.192,26.073,58.483
529.51,101.903,-0.1039,1.0207,0.0478,1.0252,1.2269,7.129,25.992,58.534
529.61,102.003,-0.0975,1.2669,-0.1391,1.2815,1.2154,7.063,25.912,58.586
529.71,102.103,-0.134,1.1793,-0.1077,1.1913,1.2037,6.995,25.832,58.638
529.81,102.203,-0.0708,1.4357,-0.1101,1.4387,1.1912,6.923,25.752,58.69
529.91,102.303,-0.0268,1.1926,-0.1389,1.2018,1.1781,6.848,25.672,58.742
530.01,102.403,-0.0346,1.13,-0.17,1.1461,1.1653,6.774,25.592,58.793
530.11,102.503,-0.0912,0.6343,-0.2367,0.6805,1.1524,6.7,25.511,58.845
530.21,102.603,-0.0554,1.2718,-0.2547,1.301,1.1397,6.627,25.431,58.897
530.31,102.703,0.1349,1.1794,-0.2791,1.2165,1.1264,6.55,25.351,58.949
530.41,102.803,0.116,1.0481,-0.3712,1.1224,1.1153,6.486,25.271,59.001
530.51,102.903,0.087,1.1916,-0.363,1.2462,1.1011,6.404,25.191,59.052
530.61,103.003,0.0275,1.2211,-0.3189,1.2592,1.09,6.34,25.111,59.104
530.71,103.103,0.0725,0.83,-0.5127,0.9808,1.0761,6.26,25.03,59.156
530.81,103.203,0.0949,1.1545,-0.1146,1.1624,1.0633,6.186,24.95,59.208
530.91,103.303,0.0826,0.8722,-0.3265,0.9358,1.0497,6.108,24.9,59.26
531.01,103.403,0.1183,0.221,-0.6799,0.7244,1.0364,6.031,24.85,59.311
531.11,103.503,0.0003,0.8896,-0.4591,1.0058,1.0258,5.97,24.799,59.363
531.21,103.603,-0.0424,1.0421,-0.4663,1.1414,1.0135,5.898,24.749,59.415
531.31,103.703,-0.0318,0.874,-0.3219,0.9283,1.0015,5.829,24.699,59.467
531.41,103.803,-0.0106,1.2795,-0.3141,1.3185,0.988,5.751,24.649,59.519
531.51,103.903,-0.0858,0.8989,-0.3018,0.9498,0.9743,5.672,24.598,59.57
531.61,104.003,-0.1653,0.7019,-0.4848,0.8676,0.9594,5.586,24.548,59.622
531.71,104.103,-0.1465,1.0885,-0.5012,1.2103,0.9465,5.511,24.498,59.674
531.81,104.203,-0.2623,0.8807,-0.2623,0.957,0.9332,5.434,24.448,59.726
531.91,104.303,-0.239,1.0479,-0.3305,1.1229,0.9185,5.349,24.397,59.752
532.01,104.403,-0.2213,1.186,0.0491,1.21,0.9042,5.266,24.347,59.776
532.11,104.503,-0.3171,1.0251,-0.0606,1.0769,0.8878,5.171,24.297,59.799
532.21,104.603,-0.1648,0.6639,-0.1932,0.7093,0.8725,5.083,24.247,59.823
532.31,104.703,-0.1204,0.4459,-0.0184,0.4625,0.8562,4.988,24.196,59.846
532.41,104.803,-0.2592,0.7569,-0.1095,0.81,0.8425,4.909,24.146,59.87
532.51,104.903,-0.2042,0.8763,-0.1039,0.9075,0.8285,4.827,24.096,59.893
532.61,105.003,-0.1973,1.1085,0.0576,1.133,0.8158,4.754,24.046,59.917
532.71,105.103,-0.1343,0.8176,-0.084,0.8388,0.8006,4.666,23.995,59.94
532.81,105.203,-0.1458,0.4847,-0.2298,0.5612,0.7849,4.575,23.945,59.964
532.91,105.303,-0.0275,0.4375,-0.3942,0.5972,0.7705,4.491,23.895,59.987
533.01,105.403,-0.1267,0.5563,-0.2746,0.6383,0.757,4.413,23.844,60.011
533.11,105.503,-0.1039,0.6639,-0.273,0.7297,0.7418,4.324,23.794,60.034
533.21,105.603,-0.0145,0.7103,-0.1318,0.7253,0.7287,4.248,23.744,60.058
533.31,105.703,-0.0078,0.7482,-0.0355,0.75,0.716,4.174,23.694,60.081
533.41,105.803,-0.0914,0.341,-0.3031,0.4657,0.7015,4.09,23.643,60.105
533.51,105.903,-0.0468,0.3949,-0.3159,0.5078,0.6893,4.019,23.593,60.128
533.61,106.003,0.075,0.3044,-0.3013,0.4394,0.6784,3.956,23.543,60.152
533.71,106.103,0.0506,0.6836,-0.0344,0.6875,0.6673,3.891,23.493,60.175
533.81,106.203,0.0791,0.3059,-0.1959,0.379,0.6575,3.834,23.442,60.199
533.91,106.303,0.0134,0.9507,0.0867,0.9527,0.6484,3.782,23.415,60.223
534.01,106.403,0.0104,0.1685,-0.0152,0.1764,0.6387,3.725,23.388,60.246
534.11,106.503,-0.0082,0.1989,-0.2225,0.3232,0.6303,3.676,23.36,60.27
534.21,106.603,0.0728,0.6824,-0.0476,0.684,0.6229,3.633,23.333,60.293
534.31,106.703,0.0118,0.2087,-0.2736,0.3847,0.6153,3.589,23.306,60.317
534.41,106.803,0.0208,0.523,0.0206,0.5258,0.6082,3.548,23.279,60.34
534.51,106.903,-0.1536,0.7508,0.073,0.7711,0.602,3.512,23.251,60.364
534.61,107.003,-0.0717,0.1014,-0.0874,0.1669,0.5952,3.472,23.224,60.387
534.71,107.103,-0.1443,0.2813,-0.2024,0.3725,0.5895,3.439,23.197,60.411
534.81,107.203,-0.0998,0.6325,-0.1099,0.6508,0.5841,3.407,23.169,60.434
534.91,107.303,-0.0573,0.1976,-0.1531,0.2605,0.5793,3.38,23.142,60.443
535.01,107.403,0.0293,0.6456,0.0862,0.6497,0.5749,3.354,23.115,60.45
535.11,107.503,-0.1084,0.5069,0.0393,0.5165,0.5701,3.326,23.087,60.457
535.21,107.603,-0.0393,0.2864,-0.1971,0.3522,0.5651,3.297,23.06,60.464
535.31,107.703,-0.1143,0.6358,0.0395,0.647,0.5604,3.269,23.033,60.471
535.41,107.803,-0.0056,0.3372,-0.1181,0.3621,0.5554,3.24,23.005,60.478
535.51,107.903,0.0682,0.1746,-0.2067,0.287,0.5518,3.219,22.978,60.485
535.61,108.003,0.0149,0.6278,0.0268,0.6324,0.548,3.197,22.951,60.492
535.71,108.103,-0.0473,0.7558,-0.1763,0.7757,0.5438,3.173,22.923,60.499
535.81,108.203,-0.0152,0.4068,-0.2858,0.5,0.5395,3.148,22.896,60.506
535.91,108.303,0.1502,0.3868,-0.3594,0.55,0.5356,3.125,22.869,60.513
536.01,108.403,0.1597,0.4841,-0.195,0.5484,0.5317,3.102,22.841,60.52
536.11,108.503,0.092,0.3319,-0.1876,0.3949,0.528,3.081,22.814,60.527
536.21,108.603,0.08,0.4182,-0.039,0.4281,0.5247,3.062,22.787,60.534
536.31,108.703,0.082,0.4045,0.1779,0.4489,0.5218,3.045,22.76,60.541
536.41,108.803,0.0865,0.5926,0.0889,0.6088,0.519,3.028,22.732,60.548
536.51,108.903,0.15,0.5881,0.0066,0.6085,0.5159,3.01,22.705,60.555
536.61,109.003,0.0794,0.3222,-0.1914,0.3785,0.5126,2.991,22.678,60.562
536.71,109.103,0.1028,0.4085,-0.1018,0.4326,0.5097,2.974,22.65,60.569
536.81,109.203,0.0503,0.5503,0.0091,0.5566,0.5068,2.957,22.623,60.576
536.91,109.303,0.1353,0.2524,-0.234,0.38,0.504,2.941,,60.584
537.01,109.403,0.0696,0.2904,-0.3286,0.4401,0.5016,2.927,,60.591
537.11,109.503,-0.0045,0.5524,-0.1115,0.5688,0.5,2.918,,60.598
537.21,109.603,0.0001,0.1992,-0.2072,0.2983,0.4985,2.909,,60.605
537.31,109.703,0.0308,0.5359,-0.0266,0.5402,0.4975,2.903,,60.612
537.41,109.803,0.075,0.166,-0.2158,0.2818,0.4962,2.896,,60.619
537.51,109.903,-0.0009,0.2854,-0.0565,0.302,0.4949,2.888,,60.626
537.61,110.003,0.0113,0.4096,-0.0489,0.4092,0.4937,2.881,,60.633
537.71,110.103,-0.0425,0.4906,-0.0592,0.4934,0.4923,2.873,,60.64
537.81,110.203,-0.0279,0.566,-0.09,0.5769,0.4912,2.866,,60.647
537.91,110.303,-0.1041,0.921,-0.0448,0.9304,0.49,2.859,,60.64
538.01,110.403,-0.1506,0.4553,-0.1635,0.5082,0.4877,2.846,,60.631
538.11,110.503,-0.1418,0.5787,-0.0342,0.6001,0.4853,2.832,,60.622
538.21,110.603,-0.0941,0.4222,-0.149,0.4613,0.4824,2.815,,60.613
538.31,110.703,-0.08,0.3812,-0.2027,0.4426,0.4799,2.801,,60.605
538.41,110.803,-0.05,0.3429,-0.1062,0.3644,0.4774,2.786,,60.596
538.51,110.903,-0.0633,0.4665,-0.311,0.5612,0.4745,2.769,,60.587
538.61,111.003,-0.1314,0.615,-0.0402,0.632,0.4716,2.752,,60.578
538.71,111.103,-0.0408,0.3435,-0.122,0.3671,0.4679,2.731,,60.57
538.81,111.203,-0.0476,0.3038,-0.0701,0.3213,0.4638,2.707,,60.561
538.91,111.303,-0.0485,0.1412,-0.1428,0.2118,0.4598,2.684,,60.552
539.01,111.403,-0.1498,0.2657,0.0276,0.3072,0.4566,2.665,,60.544
539.11,111.503,-0.0933,0.2631,-0.0998,0.296,0.453,2.644,,60.535
539.21,111.603,-0.099,0.3742,-0.1844,0.429,0.4497,2.625,,60.526
539.31,111.703,-0.133,0.3713,-0.3205,0.5111,0.4465,2.606,,60.517
539.41,111.803,-0.1232,0.1987,-0.3567,0.4332,0.4427,2.584,,60.509
539.51,111.903,-0.0685,0.3428,-0.0902,0.3713,0.4397,2.566,,60.5
539.61,112.003,-0.1098,0.2886,-0.2903,0.4257,0.437,2.551,,60.491
539.71,112.103,-0.1579,0.2495,-0.3016,0.44,0.4345,2.536,,60.482
539.81,112.203,-0.2006,0.2763,-0.2205,0.4091,0.4323,2.523,,60.474
539.91,112.303,-0.1923,0.4661,-0.1081,0.5227,0.4299,2.509,,60.465
540.01,112.403,-0.1804,0.653,0.0388,0.6782,0.4274,2.495,,60.456
540.11,112.503,-0.211,0.2606,0.0884,0.3623,0.4242,2.476,,60.447
540.21,112.603,-0.135,0.5748,-0.0008,0.5928,0.4213,2.459,,60.439
540.31,112.703,-0.1015,-0.0131,-0.145,0.1895,0.4184,2.442,,60.43
540.41,112.803,-0.1499,0.1916,-0.1897,0.3148,0.4159,2.428,,60.421
540.51,112.903,-0.1535,0.3618,0.0767,0.4015,0.4132,2.412,,60.412
540.61,113.003,-0.1198,0.0285,0.007,0.1217,0.4108,2.398,,60.404
540.71,113.103,-0.128,0.7852,0.0828,0.8029,0.4081,2.382,,60.395
540.81,113.203,-0.3634,0.0247,-0.1656,0.4056,0.4042,2.359,,60.386
540.91,113.303,-0.2302,-0.4853,-0.4733,0.7135,0.3991,2.33,,60.359
541.01,113.403,-0.3551,0.4049,-0.1416,0.5559,0.394,2.3,,60.33
541.11,113.503,-0.1754,0.4441,0.069,0.4876,0.389,2.271,,60.301
541.21,113.603,-0.1283,0.0391,-0.0719,0.2045,0.3843,2.243,,60.272
541.31,113.703,-0.1598,0.6259,-0.053,0.6473,0.3796,2.216,,60.243
541.41,113.803,-0.176,0.1419,-0.1056,0.2529,0.3733,2.179,,60.214
541.51,113.903,-0.2011,0.1173,-0.172,0.2881,0.368,2.148,,60.185
541.61,114.003,-0.1132,0.1426,-0.1854,0.26,0.3627,2.117,,60.156
541.71,114.103,-0.0365,0.0856,-0.1394,0.1745,0.3573,2.086,,60.127
541.81,114.203,0.0306,0.3488,-0.1522,0.4078,0.3532,2.062,,60.098
541.91,114.303,-0.0887,0.4322,-0.0868,0.4525,0.3489,2.037,,60.068
542.01,114.403,-0.0731,0.055,-0.1984,0.2256,0.344,2.008,,60.039
542.11,114.503,-0.0331,0.2328,-0.1365,0.2762,0.3399,1.984,,60.01
542.21,114.603,0.1078,0.1435,-0.0248,0.1827,0.3357,1.96,,59.981
542.31,114.703,0.111,-0.015,-0.2547,0.2794,0.3323,1.94,,59.952
542.41,114.803,0.1213,0.2592,-0.2185,0.362,0.3291,1.921,,59.923
542.51,114.903,0.0356,0.325,-0.0546,0.329,0.3264,1.906,,59.894
542.61,115.003,0.1227,0.3139,0.0221,0.3411,0.3237,1.89,,59.865
542.71,115.103,0.0947,0.2519,0.0325,0.2719,0.3211,1.875,,59.836
542.81,115.203,0.1587,-0.0696,-0.1087,0.2087,0.3191,1.863,,59.807
542.91,115.303,0.1462,-0.0621,-0.1865,0.247,0.3175,1.854,,59.778
543.01,115.403,0.1581,0.2452,-0.0889,0.3079,0.3164,1.847,,59.749
543.11,115.503,0.0495,0.0456,-0.0052,0.0846,0.3159,1.844,,59.72
543.21,115.603,0.1149,0.0035,-0.2506,0.276,0.3162,1.846,,59.69
543.31,115.703,0.1067,0.206,0.0787,0.2467,0.3168,1.85,,59.661
543.41,115.803,0.1098,0.3914,0.1163,0.42,0.3174,1.853,,59.632
543.51,115.903,0.1226,-0.108,-0.262,0.3114,0.318,1.857,,59.603
543.61,116.003,0.1119,-0.1316,-0.3226,0.3726,0.3189,1.862,,59.574
543.71,116.103,0.0453,0.2206,-0.1053,0.2477,0.3199,1.868,,59.545
543.81,116.203,0.0538,0.2874,-0.0634,0.2975,0.3212,1.875,,59.516
543.91,116.303,0.0286,0.3667,-0.0432,0.3742,0.3221,1.881,,59.484
544.01,116.403,0.0477,0.5331,0.0065,0.5375,0.3228,1.885,,59.452
544.11,116.503,0.0499,-0.1345,-0.258,0.2998,0.3229,1.885,,59.421
