time_phone_s,t_from_ride_start_s,time_on_alex_video_s,time_on_ryan_video_s,ax_ms2,ay_ms2,az_ms2,aT_ms2
3.2377,-424.369,-349.0723,-365.0823,-1.5715,-1.7614,-0.1802,2.37
3.2462,-424.3604,-349.0638,-365.0738,-1.2832,-1.4215,-0.923,2.13
3.2542,-424.3524,-349.0558,-365.0658,-1.5999,-1.4595,-1.002,2.39
3.2623,-424.3444,-349.0477,-365.0577,-1.6962,-1.4341,-0.8594,2.38
3.2707,-424.336,-349.0393,-365.0493,-0.8765,-2.4365,-1.7824,3.14
3.2872,-424.3194,-349.0228,-365.0328,-1.8071,-0.5513,0.072,1.89
3.2954,-424.3113,-349.0146,-365.0246,-1.0191,-0.0303,0.2482,1.05
3.3041,-424.3025,-349.0059,-365.0159,-0.8582,-0.2107,-0.3531,0.95
3.3118,-424.2949,-348.9982,-365.0082,-1.044,-0.3707,-0.5248,1.23
3.32,-424.2867,-348.99,-365.0,-0.4387,-0.7309,-1.2872,1.54
3.3364,-424.2702,-348.9736,-364.9836,-0.3951,-0.9338,-1.793,2.06
3.3455,-424.2612,-348.9645,-364.9745,-0.28,-0.5843,-2.1459,2.24
3.3533,-424.2534,-348.9567,-364.9667,-1.1444,-0.1124,-1.0236,1.54
3.3615,-424.2451,-348.9485,-364.9585,-0.9263,0.2239,-0.0906,0.96
3.3779,-424.2288,-348.9321,-364.9421,0.3043,-0.1963,-0.0539,0.37
3.3867,-424.2199,-348.9233,-364.9333,0.397,-0.3612,-0.0714,0.54
3.3958,-424.2108,-348.9142,-364.9242,0.122,-0.3042,1.2961,1.34
3.403,-424.2036,-348.907,-364.917,0.2674,-0.3783,1.9808,2.03
3.4111,-424.1956,-348.8989,-364.9089,0.8216,-1.0241,-0.1239,1.32
3.4273,-424.1793,-348.8827,-364.8927,0.6996,-0.2115,-1.0849,1.31
3.4366,-424.1701,-348.8734,-364.8834,1.5579,0.0043,-1.0962,1.9
3.4446,-424.162,-348.8654,-364.8754,2.1195,0.2929,-1.3778,2.54
3.4536,-424.153,-348.8564,-364.8664,2.323,0.8283,-1.8034,3.06
3.4606,-424.1461,-348.8494,-364.8594,2.5077,1.0495,-1.6756,3.19
3.4701,-424.1366,-348.8399,-364.8499,2.1718,0.5642,-1.3232,2.6
3.485,-424.1217,-348.825,-364.835,-0.0197,0.3817,-0.8119,0.9
3.4944,-424.1123,-348.8156,-364.8256,-1.3916,0.37,-0.2539,1.46
3.5028,-424.1038,-348.8072,-364.8172,-2.1561,0.5684,-0.3677,2.26
3.5113,-424.0954,-348.7987,-364.8087,-2.4652,1.2375,-0.3518,2.78
3.526,-424.0806,-348.784,-364.794,-0.8337,1.6006,-0.3202,1.83
3.5367,-424.0699,-348.7733,-364.7833,0.3664,1.5226,-0.6651,1.7
3.5452,-424.0614,-348.7648,-364.7748,1.9788,1.4381,-1.1838,2.72
3.5521,-424.0545,-348.7579,-364.7679,3.1074,1.8057,-1.3252,3.83
3.561,-424.0456,-348.749,-364.759,3.7098,1.7997,-1.5695,4.41
3.5755,-424.0312,-348.7345,-364.7445,4.8638,1.665,-2.0153,5.52
3.5858,-424.0209,-348.7242,-364.7342,4.2158,1.4554,-2.1778,4.96
3.5947,-424.012,-348.7153,-364.7253,3.5732,1.785,-2.248,4.58
3.6019,-424.0047,-348.7081,-364.7181,3.0701,2.2095,-2.2842,4.42
3.6103,-423.9964,-348.6997,-364.7097,2.1358,2.0534,-2.3094,3.76
3.6201,-423.9866,-348.6899,-364.6999,1.0917,1.9847,-2.2333,3.18
3.633,-423.9737,-348.677,-364.687,-0.4714,0.6373,-2.0879,2.23
3.6445,-423.9621,-348.6655,-364.6755,-1.1497,-0.0124,-2.3714,2.64
3.6521,-423.9545,-348.6579,-364.6679,-1.7915,-0.6371,-2.6952,3.3
3.66,-423.9466,-348.65,-364.66,-2.0717,-1.5827,-2.5817,3.67
3.6744,-423.9322,-348.6356,-364.6456,-2.241,-3.7207,-2.5731,5.05
3.6861,-423.9205,-348.6239,-364.6339,-1.9517,-4.3055,-2.4368,5.32
3.6967,-423.91,-348.6133,-364.6233,-1.8256,-4.683,-1.9522,5.39
3.7036,-423.9031,-348.6064,-364.6164,-0.6385,-4.4245,-1.0966,4.6
3.7112,-423.8954,-348.5988,-364.6088,-0.4026,-2.9522,-1.5888,3.38
3.7246,-423.8821,-348.5854,-364.5954,-0.3171,-0.759,-1.8315,2.01
3.7323,-423.8744,-348.5777,-364.5877,-1.465,0.5657,-1.3901,2.1
3.7437,-423.8629,-348.5663,-364.5763,0.133,0.1483,-0.012,0.2
3.7528,-423.8538,-348.5572,-364.5672,-0.1182,0.1806,0.5253,0.57
3.762,-423.8446,-348.548,-364.558,-0.1287,-0.206,1.0484,1.08
3.7732,-423.8335,-348.5368,-364.5468,0.3477,-0.5199,0.4296,0.76
3.7812,-423.8255,-348.5288,-364.5388,-0.4155,0.1004,0.6189,0.75
3.7984,-423.8083,-348.5116,-364.5216,-2.0503,1.9546,1.1372,3.05
3.8059,-423.8008,-348.5041,-364.5141,-2.3316,1.4114,0.9773,2.9
3.814,-423.7926,-348.496,-364.506,-2.2283,0.555,0.8174,2.44
3.8225,-423.7842,-348.4875,-364.4975,-1.8916,-0.1458,0.3894,1.94
3.8306,-423.776,-348.4794,-364.4894,-1.6,-0.358,-0.0547,1.64
3.8472,-423.7595,-348.4628,-364.4728,-0.4579,-0.3466,-0.6004,0.83
3.8552,-423.7514,-348.4548,-364.4648,-0.713,-0.0009,-0.5883,0.92
3.8638,-423.7429,-348.4462,-364.4562,-1.3083,0.2977,-0.0936,1.35
3.8717,-423.7349,-348.4383,-364.4483,-0.7843,-0.0786,-0.4165,0.89
3.8803,-423.7264,-348.4297,-364.4397,-1.2114,-0.0542,-0.5348,1.33
3.8969,-423.7097,-348.4131,-364.4231,-2.1382,0.0222,-0.201,2.15
3.9049,-423.7018,-348.4051,-364.4151,-2.0105,-0.0524,-0.3807,2.05
3.9132,-423.6934,-348.3968,-364.4068,-2.2438,0.0415,0.2972,2.26
3.9215,-423.6852,-348.3885,-364.3985,-2.0543,0.4621,0.0063,2.11
3.9377,-423.669,-348.3723,-364.3823,-2.0062,1.2885,0.1848,2.39
3.9464,-423.6602,-348.3636,-364.3736,-1.1722,1.2389,-0.251,1.72
3.9542,-423.6525,-348.3558,-364.3658,-1.3011,1.2223,0.1055,1.79
3.9623,-423.6444,-348.3477,-364.3577,-1.2185,0.7605,0.6276,1.57
3.9707,-423.6359,-348.3393,-364.3493,-1.0146,0.6331,0.4902,1.29
3.9871,-423.6196,-348.3229,-364.3329,-0.2891,0.0338,-0.1905,0.35
3.9961,-423.6106,-348.3139,-364.3239,0.3968,0.011,-0.2054,0.45
4.0039,-423.6027,-348.3061,-364.3161,1.5985,-0.3624,0.8486,1.85
4.0121,-423.5946,-348.2979,-364.3079,2.1137,-0.9855,0.6097,2.41
4.0201,-423.5866,-348.2899,-364.2999,1.9238,-1.2562,0.0476,2.3
4.0365,-423.5702,-348.2735,-364.2835,-0.9264,-1.1538,-0.5427,1.58
4.045,-423.5616,-348.265,-364.275,-2.1258,-0.916,0.1258,2.32
4.0543,-423.5524,-348.2557,-364.2657,-2.3595,-0.2733,-0.707,2.48
4.0619,-423.5448,-348.2481,-364.2581,-0.6104,-0.1129,-0.597,0.86
4.0705,-423.5361,-348.2395,-364.2495,-3.1482,1.0277,-2.7901,4.33
4.0865,-423.5201,-348.2235,-364.2335,-5.2998,-0.2024,1.9445,5.65
4.0944,-423.5122,-348.2156,-364.2256,-2.7858,-0.2511,2.8496,3.99
4.1034,-423.5033,-348.2066,-364.2166,-1.5716,-0.0417,2.6496,3.08
4.1109,-423.4957,-348.1991,-364.2091,0.3945,0.6464,1.8335,1.98
4.127,-423.4796,-348.183,-364.193,1.7565,-0.013,0.7519,1.91
4.1357,-423.4709,-348.1743,-364.1843,0.3481,0.0772,0.6978,0.78
4.1454,-423.4612,-348.1646,-364.1746,-0.7589,0.8015,0.5542,1.24
4.1533,-423.4533,-348.1567,-364.1667,-1.2068,1.2695,0.6281,1.86
4.1605,-423.4462,-348.1495,-364.1595,0.3689,2.5149,0.5849,2.61
4.1768,-423.4298,-348.1332,-364.1432,6.8541,2.3383,5.4541,9.07
4.1857,-423.4209,-348.1243,-364.1343,3.5114,4.7138,0.2326,5.88
4.1948,-423.4118,-348.1152,-364.1252,-3.2199,7.2133,4.3372,9.01
4.2031,-423.4035,-348.1069,-364.1169,-2.6224,5.0251,5.0925,7.62
4.211,-423.3957,-348.099,-364.109,-1.2104,4.7375,3.3317,5.92
4.227,-423.3797,-348.083,-364.093,-0.0553,2.2483,3.1119,3.84
4.2356,-423.371,-348.0744,-364.0844,0.2149,0.7376,2.0368,2.18
4.2447,-423.362,-348.0653,-364.0753,-0.5113,-0.652,0.1066,0.84
4.2525,-423.3541,-348.0575,-364.0675,-0.6851,-1.5707,-0.7438,1.87
4.2606,-423.346,-348.0494,-364.0594,-1.4022,-1.5734,-2.6,3.35
4.27,-423.3366,-348.04,-364.05,-3.1096,-0.6513,-1.7855,3.64
4.2839,-423.3227,-348.0261,-364.0361,-2.9372,-2.3594,-1.2594,3.97
4.294,-423.3127,-348.016,-364.026,-1.8904,-3.1766,-2.8083,4.64
4.3029,-423.3037,-348.0071,-364.0171,-1.4225,-3.6673,-3.8302,5.49
4.3155,-423.2912,-347.9945,-364.0045,-1.6318,-4.4307,-4.6472,6.62
4.3301,-423.2766,-347.9799,-363.9899,-0.8922,-5.061,-5.8842,7.81
4.3457,-423.261,-347.9643,-363.9743,-0.193,-5.0339,-5.6655,7.58
4.3458,-423.2609,-347.9642,-363.9742,0.1623,-4.6577,-3.4147,5.78
4.3533,-423.2534,-347.9567,-363.9667,-0.0823,-3.6626,-0.8752,3.77
4.3613,-423.2453,-347.9487,-363.9587,-1.4053,-2.0723,-0.2402,2.52
4.376,-423.2306,-347.934,-363.944,-7.0672,2.7201,-3.6594,8.41
4.3892,-423.2175,-347.9208,-363.9308,-5.3027,5.0183,-7.4321,10.42
4.3948,-423.2119,-347.9152,-363.9252,-2.6645,4.7401,-10.1804,11.54
4.4026,-423.204,-347.9074,-363.9174,0.9369,4.3826,-11.2351,12.1
4.4116,-423.195,-347.8984,-363.9084,-0.0811,4.5394,-9.9151,10.91
4.4202,-423.1864,-347.8898,-363.8998,-2.9362,3.7221,-8.6139,9.83
4.4337,-423.1729,-347.8763,-363.8863,-2.8501,0.9522,-6.5253,7.18
4.4439,-423.1628,-347.8661,-363.8761,-3.9492,0.0703,-2.4704,4.66
4.4521,-423.1545,-347.8578,-363.8678,-3.6353,-0.613,1.1339,3.86
4.4605,-423.1462,-347.8495,-363.8595,-3.3807,-0.548,1.9416,3.94
4.473,-423.1337,-347.837,-363.847,-1.1839,-0.82,2.7664,3.12
4.4857,-423.121,-347.8243,-363.8343,-1.1333,-1.3182,1.9153,2.59
4.4942,-423.1125,-347.8158,-363.8258,-0.6045,-1.7547,1.3866,2.32
4.5059,-423.1008,-347.8041,-363.8141,-0.9264,-1.4011,0.4351,1.74
4.5136,-423.093,-347.7964,-363.8064,-1.0773,-0.8803,0.2485,1.41
4.5223,-423.0843,-347.7877,-363.7977,-1.2575,-0.2994,1.2786,1.82
4.5306,-423.0761,-347.7794,-363.7894,-1.1989,0.1866,1.6048,2.01
4.5465,-423.0601,-347.7635,-363.7735,-1.0229,0.236,2.4889,2.7
4.5553,-423.0513,-347.7547,-363.7647,-0.7999,0.383,1.8085,2.01
4.5636,-423.0431,-347.7464,-363.7564,-0.348,0.3737,0.5944,0.78
4.5722,-423.0344,-347.7378,-363.7478,-0.0002,0.2872,-0.2138,0.36
4.5803,-423.0264,-347.7297,-363.7397,-0.0245,0.5043,-1.0983,1.21
4.596,-423.0107,-347.714,-363.724,0.8396,0.8528,-1.9145,2.26
4.6045,-423.0022,-347.7055,-363.7155,0.592,0.8178,-2.3218,2.53
4.6127,-422.994,-347.6973,-363.7073,0.533,0.5866,-2.571,2.69
4.6207,-422.986,-347.6893,-363.6993,0.4626,0.2197,-2.4681,2.52
4.6375,-422.9692,-347.6725,-363.6825,0.1471,-1.1274,-1.1985,1.65
4.6456,-422.961,-347.6644,-363.6744,0.3716,-2.0407,-0.8457,2.24
4.6536,-422.953,-347.6564,-363.6664,0.391,-2.768,-0.4511,2.83
4.6622,-422.9444,-347.6478,-363.6578,0.4989,-3.1402,-0.4657,3.21
4.6704,-422.9362,-347.6396,-363.6496,0.7106,-3.0196,-0.9473,3.24
4.6872,-422.9195,-347.6228,-363.6328,0.4911,-2.3086,-2.1553,3.2
4.6948,-422.9118,-347.6152,-363.6252,0.4907,-1.6186,-2.5463,3.06
4.7033,-422.9034,-347.6067,-363.6167,0.2743,-0.7349,-2.4878,2.61
4.712,-422.8946,-347.598,-363.608,0.3262,-0.1231,-0.8636,0.93
4.7205,-422.8861,-347.5895,-363.5995,-0.1131,0.6426,-0.6986,0.96
4.7372,-422.8694,-347.5728,-363.5828,0.2566,1.8699,-0.8147,2.06
4.7468,-422.8599,-347.5632,-363.5732,0.0803,1.7935,-0.6667,1.92
4.7536,-422.853,-347.5564,-363.5664,0.0879,1.7459,-0.0083,1.75
4.7612,-422.8455,-347.5488,-363.5588,-0.6047,1.6647,0.6887,1.9
4.7774,-422.8292,-347.5326,-363.5426,-1.4112,0.1773,1.4005,2.0
4.786,-422.8207,-347.524,-363.534,-2.2387,-0.8946,2.0209,3.15
4.794,-422.8126,-347.516,-363.526,-2.7779,-1.2541,1.7254,3.5
4.8021,-422.8046,-347.5079,-363.5179,-1.7674,-0.8123,1.585,2.51
4.8106,-422.7961,-347.4994,-363.5094,-1.8974,-0.4415,1.3218,2.35
4.8269,-422.7797,-347.4831,-363.4931,-0.9361,1.2447,0.532,1.65
4.836,-422.7707,-347.474,-363.484,-1.1684,1.7686,0.6519,2.22
4.8434,-422.7632,-347.4666,-363.4766,-1.0617,1.5804,0.615,2.0
4.8518,-422.7549,-347.4582,-363.4682,-1.062,1.1415,0.6786,1.7
4.8604,-422.7462,-347.4496,-363.4596,-0.8923,0.4364,0.5175,1.12
4.8763,-422.7304,-347.4337,-363.4437,0.1349,-0.8792,-0.5968,1.07
4.8852,-422.7215,-347.4248,-363.4348,0.2764,-1.2741,-0.5147,1.4
4.8934,-422.7133,-347.4166,-363.4266,0.4848,-1.0718,-0.4636,1.26
4.9019,-422.7048,-347.4081,-363.4181,1.1339,-0.6966,-0.4432,1.4
4.9102,-422.6964,-347.3998,-363.4098,1.3348,-0.0192,-0.2272,1.35
4.9256,-422.6811,-347.3844,-363.3944,1.0607,0.6913,0.1098,1.27
4.9348,-422.6719,-347.3752,-363.3852,0.8881,0.5345,0.3011,1.08
4.9432,-422.6634,-347.3668,-363.3768,0.6974,0.7226,0.8095,1.29
4.9515,-422.6552,-347.3585,-363.3685,0.1929,0.769,1.1889,1.43
4.9604,-422.6463,-347.3496,-363.3596,-0.0973,0.6443,1.281,1.44
4.9751,-422.6316,-347.3349,-363.3449,-0.4772,0.3803,1.5925,1.71
4.9851,-422.6215,-347.3249,-363.3349,-0.581,0.5589,1.4298,1.64
4.9936,-422.613,-347.3164,-363.3264,-0.0018,1.1079,1.5168,1.88
5.0018,-422.6048,-347.3082,-363.3182,-0.3991,1.6412,1.7216,2.41
5.0104,-422.5963,-347.2996,-363.3096,-0.1096,2.1518,1.4345,2.59
5.0246,-422.582,-347.2854,-363.2954,-0.3624,2.7642,0.258,2.8
5.035,-422.5717,-347.275,-363.285,0.7428,1.7528,0.2975,1.93
5.0437,-422.5629,-347.2663,-363.2763,1.3665,-0.2025,0.3151,1.42
5.0521,-422.5545,-347.2579,-363.2679,1.4657,-1.9203,-0.0183,2.42
5.0604,-422.5462,-347.2496,-363.2596,2.2341,-2.9292,-1.5422,3.99
5.0743,-422.5323,-347.2357,-363.2457,2.0575,-4.0697,-5.892,7.45
5.0863,-422.5204,-347.2237,-363.2337,2.1738,-5.4945,-6.9868,9.15
5.0949,-422.5118,-347.2151,-363.2251,1.1001,-6.5187,-5.324,8.49
5.1023,-422.5043,-347.2077,-363.2177,-0.331,-5.1305,-3.0783,5.99
5.1107,-422.496,-347.1993,-363.2093,-0.5751,-3.4856,-1.1304,3.71
5.1237,-422.4829,-347.1863,-363.1963,-1.7984,-0.8158,1.5307,2.5
5.1351,-422.4716,-347.1749,-363.1849,-2.3851,-0.5835,2.7328,3.67
5.1441,-422.4626,-347.1659,-363.1759,-2.249,-0.8089,3.6263,4.34
5.1518,-422.4548,-347.1582,-363.1682,-1.6377,-0.8378,3.6457,4.08
5.1606,-422.446,-347.1494,-363.1594,-0.6225,1.7005,3.1464,3.63
5.1733,-422.4334,-347.1367,-363.1467,1.7976,3.1255,2.1148,4.18
5.1859,-422.4208,-347.1241,-363.1341,3.0625,3.4083,1.1525,4.72
5.1948,-422.4119,-347.1152,-363.1252,3.287,3.0611,-0.2627,4.5
5.2024,-422.4042,-347.1076,-363.1176,3.2767,1.823,-0.5024,3.78
5.2107,-422.3959,-347.0993,-363.1093,2.2273,0.47,-0.9096,2.45
5.2232,-422.3834,-347.0868,-363.0968,2.4734,-0.0739,-1.3696,2.83
5.2307,-422.3759,-347.0793,-363.0893,2.3254,0.1589,-1.1787,2.61
5.2476,-422.359,-347.0624,-363.0724,1.1913,-0.7906,-0.1954,1.44
5.2556,-422.351,-347.0544,-363.0644,0.7468,-1.1383,-0.0977,1.36
5.2637,-422.3429,-347.0463,-363.0563,-0.2613,-1.2109,0.6717,1.41
5.2721,-422.3345,-347.0379,-363.0479,-0.8459,-1.2169,1.8794,2.39
5.28,-422.3266,-347.03,-363.04,-0.1615,-0.4873,1.6781,1.75
5.2967,-422.3099,-347.0133,-363.0233,-1.3735,0.3968,1.8133,2.31
5.3048,-422.3019,-347.0052,-363.0152,-2.2597,0.2788,2.1179,3.11
5.313,-422.2937,-346.997,-363.007,-2.6868,0.218,2.4469,3.64
5.3219,-422.2848,-346.9881,-362.9981,-3.1773,0.0208,2.8027,4.24
5.3378,-422.2689,-346.9722,-362.9822,-2.7205,2.8721,1.3043,4.17
5.346,-422.2606,-346.964,-362.974,-2.6817,4.1955,1.5656,5.22
5.3543,-422.2524,-346.9557,-362.9657,-2.297,6.061,1.0812,6.57
5.3625,-422.2442,-346.9475,-362.9575,-0.0706,8.3788,-0.1139,8.38
5.3707,-422.2359,-346.9393,-362.9493,1.754,10.1007,-2.0385,10.45
5.3874,-422.2193,-346.9226,-362.9326,1.25,9.0982,-3.9745,10.01
5.3961,-422.2106,-346.9139,-362.9239,0.113,7.2079,-4.501,8.5
5.4045,-422.2021,-346.9055,-362.9155,-0.3286,5.0499,-6.3976,8.16
5.412,-422.1947,-346.898,-362.908,-0.1602,3.4112,-7.702,8.43
5.4283,-422.1783,-346.8817,-362.8917,-2.6727,0.4331,-4.9282,5.62
5.4368,-422.1699,-346.8732,-362.8832,-2.328,-0.295,-3.1855,3.96
5.4452,-422.1615,-346.8648,-362.8748,-2.4041,-0.2542,-2.2447,3.3
5.4531,-422.1535,-346.8569,-362.8669,-2.4494,-0.3759,-0.7731,2.6
5.4613,-422.1453,-346.8487,-362.8587,-1.6331,-0.911,-0.1989,1.88
5.478,-422.1286,-346.832,-362.842,-1.3707,-4.4755,-3.0095,5.56
5.4863,-422.1204,-346.8237,-362.8337,-1.2755,-5.9006,-3.5776,7.02
5.4943,-422.1123,-346.8157,-362.8257,-0.5401,-6.5489,-3.6941,7.54
5.5029,-422.1037,-346.8071,-362.8171,-0.1643,-5.882,-3.0922,6.65
5.5109,-422.0957,-346.7991,-362.8091,0.5255,-4.6998,-2.5888,5.39
5.5203,-422.0864,-346.7897,-362.7997,1.406,-3.4895,-1.8951,4.21
5.5355,-422.0712,-346.7745,-362.7845,2.4446,-1.9222,-0.2091,3.12
5.5438,-422.0629,-346.7662,-362.7762,2.4892,-2.3662,0.2881,3.45
5.553,-422.0536,-346.757,-362.767,1.728,-2.19,-0.2359,2.8
5.5608,-422.0459,-346.7492,-362.7592,1.5857,-1.6265,0.0703,2.27
5.5767,-422.0299,-346.7333,-362.7433,1.4035,-0.6853,1.4095,2.1
5.5853,-422.0213,-346.7247,-362.7347,1.0083,-0.5419,1.3612,1.78
5.5939,-422.0128,-346.7161,-362.7261,0.7063,-0.9929,1.8803,2.24
5.6021,-422.0045,-346.7079,-362.7179,0.6049,-1.652,1.1308,2.09
5.6116,-421.9951,-346.6984,-362.7084,0.9736,-1.5925,-0.6656,1.98
5.6203,-421.9864,-346.6897,-362.6997,1.1401,-1.1255,-3.13,3.52
5.6345,-421.9722,-346.6755,-362.6855,1.2093,-1.554,-1.6893,2.59
5.6435,-421.9631,-346.6665,-362.6765,0.8488,-2.0089,-0.8866,2.35
5.6519,-421.9548,-346.6581,-362.6681,0.1099,-1.8858,-1.1468,2.21
5.6602,-421.9465,-346.6498,-362.6598,-0.6811,-1.9199,-1.1255,2.33
5.6757,-421.931,-346.6343,-362.6443,-2.6292,-1.2928,-1.4601,3.27
5.6853,-421.9213,-346.6247,-362.6347,-2.4773,-0.5772,-1.8016,3.12
5.6932,-421.9134,-346.6168,-362.6268,-2.32,0.3921,-0.9398,2.53
5.7016,-421.905,-346.6084,-362.6184,-2.5416,1.764,-0.7306,3.18
5.7105,-421.8962,-346.5995,-362.6095,-1.763,3.5265,-0.3995,3.96
5.7247,-421.882,-346.5853,-362.5953,-0.5699,5.7702,0.6286,5.83
5.736,-421.8707,-346.574,-362.584,-0.0668,6.845,0.2725,6.85
5.7439,-421.8628,-346.5661,-362.5761,0.2538,6.9364,-0.0529,6.94
5.7517,-421.8549,-346.5583,-362.5683,-0.258,6.9827,-0.1064,6.99
5.7606,-421.8461,-346.5494,-362.5594,-0.6432,5.726,1.453,5.94
5.7745,-421.8322,-346.5355,-362.5455,-2.6162,2.3681,4.0407,5.36
5.7846,-421.822,-346.5254,-362.5354,-2.2077,0.7616,3.6851,4.36
5.7933,-421.8134,-346.5167,-362.5267,-2.0504,0.1205,2.5005,3.24
5.8018,-421.8048,-346.5082,-362.5182,-0.3204,-1.6069,0.3126,1.67
5.8104,-421.7963,-346.4996,-362.5096,0.2388,-3.4452,-1.0463,3.61
5.8239,-421.7828,-346.4861,-362.4961,0.2145,-5.6362,-3.057,6.42
5.8352,-421.7714,-346.4748,-362.4848,1.5751,-6.3761,-4.1926,7.79
5.8445,-421.7622,-346.4655,-362.4755,0.4638,-5.8282,-4.3475,7.29
5.8519,-421.7548,-346.4581,-362.4681,0.3186,-4.9314,-3.7493,6.2
5.8603,-421.7463,-346.4497,-362.4597,-0.5469,-3.3695,-1.4536,3.71
5.873,-421.7336,-346.437,-362.447,-0.5063,-0.4174,2.1453,2.24
5.8856,-421.7211,-346.4244,-362.4344,-0.4262,0.4064,2.7748,2.84
5.8937,-421.7129,-346.4163,-362.4263,-0.4585,0.0807,2.6389,2.68
5.9018,-421.7048,-346.4082,-362.4182,-0.2808,-0.8008,2.7499,2.88
5.9105,-421.6961,-346.3995,-362.4095,-0.2801,-2.1229,3.1257,3.79
5.9223,-421.6844,-346.3877,-362.3977,-0.149,-4.2411,1.552,4.52
5.9306,-421.6761,-346.3794,-362.3894,1.3168,-3.9309,-0.3436,4.16
5.9473,-421.6594,-346.3627,-362.3727,2.1229,0.7912,-4.3354,4.89
5.9552,-421.6515,-346.3548,-362.3648,1.7332,4.6555,-5.5069,7.42
5.9638,-421.6428,-346.3462,-362.3562,1.154,7.7495,-5.6671,9.67
5.9721,-421.6346,-346.3379,-362.3479,1.0905,9.5488,-4.8643,10.77
5.9805,-421.6262,-346.3295,-362.3395,0.9041,9.6412,-3.1954,10.2
5.9974,-421.6093,-346.3126,-362.3226,-0.8542,5.5721,-0.9186,5.71
6.0047,-421.602,-346.3053,-362.3153,-1.2487,1.8432,0.0026,2.23
6.0133,-421.5933,-346.2967,-362.3067,-1.7951,-0.6797,0.2477,1.94
6.0212,-421.5855,-346.2888,-362.2988,-1.9012,-2.2473,-0.2985,2.96
6.0379,-421.5687,-346.2721,-362.2821,-0.8538,-4.1167,-1.986,4.65
6.0461,-421.5606,-346.2639,-362.2739,-0.4557,-4.359,-2.6433,5.12
6.0542,-421.5524,-346.2558,-362.2658,-0.5515,-4.4982,-2.4238,5.14
6.0627,-421.544,-346.2473,-362.2573,-0.7064,-4.1995,-1.4059,4.48
6.0709,-421.5357,-346.2391,-362.2491,-0.4043,-3.7717,-1.5186,4.09
6.0872,-421.5195,-346.2228,-362.2328,0.3832,-3.1477,-1.532,3.52
6.0954,-421.5112,-346.2146,-362.2246,-0.4106,-2.1371,-0.9702,2.38
6.1037,-421.5029,-346.2063,-362.2163,0.2018,-0.6616,-0.7195,1.0
6.1124,-421.4943,-346.1976,-362.2076,1.058,0.4717,-0.3216,1.2
6.1202,-421.4865,-346.1898,-362.1998,1.2858,1.6908,-0.1823,2.13
6.1365,-421.4701,-346.1735,-362.1835,1.9747,2.6843,-1.2113,3.55
6.1449,-421.4617,-346.1651,-362.1751,2.2946,2.7508,-1.7856,4.0
6.153,-421.4537,-346.157,-362.167,3.6067,3.5642,-2.4472,5.63
6.1614,-421.4452,-346.1486,-362.1586,3.1262,4.0038,-2.3453,5.6
6.1779,-421.4288,-346.1321,-362.1421,-0.8298,2.8676,-2.9054,4.17
6.1864,-421.4203,-346.1236,-362.1336,-1.0406,3.4325,-2.9925,4.67
6.1943,-421.4123,-346.1157,-362.1257,-2.2752,3.7557,-2.406,5.01
6.2026,-421.4041,-346.1074,-362.1174,-2.9471,3.3226,-1.9298,4.84
6.2119,-421.3948,-346.0981,-362.1081,-2.8335,2.2168,-0.9676,3.73
6.2274,-421.3793,-346.0826,-362.0926,-2.9836,-1.8549,-0.0304,3.51
6.2358,-421.3709,-346.0742,-362.0842,-3.3909,-4.2771,1.191,5.59
6.2439,-421.3628,-346.0661,-362.0761,-3.2988,-6.3016,1.2984,7.23
6.252,-421.3546,-346.058,-362.068,-2.9631,-8.1557,0.0974,8.68
6.2603,-421.3463,-346.0497,-362.0597,-3.2976,-9.1211,0.4789,9.71
6.2768,-421.3299,-346.0332,-362.0432,-2.4156,-7.6989,1.7705,8.26
6.2857,-421.321,-346.0243,-362.0343,-1.6709,-6.4154,1.6744,6.84
6.2939,-421.3128,-346.0161,-362.0261,-0.4091,-3.6838,-2.3243,4.37
6.3022,-421.3045,-346.0078,-362.0178,-0.2116,-1.6632,-4.3034,4.62
6.3108,-421.2959,-345.9992,-362.0092,1.6013,-0.1808,-0.9274,1.86
6.3263,-421.2804,-345.9837,-361.9937,1.2057,6.1488,1.1975,6.38
6.3354,-421.2713,-345.9746,-361.9846,2.3918,6.3591,1.6695,7.0
6.3436,-421.263,-345.9664,-361.9764,2.0302,4.6365,1.48,5.27
6.352,-421.2546,-345.958,-361.968,2.5422,2.1371,1.9898,3.87
6.3606,-421.2461,-345.9494,-361.9594,2.7511,-0.0062,1.1589,2.99
6.3758,-421.2308,-345.9342,-361.9442,3.1465,-2.4483,-1.0759,4.13
6.3858,-421.2209,-345.9242,-361.9342,2.8453,-2.3855,-1.5729,4.03
6.3939,-421.2127,-345.9161,-361.9261,3.253,-2.4044,-1.1516,4.21
6.4034,-421.2032,-345.9066,-361.9166,2.3071,-1.8866,-0.8452,3.1
6.4112,-421.1954,-345.8988,-361.9088,2.0241,-1.8768,-0.4426,2.8
6.4248,-421.1819,-345.8852,-361.8952,0.9181,-0.4829,1.4932,1.82
6.4349,-421.1718,-345.8751,-361.8851,2.2047,-0.082,0.9283,2.39
6.4438,-421.1629,-345.8662,-361.8762,1.7768,0.2968,0.3532,1.84
6.4519,-421.1548,-345.8581,-361.8681,1.5733,0.0968,0.3169,1.61
6.4609,-421.1458,-345.8491,-361.8591,1.3082,-0.2324,0.6605,1.48
