time_s,t_from_ride_start_s,phone_ax_ms2,phone_ay_ms2,phone_az_ms2,phone_aT_ms2,phone_aT_smooth_ms2,phone_angle_deg,alex_video_angle_deg,ryan_video_angle_deg
501.44,-74.864,0.0556,-0.042,0.1225,0.1427,0.1253,0.732,0.438,
501.54,-74.764,-0.009,-0.0749,-0.0001,0.08,0.1245,0.727,0.444,
501.64,-74.664,-0.0083,-0.0023,0.0348,0.05,0.1238,0.723,0.449,
501.74,-74.564,0.009,0.0233,-0.0714,0.0808,0.123,0.718,0.454,
501.84,-74.464,-0.0034,-0.0064,0.0339,0.0457,0.1223,0.714,0.459,
501.94,-74.364,-0.0004,-0.0294,0.0235,0.0368,0.1217,0.711,0.465,
502.04,-74.264,-0.0084,-0.0296,-0.0086,0.0352,0.1213,0.708,0.47,
502.14,-74.164,0.0907,-0.0744,0.1502,0.1932,0.1211,0.707,0.478,
502.24,-74.064,-0.0174,-0.0968,0.0351,0.1122,0.121,0.707,0.485,
502.34,-73.964,-0.0289,-0.0686,-0.001,0.0753,0.1208,0.706,0.493,
502.44,-73.864,-0.026,0.0107,-0.0013,0.0341,0.1208,0.706,0.501,
502.54,-73.764,-0.0459,0.0328,-0.0539,0.081,0.121,0.707,0.509,
502.64,-73.664,-0.056,0.0245,-0.1263,0.1409,0.1213,0.708,0.517,
502.74,-73.564,0.0155,0.0008,-0.0607,0.0646,0.1217,0.711,0.525,
502.84,-73.464,-0.053,-0.1016,0.0447,0.1219,0.122,0.713,0.532,
502.94,-73.364,-0.0755,0.0116,-0.0293,0.0836,0.1221,0.713,0.54,
503.04,-73.264,-0.0735,0.0633,-0.0428,0.1096,0.1222,0.714,0.548,
503.14,-73.164,-0.0414,-0.021,-0.1085,0.121,0.1222,0.714,0.556,
503.24,-73.064,-0.0593,-0.0105,-0.0862,0.1065,0.1223,0.714,0.564,
503.34,-72.964,-0.0808,-0.0083,-0.1477,0.1709,0.1224,0.715,0.572,
503.44,-72.864,-0.0381,0.059,0.0412,0.0933,0.1224,0.715,0.579,
503.54,-72.764,-0.0648,0.0276,-0.1117,0.13,0.1223,0.714,0.587,
503.64,-72.664,-0.0494,0.0723,-0.0017,0.0933,0.1221,0.713,0.595,
503.74,-72.564,-0.038,-0.0622,-0.1583,0.1734,0.122,0.713,0.603,
503.84,-72.464,-0.0176,-0.0561,-0.0967,0.1118,0.1219,0.712,0.611,
503.94,-72.364,-0.0592,0.006,-0.0251,0.0689,0.1219,0.712,0.619,
504.04,-72.264,-0.0571,0.0874,-0.0767,0.1313,0.122,0.713,0.626,
504.14,-72.164,-0.0482,-0.0437,-0.1127,0.13,0.122,0.713,0.634,
504.24,-72.064,-0.049,-0.0211,-0.139,0.1472,0.1222,0.714,0.642,
504.34,-71.964,-0.0156,0.0013,-0.056,0.0574,0.1225,0.715,0.65,
504.44,-71.864,-0.024,-0.0805,-0.006,0.0832,0.1229,0.718,0.658,
504.54,-71.764,-0.0157,0.0034,0.0779,0.0827,0.1236,0.722,0.665,
504.64,-71.664,-0.053,0.0619,-0.0149,0.0878,0.1245,0.727,0.673,
504.74,-71.564,0.0269,-0.0976,-0.0279,0.1052,0.1254,0.732,0.681,
504.84,-71.464,-0.0066,-0.0483,-0.0296,0.06,0.1263,0.738,0.689,
504.94,-71.364,0.0392,-0.113,0.0275,0.1248,0.1272,0.743,0.697,
505.04,-71.264,0.0359,-0.039,0.1083,0.12,0.128,0.748,0.705,
505.14,-71.164,0.0195,0.0158,0.104,0.1045,0.1289,0.753,0.716,
505.24,-71.064,-0.0377,0.0217,-0.0747,0.0878,0.1297,0.757,0.728,
505.34,-70.964,0.0412,-0.0837,0.0288,0.1,0.1305,0.762,0.74,
505.44,-70.864,0.0115,-0.083,0.0703,0.1119,0.1312,0.766,0.752,
505.54,-70.764,0.084,-0.0758,0.1393,0.1793,0.1317,0.769,0.763,
505.64,-70.664,-0.0019,-0.0772,0.1106,0.1372,0.1322,0.772,0.775,
505.74,-70.564,0.0505,-0.0515,0.1273,0.1488,0.1328,0.776,0.787,
505.84,-70.464,-0.0685,0.1231,0.0487,0.1483,0.1333,0.778,0.799,
505.94,-70.364,-0.0284,0.0961,0.0835,0.1304,0.1336,0.78,0.81,
506.04,-70.264,-0.0398,0.0275,-0.1267,0.144,0.1337,0.781,0.822,
506.14,-70.164,0.0528,-0.1764,0.11,0.216,0.1336,0.78,0.834,
506.24,-70.064,0.0231,-0.0985,0.0498,0.11,0.1336,0.78,0.846,
506.34,-69.964,-0.0096,0.0741,0.1374,0.1573,0.1339,0.782,0.857,
506.44,-69.864,-0.0454,-0.0134,-0.133,0.1383,0.1341,0.783,0.869,
506.54,-69.764,-0.0434,-0.0192,-0.1298,0.1447,0.1342,0.784,0.881,
506.64,-69.664,-0.0733,0.0311,-0.177,0.1959,0.1344,0.785,0.893,
506.74,-69.564,0.0048,0.072,-0.1342,0.1537,0.1347,0.787,0.904,
506.84,-69.464,-0.0687,-0.0285,-0.0342,0.08,0.135,0.788,0.916,
506.94,-69.364,0.011,0.0589,-0.0176,0.06,0.1354,0.791,0.928,
507.04,-69.264,-0.0605,-0.0174,0.2071,0.2133,0.1361,0.795,0.94,
507.14,-69.164,-0.0778,-0.1748,0.0631,0.1987,0.1362,0.795,0.951,
507.24,-69.064,-0.104,0.0605,-0.1402,0.1896,0.1359,0.794,0.963,
507.34,-68.964,0.0129,0.0314,-0.1322,0.1393,0.1356,0.792,0.975,
507.44,-68.864,-0.0921,0.0557,-0.1185,0.1597,0.1352,0.79,0.986,
507.54,-68.764,-0.0653,0.0076,-0.1661,0.1788,0.1348,0.787,0.998,
507.64,-68.664,-0.025,0.0395,-0.1731,0.18,0.1345,0.786,1.01,
507.74,-68.564,-0.0792,0.0173,-0.1401,0.1616,0.134,0.783,1.022,
507.84,-68.464,0.025,-0.0295,-0.1308,0.1369,0.1336,0.78,1.033,
507.94,-68.364,-0.0441,0.0112,-0.0075,0.0596,0.1333,0.778,1.045,
508.04,-68.264,-0.0565,0.0219,-0.1328,0.1463,0.1329,0.776,1.057,
508.14,-68.164,-0.0848,-0.0246,0.0289,0.1466,0.1326,0.774,1.075,
508.24,-68.064,-0.0329,-0.0493,-0.0242,0.064,0.1322,0.772,1.092,
508.34,-67.964,-0.0044,-0.0601,0.0418,0.0793,0.1321,0.771,1.11,
508.44,-67.864,-0.0337,0.1441,-0.031,0.1529,0.1321,0.771,1.127,
508.54,-67.764,-0.0315,-0.0402,-0.0792,0.1,0.1322,0.772,1.145,
508.64,-67.664,0.0174,-0.0758,0.0354,0.0902,0.1323,0.773,1.163,
508.74,-67.564,0.0488,-0.1447,0.1364,0.2042,0.1326,0.774,1.18,
508.84,-67.464,0.0232,0.086,-0.1775,0.2007,0.1325,0.774,1.198,
508.94,-67.364,0.0759,-0.0846,0.1111,0.1598,0.1322,0.772,1.215,
509.04,-67.264,-0.0583,-0.1663,0.085,0.1972,0.1318,0.77,1.233,
509.14,-67.164,0.0584,-0.0975,0.0043,0.1173,0.1314,0.767,1.251,
509.24,-67.064,0.0251,-0.0394,0.2041,0.2095,0.131,0.765,1.268,
509.34,-66.964,0.0073,-0.0487,0.1428,0.154,0.1306,0.763,1.286,
509.44,-66.864,-0.0029,-0.0764,0.024,0.0816,0.1301,0.76,1.304,
509.54,-66.764,0.0578,-0.0306,0.1748,0.1882,0.1297,0.757,1.321,
509.64,-66.664,-0.0126,-0.0598,0.0601,0.0884,0.1292,0.755,1.339,
509.74,-66.564,-0.0256,0.0132,-0.0295,0.0513,0.1288,0.752,1.356,
509.84,-66.464,0.0136,-0.091,-0.0317,0.0929,0.1282,0.749,1.374,
509.94,-66.364,-0.0212,-0.0949,0.0068,0.1009,0.1276,0.745,1.392,
510.04,-66.264,0.0286,-0.0721,0.1133,0.1408,0.1271,0.742,1.409,
510.14,-66.164,-0.0031,-0.0309,-0.0653,0.0704,0.1265,0.739,1.427,
510.24,-66.064,-0.025,-0.0413,0.0399,0.0723,0.1261,0.736,1.444,
510.34,-65.964,0.0275,-0.1137,0.0151,0.1214,0.1256,0.734,1.462,
510.44,-65.864,0.003,-0.029,0.0577,0.0787,0.1251,0.731,1.48,
510.54,-65.764,0.038,-0.0404,0.042,0.07,0.1247,0.728,1.497,
510.64,-65.664,-0.037,-0.0316,-0.0568,0.0801,0.1246,0.728,1.515,
510.74,-65.564,0.0145,-0.123,0.0435,0.1337,0.1247,0.728,1.533,
510.84,-65.464,-0.0268,-0.0296,-0.0644,0.0829,0.1247,0.728,1.55,
510.94,-65.364,-0.0686,-0.0188,0.0669,0.1017,0.1247,0.728,1.568,
511.04,-65.264,-0.0206,-0.065,-0.0668,0.0997,0.1246,0.728,1.585,
511.14,-65.164,-0.0403,-0.0068,-0.0863,0.0942,0.1247,0.728,1.612,
511.24,-65.064,-0.0728,-0.0427,-0.1346,0.1635,0.1249,0.729,1.638,
511.34,-64.964,-0.0639,0.0306,0.0016,0.0886,0.1252,0.731,1.665,
511.44,-64.864,-0.0744,0.0324,-0.105,0.1318,0.1254,0.732,1.691,
511.54,-64.764,-0.0749,0.0384,-0.1304,0.1532,0.1255,0.733,1.718,
511.64,-64.664,-0.0598,0.05,-0.1577,0.1751,0.1256,0.734,1.744,
511.74,-64.564,-0.0627,0.0035,-0.1812,0.1927,0.1257,0.734,1.77,
511.84,-64.464,0.0543,0.0068,0.0222,0.0696,0.1258,0.735,1.797,
511.94,-64.364,-0.0374,-0.0087,0.0405,0.0685,0.1259,0.735,1.823,
512.04,-64.264,-0.0354,-0.0374,-0.048,0.0722,0.126,0.736,1.85,
512.14,-64.164,-0.0568,-0.0072,-0.0231,0.0688,0.126,0.736,1.876,
512.24,-64.064,-0.0299,0.0405,-0.095,0.1067,0.126,0.736,1.903,
512.34,-63.964,-0.0277,0.0342,-0.1818,0.1845,0.126,0.736,1.929,
512.44,-63.864,-0.0263,-0.0598,-0.1318,0.1502,0.126,0.736,1.955,
512.54,-63.764,-0.0484,0.0826,-0.1436,0.1727,0.126,0.736,1.982,
512.64,-63.664,-0.044,-0.0053,-0.0881,0.1012,0.126,0.736,2.008,
512.74,-63.564,0.0341,-0.0968,-0.0164,0.1042,0.126,0.736,2.035,
512.84,-63.464,-0.0255,-0.0655,0.0349,0.08,0.1261,0.736,2.061,
512.94,-63.364,-0.0193,-0.0371,0.1443,0.1509,0.1263,0.738,2.087,
513.04,-63.264,-0.0079,0.0286,-0.0089,0.0443,0.1266,0.739,2.114,
513.14,-63.164,-0.0126,0.0192,-0.087,0.095,0.1268,0.741,2.14,
513.24,-63.064,-0.0163,-0.0095,0.0355,0.0591,0.127,0.742,2.167,
513.34,-62.964,0.0352,-0.1187,0.0971,0.1537,0.1273,0.743,2.193,
513.44,-62.864,-0.0052,-0.0576,0.0918,0.1051,0.1276,0.745,2.22,
513.54,-62.764,0.0667,-0.1044,0.1068,0.1675,0.128,0.748,2.246,
513.64,-62.664,-0.0249,-0.1515,0.3151,0.35,0.1283,0.749,2.272,
513.74,-62.564,-0.019,-0.0583,0.0775,0.1018,0.1283,0.749,2.299,
513.84,-62.464,0.0139,-0.013,0.0852,0.0871,0.1282,0.749,2.325,
513.94,-62.364,0.0365,-0.1142,0.1229,0.1734,0.1282,0.749,2.352,
514.04,-62.264,-0.0028,-0.0484,0.1009,0.1107,0.1281,0.748,2.378,
514.14,-62.164,0.1687,-0.0974,0.0957,0.2188,0.128,0.748,2.418,
514.24,-62.064,-0.0054,-0.0963,0.3068,0.3246,0.1277,0.746,2.457,
514.34,-61.964,0.0846,-0.0614,0.0993,0.1501,0.1272,0.743,2.497,
514.44,-61.864,0.0293,-0.0554,0.0591,0.0852,0.1265,0.739,2.537,
514.54,-61.764,0.0488,-0.0544,0.0402,0.0856,0.126,0.736,2.576,
514.64,-61.664,-0.0739,-0.0413,0.0022,0.0871,0.1255,0.733,2.616,
514.74,-61.564,0.0225,-0.0686,0.1748,0.1899,0.1251,0.731,2.656,
514.84,-61.464,0.0412,-0.0461,0.1056,0.1293,0.1246,0.728,2.695,
514.94,-61.364,-0.0685,-0.0275,0.0822,0.1141,0.1241,0.725,2.735,
515.04,-61.264,-0.0731,-0.0273,-0.0169,0.0811,0.1237,0.722,2.774,
515.14,-61.164,-0.0285,-0.0787,-0.0289,0.094,0.1233,0.72,2.814,
515.24,-61.064,-0.0395,-0.0211,-0.1478,0.1506,0.1232,0.72,2.854,
515.34,-60.964,-0.086,0.0647,-0.193,0.2251,0.123,0.718,2.893,
515.44,-60.864,-0.0434,-0.0039,-0.1514,0.1601,0.1227,0.717,2.933,
515.54,-60.764,-0.0751,0.036,-0.1328,0.1551,0.1223,0.714,2.973,
515.64,-60.664,0.0033,-0.0232,-0.0815,0.0891,0.1219,0.712,3.012,
515.74,-60.564,-0.0642,0.0747,-0.0636,0.1182,0.1215,0.71,3.052,
515.84,-60.464,0.0203,-0.0427,0.0179,0.06,0.1211,0.707,3.092,
515.94,-60.364,-0.0603,0.0077,0.1169,0.1355,0.1207,0.705,3.131,
516.04,-60.264,-0.0651,0.0398,-0.0141,0.0828,0.1201,0.701,3.171,
516.14,-60.164,-0.0399,0.0435,0.0151,0.0807,0.1195,0.698,3.21,
516.24,-60.064,-0.0576,-0.0154,-0.1192,0.1334,0.119,0.695,3.25,
516.34,-59.964,-0.0413,0.0466,-0.1107,0.1258,0.1185,0.692,3.29,
516.44,-59.864,-0.0902,0.1239,-0.1695,0.2319,0.1179,0.689,3.329,
516.54,-59.764,-0.0312,0.0058,-0.1406,0.145,0.1175,0.686,3.369,
516.64,-59.664,-0.0659,-0.0332,-0.1759,0.1879,0.117,0.683,3.409,
516.74,-59.564,-0.0063,0.0009,-0.0579,0.06,0.1165,0.68,3.448,
516.84,-59.464,-0.0303,0.0031,0.0104,0.0306,0.1162,0.679,3.488,
516.94,-59.364,0.019,-0.0333,0.0801,0.0893,0.1161,0.678,3.528,
517.04,-59.264,0.0284,-0.1073,0.1293,0.1729,0.116,0.677,3.567,
517.14,-59.164,-0.0157,0.0067,0.0799,0.08,0.1159,0.677,3.627,
517.24,-59.064,0.0005,-0.0232,0.1466,0.1527,0.1159,0.677,3.686,
517.34,-58.964,-0.0007,-0.0569,0.0638,0.0859,0.116,0.677,3.746,
517.44,-58.864,0.009,-0.0998,0.0307,0.1055,0.1162,0.679,3.805,
517.54,-58.764,-0.0086,0.0395,-0.0416,0.0547,0.1163,0.679,3.864,
517.64,-58.664,0.0279,-0.0823,0.001,0.09,0.1165,0.68,3.924,
517.74,-58.564,-0.0083,-0.0454,-0.0065,0.05,0.1166,0.681,3.983,
517.84,-58.464,-0.0032,-0.068,0.0455,0.0832,0.1168,0.682,4.043,
517.94,-58.364,0.0174,-0.089,0.0663,0.1114,0.1171,0.684,4.102,
518.04,-58.264,0.0359,-0.0646,0.0468,0.0853,0.1174,0.686,4.162,
518.14,-58.164,-0.0217,-0.046,0.2064,0.218,0.1176,0.687,4.221,
518.24,-58.064,-0.0007,-0.0668,0.127,0.1428,0.1177,0.687,4.281,
518.34,-57.964,-0.0164,0.0133,0.168,0.1724,0.1179,0.689,4.34,
518.44,-57.864,0.0074,-0.076,0.0521,0.0932,0.1181,0.69,4.4,
518.54,-57.764,-0.0207,-0.0453,0.0548,0.0756,0.1184,0.691,4.459,
518.64,-57.664,0.0318,-0.0807,0.1625,0.1838,0.1188,0.694,4.518,
518.74,-57.564,-0.004,-0.0293,0.1477,0.1537,0.1192,0.696,4.578,
518.84,-57.464,-0.0066,-0.0813,0.05,0.0952,0.1197,0.699,4.637,
518.94,-57.364,0.0058,-0.1041,-0.0263,0.1053,0.1203,0.703,4.697,
519.04,-57.264,-0.0325,0.0531,0.0698,0.0929,0.121,0.707,4.756,
519.14,-57.164,-0.0444,-0.0591,-0.0413,0.09,0.1219,0.712,4.816,
519.24,-57.064,-0.0695,-0.0114,-0.0477,0.1002,0.1229,0.718,4.875,
519.34,-56.964,-0.0039,-0.1691,-0.1754,0.2448,0.1239,0.724,4.935,
519.44,-56.864,-0.0406,-0.0306,0.0571,0.0811,0.1245,0.727,4.994,
519.54,-56.764,0.0155,-0.1226,-0.0675,0.145,0.1251,0.731,5.054,
519.64,-56.664,-0.0997,0.1524,0.0631,0.2044,0.1255,0.733,5.113,
519.74,-56.564,-0.0715,0.0531,-0.08,0.12,0.1256,0.734,5.172,
519.84,-56.464,-0.0742,0.1104,-0.2059,0.2476,0.1256,0.734,5.232,
519.94,-56.364,-0.0614,-0.0113,-0.2179,0.2309,0.1255,0.733,5.291,
520.04,-56.264,-0.0565,0.0138,-0.1662,0.1769,0.1253,0.732,5.351,
520.14,-56.164,-0.0408,0.0613,-0.0359,0.0804,0.125,0.73,5.44,
520.24,-56.064,-0.0652,0.0764,-0.0335,0.109,0.1247,0.728,5.529,
520.34,-55.964,-0.0123,0.0381,-0.1655,0.1687,0.1245,0.727,5.618,
520.44,-55.864,-0.0699,0.0604,-0.0911,0.1536,0.1242,0.725,5.708,
520.54,-55.764,-0.0208,-0.0331,-0.1062,0.1109,0.1239,0.724,5.797,
520.64,-55.664,-0.0417,0.0201,-0.0019,0.05,0.1237,0.722,5.886,
520.74,-55.564,-0.0133,-0.0033,-0.1144,0.1131,0.1235,0.721,5.975,
520.84,-55.464,-0.022,-0.0278,-0.0339,0.0484,0.1236,0.722,6.064,
520.94,-55.364,-0.0081,-0.1002,0.0282,0.1024,0.1239,0.724,6.153,
521.04,-55.264,0.0092,-0.0689,0.0217,0.07,0.1242,0.725,6.243,
521.14,-55.164,-0.0109,-0.0733,0.0586,0.0896,0.1245,0.727,6.332,
521.24,-55.064,0.0157,-0.0276,0.0317,0.0462,0.125,0.73,6.421,
521.34,-54.964,-0.0136,-0.0425,0.0675,0.082,0.1257,0.734,6.51,
521.44,-54.864,0.0073,-0.0571,-0.0084,0.0638,0.1266,0.739,6.599,
521.54,-54.764,-0.0086,-0.0731,-0.0422,0.0852,0.1277,0.746,6.689,
521.64,-54.664,-0.0013,-0.049,-0.0172,0.05,0.1288,0.752,6.778,
521.74,-54.564,-0.0131,-0.0114,0.0774,0.0826,0.1302,0.76,6.867,
521.84,-54.464,0.0255,-0.0924,0.0198,0.1,0.1317,0.769,6.956,
521.94,-54.364,0.0029,-0.097,0.0488,0.109,0.1332,0.778,7.045,
522.04,-54.264,0.0079,-0.0727,0.1885,0.2052,0.1347,0.787,7.134,
522.14,-54.164,0.0139,-0.0611,0.1459,0.1563,0.1361,0.795,7.224,
522.24,-54.064,0.0073,-0.0421,0.1842,0.1895,0.1377,0.804,7.313,
522.34,-53.964,0.0277,-0.0473,0.0525,0.0728,0.1393,0.814,7.402,
522.44,-53.864,-0.0234,-0.0397,0.0938,0.1056,0.1408,0.822,7.491,
522.54,-53.764,-0.01,-0.0833,-0.0069,0.0864,0.1427,0.833,7.58,
522.64,-53.664,-0.0209,-0.0382,0.0095,0.0626,0.1448,0.846,7.669,
522.74,-53.564,-0.0389,-0.072,0.0101,0.0806,0.1469,0.858,7.759,
522.84,-53.464,-0.0238,-0.0681,-0.036,0.1033,0.1491,0.871,7.848,
522.94,-53.364,0.0008,-0.0955,-0.0513,0.11,0.1515,0.885,7.937,
523.04,-53.264,-0.0462,0.2786,0.1354,0.3105,0.1541,0.9,8.026,
523.14,-53.164,0.0907,-0.548,0.1406,0.5711,0.1548,0.904,8.16,
523.24,-53.064,0.0036,-0.217,-0.0934,0.2379,0.1536,0.897,8.294,
523.34,-52.964,-0.0522,0.1194,0.1479,0.1949,0.1523,0.889,8.428,
523.44,-52.864,0.0337,-0.1593,-0.1152,0.2038,0.151,0.882,8.561,
523.54,-52.764,-0.0781,-0.0385,0.1105,0.1396,0.1497,0.874,8.695,
523.64,-52.664,-0.0662,-0.0396,-0.1065,0.1373,0.1486,0.868,8.829,
523.74,-52.564,-0.0806,0.0478,-0.1284,0.1547,0.1473,0.86,8.963,
523.84,-52.464,-0.0734,0.0557,-0.0995,0.14,0.1461,0.853,9.096,
523.94,-52.364,-0.0656,0.0057,-0.1409,0.1546,0.1451,0.847,9.23,
524.04,-52.264,-0.0416,0.0593,-0.1634,0.1829,0.1441,0.842,9.364,
524.14,-52.164,-0.0236,0.0892,-0.0415,0.1035,0.1432,0.836,9.498,
524.24,-52.064,0.0169,-0.1303,-0.0223,0.1362,0.1426,0.833,9.631,
524.34,-51.964,-0.0519,0.0955,0.0073,0.1494,0.1421,0.83,9.765,
524.44,-51.864,-0.0322,0.0299,-0.002,0.0525,0.1414,0.826,9.899,
524.54,-51.764,0.0174,-0.0393,-0.0679,0.08,0.1407,0.822,10.033,1.726
524.64,-51.664,-0.0394,-0.0036,-0.125,0.1303,0.1403,0.819,10.167,1.755
524.74,-51.564,-0.059,0.2045,-0.0527,0.22,0.1399,0.817,10.3,1.784
524.84,-51.464,-0.0506,0.0389,-0.0122,0.0714,0.1395,0.815,10.434,1.812
524.94,-51.364,-0.0333,0.0853,-0.1259,0.1584,0.1391,0.812,10.568,1.841
525.04,-51.264,-0.0198,-0.0944,-0.074,0.1251,0.1388,0.811,10.702,1.87
525.14,-51.164,0.0488,-0.0511,-0.0197,0.0738,0.1386,0.809,10.835,1.899
525.24,-51.064,0.0006,-0.1321,-0.0004,0.13,0.1385,0.809,10.969,1.927
525.34,-50.964,0.035,-0.0261,0.0247,0.0509,0.1385,0.809,11.103,1.956
525.44,-50.864,0.0132,0.0126,0.028,0.0537,0.1386,0.809,11.237,1.985
525.54,-50.764,0.0097,-0.1226,-0.1363,0.1843,0.1388,0.811,11.37,2.013
525.64,-50.664,-0.0386,-0.0032,0.0493,0.07,0.139,0.812,11.504,2.042
525.74,-50.564,0.0037,-0.0582,0.0031,0.0618,0.1392,0.813,11.638,2.071
525.84,-50.464,-0.0005,-0.0202,0.0178,0.0315,0.1396,0.815,11.772,2.1
525.94,-50.364,-0.0265,-0.0654,-0.0217,0.0751,0.1402,0.819,11.906,2.128
526.04,-50.264,-0.0004,-0.0561,-0.0395,0.0722,0.1408,0.822,12.039,2.157
526.14,-50.164,0.0199,-0.1949,0.0419,0.2044,0.1414,0.826,11.971,2.186
526.24,-50.064,0.0438,-0.1661,0.0772,0.19,0.1419,0.829,11.902,2.214
526.34,-49.964,-0.0237,-0.0498,0.158,0.17,0.1425,0.832,11.834,2.243
526.44,-49.864,0.0561,-0.1031,0.1735,0.2126,0.143,0.835,11.765,2.272
526.54,-49.764,0.0093,-0.1648,0.2068,0.2636,0.1436,0.839,11.697,2.301
526.64,-49.664,-0.0243,-0.0256,0.1509,0.1639,0.1441,0.842,11.628,2.329
526.74,-49.564,0.0058,-0.1653,0.1291,0.2121,0.1448,0.846,11.56,2.358
526.84,-49.464,-0.0079,-0.09,0.0627,0.11,0.1455,0.85,11.491,2.387
526.94,-49.364,-0.0542,0.002,0.061,0.09,0.1464,0.855,11.423,2.416
527.04,-49.264,-0.048,-0.0465,-0.1094,0.1292,0.1473,0.86,11.354,2.444
527.14,-49.164,-0.0884,0.1156,0.0148,0.1442,0.1483,0.866,11.286,2.473
527.24,-49.064,-0.0492,-0.0397,-0.1086,0.1233,0.1495,0.873,11.217,2.502
527.34,-48.964,-0.0243,-0.0766,-0.0569,0.1,0.1508,0.881,11.149,2.53
527.44,-48.864,-0.0736,-0.0083,-0.0328,0.0969,0.1525,0.891,11.08,2.559
527.54,-48.764,-0.0162,-0.042,0.084,0.0999,0.1543,0.901,11.012,2.589
527.64,-48.664,-0.0063,-0.0742,-0.0699,0.1051,0.1563,0.913,10.943,2.632
527.74,-48.564,-0.0362,-0.0544,0.0186,0.0698,0.1584,0.925,10.875,2.675
527.84,-48.464,-0.0083,0.0914,0.0117,0.0973,0.1607,0.938,10.806,2.719
527.94,-48.364,-0.0488,0.0305,-0.0326,0.0705,0.1632,0.953,10.738,2.762
528.04,-48.264,-0.0489,0.0233,-0.1211,0.1361,0.1661,0.97,10.669,2.805
528.14,-48.164,-0.0633,0.0025,-0.2467,0.252,0.169,0.987,10.601,2.848
528.24,-48.064,-0.0525,0.0482,-0.1971,0.2132,0.172,1.004,10.532,2.891
528.34,-47.964,-0.036,-0.0319,-0.2645,0.2679,0.1751,1.023,10.463,2.934
528.44,-47.864,-0.057,0.0896,-0.0894,0.1386,0.1784,1.042,10.395,2.977
528.54,-47.764,-0.0387,0.0178,-0.1277,0.1326,0.1816,1.061,10.326,3.02
528.64,-47.664,0.0142,-0.1025,-0.119,0.1617,0.1853,1.082,10.258,3.063
528.74,-47.564,-0.0246,-0.0466,-0.0881,0.1039,0.1891,1.104,10.189,3.106
528.84,-47.464,0.0041,-0.0561,-0.0431,0.0713,0.1932,1.128,10.121,3.149
528.94,-47.364,-0.0344,0.02,-0.0699,0.0978,0.1969,1.15,10.052,3.192
529.04,-47.264,-0.0415,0.1936,-0.0106,0.2,0.2002,1.169,9.984,3.236
529.14,-47.164,0.1719,-0.5987,-0.3742,0.7413,0.2026,1.183,9.971,3.279
529.24,-47.064,-0.1528,0.5737,0.0047,0.5937,0.2023,1.181,9.958,3.322
529.34,-46.964,-0.2024,0.6259,0.1725,0.6824,0.2003,1.17,9.945,3.365
529.44,-46.864,0.0071,-0.0539,-0.0464,0.0745,0.1975,1.153,9.932,3.408
529.54,-46.764,0.0094,-0.3331,-0.1363,0.3629,0.1947,1.137,9.919,3.451
529.64,-46.664,-0.0127,-0.1134,-0.0212,0.1155,0.1915,1.118,9.906,3.494
529.74,-46.564,0.0888,0.1741,0.2065,0.2829,0.1888,1.103,9.893,3.537
529.84,-46.464,-0.0209,-0.0005,0.2011,0.1982,0.1859,1.086,9.88,3.58
529.94,-46.364,-0.0009,-0.1709,0.0612,0.1827,0.1835,1.072,9.866,3.623
530.04,-46.264,-0.0455,0.0356,0.1101,0.127,0.181,1.057,9.853,3.666
530.14,-46.164,0.0027,-0.0161,0.0697,0.0733,0.1788,1.044,9.84,3.709
530.24,-46.064,-0.0933,-0.0222,0.0094,0.1031,0.1767,1.032,9.827,3.753
530.34,-45.964,0.0639,-0.2983,0.2197,0.3771,0.1748,1.021,9.814,3.796
530.44,-45.864,-0.0308,-0.1948,0.0896,0.218,0.1727,1.009,9.801,3.839
530.54,-45.764,-0.038,-0.0036,0.2358,0.2404,0.1705,0.996,9.788,3.884
530.64,-45.664,0.0458,-0.1946,0.0042,0.2037,0.1684,0.983,9.775,3.949
530.74,-45.564,-0.0328,-0.0613,0.1423,0.1558,0.1663,0.971,9.762,4.013
530.84,-45.464,-0.003,-0.0844,0.0924,0.1245,0.1645,0.961,9.749,4.078
530.94,-45.364,-0.0318,-0.0325,-0.0387,0.0641,0.1626,0.95,9.736,4.142
531.04,-45.264,-0.0201,-0.0095,-0.0066,0.03,0.1608,0.939,9.723,4.207
531.14,-45.164,-0.0118,-0.0438,0.0318,0.0532,0.1591,0.929,9.71,4.272
531.24,-45.064,0.0365,-0.1026,0.0523,0.1205,0.1575,0.92,9.697,4.336
531.34,-44.964,-0.0686,-0.0018,-0.0101,0.07,0.1559,0.91,9.684,4.401
531.44,-44.864,0.0088,-0.1459,0.2207,0.2668,0.1544,0.902,9.671,4.466
531.54,-44.764,-0.0092,-0.112,0.1748,0.2117,0.1528,0.892,9.658,4.53
531.64,-44.664,-0.0171,-0.11,0.1554,0.1913,0.1512,0.883,9.645,4.595
531.74,-44.564,0.0321,-0.0634,0.0686,0.1,0.1498,0.875,9.632,4.659
531.84,-44.464,-0.0442,-0.0258,0.1808,0.1918,0.1486,0.868,9.619,4.724
531.94,-44.364,0.0099,-0.1398,0.0045,0.1607,0.1476,0.862,9.605,4.789
532.04,-44.264,-0.0169,0.0871,0.0511,0.1105,0.1464,0.855,9.592,4.853
532.14,-44.164,-0.0049,0.0067,-0.0195,0.0342,0.1452,0.848,9.593,4.918
