time_phone_s,t_from_ride_start_s,time_on_alex_video_s,time_on_ryan_video_s,ax_ms2,ay_ms2,az_ms2,aT_ms2
320.6199,-179.9872,-20.9601,-128.2001,0.0057,-0.0728,0.0502,0.09
320.6329,-179.9741,-20.9471,-128.1871,0.0037,-0.0603,0.0635,0.09
320.6458,-179.9612,-20.9342,-128.1742,0.0085,-0.029,0.0656,0.07
320.6592,-179.9478,-20.9208,-128.1608,0.0108,-0.0221,0.0447,0.05
320.6594,-179.9476,-20.9206,-128.1606,0.0274,-0.0083,0.0241,0.04
320.6724,-179.9346,-20.9076,-128.1476,0.032,-0.0185,-0.0298,0.05
320.6857,-179.9214,-20.8943,-128.1343,0.0367,-0.0119,-0.0765,0.09
320.6858,-179.9212,-20.8942,-128.1342,0.051,0.0116,-0.0924,0.11
320.7015,-179.9055,-20.8785,-128.1185,0.0556,0.0424,-0.0823,0.11
320.7143,-179.8927,-20.8657,-128.1057,0.0099,0.0161,-0.0559,0.06
320.7276,-179.8794,-20.8524,-128.0924,0.0432,-0.0459,0.0201,0.07
320.7409,-179.8662,-20.8391,-128.0791,0.0431,-0.0531,0.0512,0.09
320.741,-179.866,-20.839,-128.079,0.0454,-0.0629,0.0063,0.08
320.7538,-179.8532,-20.8262,-128.0662,0.0524,-0.0466,-0.0767,0.1
320.767,-179.84,-20.813,-128.053,0.0547,-0.0279,-0.0998,0.12
320.7671,-179.8399,-20.8129,-128.0529,0.0428,-0.0138,-0.0586,0.07
320.7792,-179.8278,-20.8008,-128.0408,0.0286,0.0028,-0.032,0.04
320.7923,-179.8147,-20.7877,-128.0277,0.0192,0.0146,-0.0388,0.05
320.8045,-179.8026,-20.7755,-128.0155,0.036,0.0,-0.079,0.09
320.8166,-179.7904,-20.7634,-128.0034,0.0528,-0.0143,-0.0792,0.1
320.8167,-179.7903,-20.7633,-128.0033,0.0457,-0.0259,-0.0486,0.07
320.8288,-179.7783,-20.7512,-127.9912,0.0556,-0.0255,-0.0135,0.06
320.8413,-179.7657,-20.7387,-127.9787,0.0415,-0.0299,0.0121,0.05
320.8536,-179.7535,-20.7264,-127.9664,0.0131,-0.0197,0.0492,0.05
320.8666,-179.7405,-20.7134,-127.9534,0.0085,-0.0268,0.0466,0.05
320.8667,-179.7404,-20.7133,-127.9533,0.0161,-0.0291,0.0129,0.04
320.8785,-179.7285,-20.7015,-127.9415,0.0235,-0.0269,-0.0179,0.04
320.8908,-179.7162,-20.6892,-127.9292,0.0165,-0.0247,-0.0247,0.04
320.9028,-179.7042,-20.6772,-127.9172,0.0407,-0.0011,-0.0576,0.07
320.9152,-179.6919,-20.6648,-127.9048,0.0118,0.006,-0.0549,0.06
320.9273,-179.6797,-20.6527,-127.8927,0.0523,0.0037,-0.0624,0.08
320.94,-179.6671,-20.64,-127.88,0.0618,0.0064,-0.0366,0.07
320.9401,-179.6669,-20.6399,-127.8799,0.0473,0.0092,-0.0157,0.05
320.9533,-179.6538,-20.6267,-127.8667,0.0401,-0.0024,-0.038,0.06
320.9667,-179.6404,-20.6133,-127.8533,0.052,-0.0187,-0.0964,0.11
320.9786,-179.6284,-20.6014,-127.8414,0.0686,-0.0519,-0.0755,0.11
320.9787,-179.6283,-20.6013,-127.8413,0.0615,-0.08,0.0216,0.1
320.991,-179.616,-20.589,-127.829,0.0306,-0.0796,0.1261,0.15
321.0039,-179.6032,-20.5761,-127.8161,-0.0002,-0.0387,0.1783,0.18
321.0161,-179.591,-20.5639,-127.8039,0.0117,0.0517,-0.0217,0.06
321.0285,-179.5785,-20.5515,-127.7915,0.0428,0.0826,-0.1528,0.18
321.0286,-179.5784,-20.5514,-127.7914,0.0548,0.0731,-0.165,0.19
321.0414,-179.5656,-20.5386,-127.7786,0.0431,0.0283,-0.0968,0.11
321.0533,-179.5537,-20.5267,-127.7667,0.0123,-0.0307,-0.0051,0.03
321.0656,-179.5415,-20.5144,-127.7544,0.0061,-0.0914,0.1644,0.19
321.0777,-179.5293,-20.5023,-127.7423,0.0208,-0.089,0.1547,0.18
321.0778,-179.5292,-20.5022,-127.7422,0.0544,-0.0607,0.0598,0.1
321.09,-179.517,-20.49,-127.73,0.0759,0.0007,-0.0583,0.1
321.1019,-179.5051,-20.4781,-127.7181,0.0925,0.0549,-0.1333,0.17
321.114,-179.493,-20.466,-127.706,0.0515,0.0636,-0.1173,0.14
321.1259,-179.4812,-20.4541,-127.6941,0.0442,0.071,-0.0625,0.1
321.1387,-179.4684,-20.4413,-127.6813,0.0392,0.0235,-0.0369,0.06
321.1387,-179.4683,-20.4413,-127.6813,0.0033,-0.0022,-0.0141,0.01
321.151,-179.4561,-20.429,-127.669,-0.0062,-0.0541,0.0107,0.06
321.1634,-179.4437,-20.4166,-127.6566,-0.0107,-0.0646,0.0941,0.11
321.1756,-179.4314,-20.4044,-127.6444,0.0229,-0.0499,0.1221,0.13
321.1757,-179.4313,-20.4043,-127.6443,0.03,-0.0163,0.1076,0.11
321.1882,-179.4188,-20.3918,-127.6318,0.0181,-0.0189,0.0912,0.09
321.2019,-179.4051,-20.3781,-127.6181,0.0275,-0.0145,0.0441,0.05
321.2134,-179.3936,-20.3666,-127.6066,0.0628,-0.0544,-0.0511,0.1
321.2259,-179.3812,-20.3541,-127.5941,0.0552,-0.036,-0.0831,0.11
321.2259,-179.3811,-20.3541,-127.5941,0.0527,0.0088,-0.089,0.1
321.2378,-179.3693,-20.3422,-127.5822,0.0549,0.0705,-0.0641,0.11
321.2501,-179.3569,-20.3299,-127.5699,0.0261,0.0894,-0.066,0.11
321.2623,-179.3447,-20.3177,-127.5577,0.0257,0.001,-0.0448,0.05
321.2747,-179.3323,-20.3053,-127.5453,0.0351,-0.0467,0.0123,0.06
321.2871,-179.3199,-20.2929,-127.5329,0.0493,-0.0969,-0.0285,0.11
321.2991,-179.3079,-20.2809,-127.5209,0.0565,-0.0637,-0.0615,0.11
321.2992,-179.3078,-20.2808,-127.5208,0.0567,-0.0424,-0.0466,0.08
321.3113,-179.2958,-20.2687,-127.5087,0.0376,-0.0091,-0.0031,0.04
321.3237,-179.2833,-20.2563,-127.4963,0.0233,0.017,0.0189,0.03
321.3359,-179.2712,-20.2441,-127.4841,0.0493,0.0021,-0.0424,0.07
321.3481,-179.2589,-20.2319,-127.4719,0.0514,-0.0028,-0.078,0.09
321.3604,-179.2467,-20.2196,-127.4596,0.0369,-0.0172,-0.0851,0.09
321.3605,-179.2466,-20.2195,-127.4595,0.0511,-0.0195,-0.0686,0.09
321.3726,-179.2344,-20.2074,-127.4474,0.0415,-0.0313,-0.0546,0.08
321.3848,-179.2222,-20.1952,-127.4352,0.0487,-0.0405,-0.0312,0.07
321.3977,-179.2093,-20.1823,-127.4223,0.0201,-0.04,-0.0059,0.05
321.3978,-179.2093,-20.1822,-127.4222,0.0394,-0.0542,0.0034,0.07
321.4099,-179.1971,-20.1701,-127.4101,0.0442,-0.0399,0.0179,0.06
321.4224,-179.1846,-20.1576,-127.3976,0.0155,-0.028,0.0156,0.04
321.44,-179.167,-20.14,-127.38,0.0224,-0.0115,-0.027,0.04
321.4402,-179.1668,-20.1398,-127.3798,0.0271,0.005,-0.0289,0.04
321.4525,-179.1545,-20.1275,-127.3675,0.0388,-0.0072,-0.05,0.06
321.4649,-179.1421,-20.1151,-127.3551,0.0408,-0.0313,-0.0641,0.08
321.4801,-179.1269,-20.0999,-127.3399,0.0524,-0.0118,-0.0479,0.07
321.5021,-179.1049,-20.0779,-127.3179,0.0476,0.0029,-0.0198,0.05
321.5148,-179.0922,-20.0652,-127.3052,0.0499,0.0084,-0.105,0.12
321.5269,-179.0801,-20.0531,-127.2931,0.0857,-0.0483,-0.0132,0.1
321.5394,-179.0676,-20.0406,-127.2806,0.0357,-0.0717,0.0864,0.12
321.5517,-179.0553,-20.0283,-127.2683,0.0028,-0.0116,0.1266,0.13
321.5662,-179.0408,-20.0138,-127.2538,0.0243,0.0384,0.0147,0.05
321.5663,-179.0407,-20.0137,-127.2537,0.0242,0.062,-0.1021,0.12
321.5782,-179.0288,-20.0018,-127.2418,0.0478,0.0668,-0.1523,0.17
321.5903,-179.0167,-19.9897,-127.2297,0.0503,0.0217,-0.1004,0.11
321.6021,-179.005,-19.9779,-127.2179,-0.0155,-0.0532,0.0592,0.08
321.6144,-178.9927,-19.9656,-127.2056,-0.0075,-0.0884,0.1584,0.18
321.6145,-178.9926,-19.9655,-127.2055,0.0196,-0.0978,0.1677,0.2
321.6263,-178.9808,-19.9537,-127.1937,0.0534,-0.0719,0.0895,0.13
321.6385,-178.9685,-19.9415,-127.1815,0.0798,-0.0511,-0.0647,0.11
321.6504,-178.9566,-19.9296,-127.1696,0.0704,0.0599,-0.1481,0.17
321.6629,-178.9442,-19.9171,-127.1571,0.0346,0.0932,-0.0974,0.14
321.663,-178.9441,-19.917,-127.157,0.0131,0.103,-0.0498,0.12
321.6749,-178.9321,-19.9051,-127.1451,0.0083,0.0746,-0.0386,0.08
321.6872,-178.9198,-19.8928,-127.1328,0.0034,0.0346,-0.0111,0.04
321.6997,-178.9074,-19.8803,-127.1203,-0.0061,-0.0596,0.0577,0.08
321.7115,-178.8955,-19.8685,-127.1085,0.0013,-0.0924,0.1042,0.14
321.7237,-178.8833,-19.8563,-127.0963,0.0085,-0.0655,0.1031,0.12
321.7358,-178.8713,-19.8442,-127.0842,0.0276,-0.0249,0.0771,0.09
321.7359,-178.8711,-19.8441,-127.0841,0.0344,-0.0135,0.0613,0.07
321.7479,-178.8591,-19.8321,-127.0721,0.0413,-0.0261,0.0146,0.05
321.76,-178.8471,-19.82,-127.06,0.0481,-0.0197,-0.0461,0.07
321.7721,-178.835,-19.8079,-127.0479,0.0551,-0.0228,-0.0974,0.11
321.7722,-178.8349,-19.8078,-127.0478,0.0693,-0.0042,-0.1131,0.13
321.7842,-178.8228,-19.7958,-127.0358,0.0644,0.0146,-0.0933,0.11
321.797,-178.81,-19.783,-127.023,0.0594,0.012,-0.0763,0.1
321.8096,-178.7975,-19.7704,-127.0104,0.0448,-0.0286,-0.0405,0.07
321.8282,-178.7788,-19.7518,-126.9918,0.0445,-0.0404,0.0118,0.06
321.8283,-178.7787,-19.7517,-126.9917,0.0373,-0.0449,0.0545,0.08
321.8407,-178.7663,-19.7393,-126.9793,0.0348,-0.0358,-0.0429,0.07
321.853,-178.754,-19.727,-126.967,0.049,-0.0242,-0.0733,0.09
321.8531,-178.7539,-19.7269,-126.9669,0.0443,-0.0436,-0.0465,0.08
321.8655,-178.7415,-19.7145,-126.9545,0.0134,-0.0367,-0.0292,0.05
321.8776,-178.7295,-19.7024,-126.9424,0.04,-0.0249,-0.0264,0.05
321.8897,-178.7173,-19.6903,-126.9303,0.0494,0.0058,-0.0664,0.08
321.9022,-178.7048,-19.6778,-126.9178,0.0445,0.0058,-0.0568,0.07
321.9023,-178.7047,-19.6777,-126.9177,0.0541,-0.0154,-0.0287,0.06
321.9149,-178.6921,-19.6651,-126.9051,0.0327,-0.0151,-0.0006,0.04
321.9269,-178.6801,-19.6531,-126.8931,0.0254,-0.0338,-0.0063,0.04
321.939,-178.668,-19.641,-126.881,0.0328,-0.0547,0.0046,0.06
321.9514,-178.6556,-19.6286,-126.8686,0.0209,-0.0569,-0.0173,0.06
321.9637,-178.6433,-19.6163,-126.8563,0.0212,-0.0183,0.0061,0.03
321.9761,-178.631,-19.6039,-126.8439,0.0165,-0.0039,-0.0037,0.02
321.9762,-178.6308,-19.6038,-126.8438,0.0238,0.0082,0.0058,0.03
321.9887,-178.6184,-19.5913,-126.8313,0.0261,0.0058,0.0128,0.03
322.0008,-178.6063,-19.5792,-126.8192,0.0404,-0.0156,-0.0089,0.04
322.0132,-178.5939,-19.5668,-126.8068,0.0665,-0.0297,-0.0501,0.09
322.0253,-178.5817,-19.5547,-126.7947,0.0497,0.0017,-0.0314,0.06
322.0254,-178.5816,-19.5546,-126.7946,0.033,0.0284,-0.0298,0.05
322.0378,-178.5693,-19.5422,-126.7822,0.0115,0.0456,-0.0187,0.05
322.0508,-178.5562,-19.5292,-126.7692,0.0163,0.0268,-0.0601,0.07
322.064,-178.543,-19.516,-126.756,0.0829,-0.0297,-0.1002,0.13
322.076,-178.531,-19.504,-126.744,0.0806,-0.0745,-0.0416,0.12
322.0761,-178.5309,-19.5039,-126.7439,0.0475,-0.0739,0.0577,0.11
322.0883,-178.5187,-19.4917,-126.7317,-0.0139,-0.0493,0.1524,0.16
322.1004,-178.5066,-19.4796,-126.7196,-0.0206,-0.0323,0.1471,0.15
322.1129,-178.4942,-19.4671,-126.7071,0.0346,0.0388,-0.0406,0.07
322.1249,-178.4821,-19.4551,-126.6951,0.061,0.0697,-0.1001,0.14
322.125,-178.482,-19.455,-126.695,0.0706,0.0652,-0.0959,0.14
322.137,-178.4701,-19.443,-126.683,0.047,0.0372,-0.0398,0.07
322.1492,-178.4579,-19.4308,-126.6708,0.0259,-0.005,0.028,0.04
322.1611,-178.4459,-19.4189,-126.6589,-0.0137,-0.1114,0.1499,0.19
322.1732,-178.4338,-19.4068,-126.6468,0.0276,-0.1113,0.1162,0.16
322.1854,-178.4217,-19.3946,-126.6346,0.0612,-0.0663,0.0382,0.1
322.1855,-178.4216,-19.3945,-126.6345,0.0708,-0.0193,-0.0583,0.09
322.1979,-178.4091,-19.3821,-126.6221,0.0659,0.0373,-0.1094,0.13
322.2099,-178.3972,-19.3701,-126.6101,0.0303,0.082,-0.1031,0.14
322.2219,-178.3851,-19.3581,-126.5981,0.028,0.063,-0.0747,0.1
322.2342,-178.3728,-19.3458,-126.5858,0.0209,0.0324,-0.0516,0.06
322.2343,-178.3727,-19.3457,-126.5857,0.0113,-0.0195,-0.0195,0.03
322.2465,-178.3605,-19.3335,-126.5735,0.0285,-0.0426,0.029,0.06
322.2586,-178.3485,-19.3214,-126.5614,-0.0114,-0.0504,0.119,0.13
322.271,-178.3361,-19.309,-126.549,0.0057,-0.0474,0.1227,0.13
322.2831,-178.3239,-19.2969,-126.5369,0.0226,-0.0664,0.1057,0.13
322.2832,-178.3238,-19.2968,-126.5368,0.0345,-0.0642,0.0893,0.12
322.2961,-178.311,-19.2839,-126.5239,0.027,-0.0695,0.0377,0.08
322.3096,-178.2974,-19.2704,-126.5104,0.0243,-0.0512,-0.0111,0.06
322.3217,-178.2853,-19.2583,-126.4983,0.0359,0.0212,-0.0771,0.09
322.3338,-178.2733,-19.2462,-126.4862,0.0381,0.0561,-0.0751,0.1
322.3457,-178.2614,-19.2343,-126.4743,0.0187,0.0175,-0.0961,0.1
322.3584,-178.2487,-19.2216,-126.4616,0.04,-0.0042,-0.0768,0.09
322.3585,-178.2486,-19.2215,-126.4615,0.0565,-0.0327,-0.0101,0.07
322.3702,-178.2368,-19.2098,-126.4498,0.035,-0.0517,0.0279,0.07
322.3831,-178.2239,-19.1969,-126.4369,0.0447,-0.0637,0.0112,0.08
322.3832,-178.2238,-19.1968,-126.4368,0.0495,-0.0807,-0.0458,0.11
322.3951,-178.2119,-19.1849,-126.4249,0.0567,-0.0763,-0.0594,0.11
322.4072,-178.1998,-19.1728,-126.4128,0.016,-0.0314,-0.0177,0.04
322.4196,-178.1875,-19.1604,-126.4004,0.0209,-0.0101,-0.0076,0.02
322.4225,-178.1845,-19.1575,-126.3975,0.0354,-0.0103,-0.0239,0.04
322.4322,-178.1748,-19.1478,-126.3878,0.0473,-0.001,-0.0474,0.07
322.4446,-178.1624,-19.1354,-126.3754,0.0567,0.0013,-0.0784,0.1
322.4571,-178.1499,-19.1229,-126.3629,0.0638,-0.0009,-0.0596,0.09
322.47,-178.1371,-19.11,-126.35,0.0591,0.0067,-0.01,0.06
322.4845,-178.1225,-19.0955,-126.3355,0.0115,-0.0259,0.0026,0.03
322.4967,-178.1103,-19.0833,-126.3233,0.0214,-0.0278,0.0137,0.04
322.4968,-178.1102,-19.0832,-126.3232,0.0335,-0.0442,0.0273,0.06
322.5088,-178.0983,-19.0712,-126.3112,0.0147,-0.0678,0.0435,0.08
322.5216,-178.0854,-19.0584,-126.2984,0.0148,-0.0534,0.0313,0.06
322.5354,-178.0716,-19.0446,-126.2846,0.0506,-0.008,0.0148,0.05
322.5479,-178.0592,-19.0321,-126.2721,0.041,0.0159,0.0245,0.05
322.548,-178.059,-19.032,-126.272,0.029,0.0326,0.0055,0.04
322.5606,-178.0464,-19.0194,-126.2594,0.0265,0.0086,-0.0448,0.05
322.5727,-178.0343,-19.0073,-126.2473,0.0645,-0.0438,-0.0692,0.1
322.5854,-178.0217,-18.9946,-126.2346,0.0477,-0.0507,-0.0458,0.08
322.5855,-178.0216,-18.9945,-126.2345,0.0429,-0.0408,-0.0249,0.06
322.5969,-178.0102,-18.9831,-126.2231,0.0287,-0.007,-0.0374,0.05
322.6094,-177.9976,-18.9706,-126.2106,0.0433,0.0196,-0.0715,0.09
322.6217,-177.9853,-18.9583,-126.1983,0.0554,0.0177,-0.0651,0.09
322.634,-177.973,-18.946,-126.186,0.0322,-0.0434,0.0955,0.11
322.6341,-177.9729,-18.9459,-126.1859,0.0016,-0.0717,0.1929,0.21
322.6476,-177.9594,-18.9324,-126.1724,-0.0006,-0.0527,0.1764,0.18
322.6596,-177.9474,-18.9204,-126.1604,0.0376,-0.039,0.0723,0.09
322.6719,-177.9351,-18.9081,-126.1481,0.078,0.0145,-0.1258,0.15
322.6841,-177.923,-18.8959,-126.1359,0.0566,0.0213,-0.1203,0.13
322.6842,-177.9229,-18.8958,-126.1358,0.0187,0.007,-0.0821,0.08
322.6964,-177.9107,-18.8836,-126.1236,-0.0168,0.0096,-0.0179,0.03
322.7088,-177.8982,-18.8712,-126.1112,-0.0186,0.0149,0.0411,0.05
322.7211,-177.8859,-18.8589,-126.0989,-0.0084,-0.016,0.0574,0.06
322.7332,-177.8738,-18.8468,-126.0868,0.0735,-0.05,-0.0997,0.13
322.7336,-177.8735,-18.8464,-126.0864,0.0976,-0.0288,-0.1469,0.18
322.7454,-177.8616,-18.8346,-126.0746,0.0737,0.0044,-0.1272,0.15
322.7578,-177.8493,-18.8222,-126.0622,0.0641,0.0427,-0.0842,0.11
322.77,-177.837,-18.81,-126.05,0.026,0.0551,-0.049,0.08
322.7823,-177.8247,-18.7977,-126.0377,0.0043,0.0057,0.0212,0.02
322.7825,-177.8246,-18.7975,-126.0375,0.0139,-0.0415,0.0606,0.07
322.7944,-177.8126,-18.7856,-126.0256,0.0237,-0.084,0.1074,0.14
322.8066,-177.8004,-18.7734,-126.0134,0.0024,-0.0907,0.1496,0.17
322.8187,-177.7883,-18.7613,-126.0013,-0.0143,-0.0858,0.1494,0.17
322.831,-177.776,-18.749,-125.989,0.0093,-0.0029,0.0888,0.09
322.8431,-177.764,-18.7369,-125.9769,0.0091,-0.0134,0.0594,0.06
322.8432,-177.7639,-18.7368,-125.9768,0.0062,-0.0217,0.0041,0.02
322.8553,-177.7518,-18.7247,-125.9647,0.0225,-0.0254,-0.0534,0.06
322.8675,-177.7396,-18.7125,-125.9525,0.0387,-0.0292,-0.0914,0.1
322.88,-177.7271,-18.7,-125.94,0.0738,0.0021,-0.1398,0.16
322.8929,-177.7141,-18.6871,-125.9271,0.0544,0.0037,-0.1359,0.15
322.893,-177.714,-18.687,-125.927,0.0447,0.0248,-0.1231,0.13
322.9056,-177.7014,-18.6744,-125.9144,0.0468,0.0126,-0.0915,0.1
322.9177,-177.6893,-18.6623,-125.9023,0.0563,-0.0161,-0.0294,0.07
322.9307,-177.6763,-18.6493,-125.8893,0.0632,-0.0402,0.0092,0.08
322.9427,-177.6644,-18.6373,-125.8773,0.0703,-0.0404,-0.0527,0.1
322.9428,-177.6643,-18.6372,-125.8772,0.0535,-0.0432,-0.0711,0.1
322.9557,-177.6513,-18.6243,-125.8643,0.0464,-0.0409,-0.0516,0.08
322.9676,-177.6394,-18.6124,-125.8524,0.0181,-0.0007,-0.0124,0.02
322.9799,-177.6272,-18.6001,-125.8401,0.0253,0.0252,-0.0284,0.05
322.992,-177.6151,-18.588,-125.828,0.0706,0.0487,-0.0659,0.11
323.0044,-177.6026,-18.5756,-125.8156,0.0563,0.0391,-0.0754,0.1
323.0169,-177.5901,-18.5631,-125.8031,0.0252,0.0177,-0.0684,0.08
323.017,-177.59,-18.563,-125.803,0.0206,-0.0275,-0.0475,0.06
323.0296,-177.5775,-18.5504,-125.7904,0.0398,-0.0511,-0.0386,0.08
323.0419,-177.5652,-18.5381,-125.7781,0.033,-0.0526,0.0196,0.07
323.0542,-177.5528,-18.5258,-125.7658,0.0141,-0.0354,0.0548,0.07
323.0667,-177.5404,-18.5133,-125.7533,0.0213,-0.0088,0.0374,0.04
323.0668,-177.5403,-18.5132,-125.7532,0.0048,0.0131,0.0417,0.04
323.0786,-177.5284,-18.5014,-125.7414,0.0123,0.0013,0.0197,0.02
323.0917,-177.5153,-18.4883,-125.7283,0.0171,-0.0201,0.0099,0.03
323.1036,-177.5034,-18.4764,-125.7164,0.0263,-0.0033,-0.0525,0.06
323.1157,-177.4913,-18.4643,-125.7043,0.0428,-0.0175,-0.06,0.08
323.1158,-177.4912,-18.4642,-125.7042,0.0546,-0.0124,-0.094,0.11
323.128,-177.4791,-18.452,-125.692,0.0473,-0.0193,-0.0731,0.09
323.1421,-177.4649,-18.4379,-125.6779,0.0544,-0.026,-0.0332,0.07
323.1423,-177.4647,-18.4377,-125.6777,0.0615,0.0009,-0.0367,0.07
323.1541,-177.453,-18.4259,-125.6659,0.0495,0.0277,-0.0592,0.08
323.1666,-177.4405,-18.4134,-125.6534,0.085,0.0121,-0.0781,0.12
323.1784,-177.4286,-18.4016,-125.6416,0.0564,-0.0301,-0.0056,0.06
323.1906,-177.4165,-18.3894,-125.6294,-0.0241,-0.0788,0.1948,0.21
323.2024,-177.4046,-18.3776,-125.6176,-0.0359,-0.0475,0.118,0.13
323.2025,-177.4045,-18.3775,-125.6175,-0.0024,-0.0144,-0.0034,0.01
323.2145,-177.3925,-18.3655,-125.6055,0.0144,0.0283,-0.1223,0.13
323.2263,-177.3807,-18.3537,-125.5937,0.0193,0.0306,-0.1748,0.18
323.2384,-177.3686,-18.3416,-125.5816,0.017,0.0525,-0.178,0.19
323.2505,-177.3565,-18.3295,-125.5695,-0.006,0.0141,-0.0842,0.09
323.2632,-177.3439,-18.3168,-125.5568,-0.0053,-0.013,0.0063,0.02
323.2633,-177.3438,-18.3167,-125.5567,0.0144,-0.057,0.0799,0.1
323.2753,-177.3318,-18.3047,-125.5447,0.0747,-0.094,0.0847,0.15
323.288,-177.319,-18.292,-125.532,0.1325,-0.0716,0.0233,0.15
323.3002,-177.3068,-18.2798,-125.5198,0.1303,-0.0249,-0.0868,0.16
323.3126,-177.2945,-18.2674,-125.5074,0.0707,0.0093,-0.1072,0.13
323.3126,-177.2944,-18.2673,-125.5073,0.0327,0.0463,-0.1091,0.12
323.3246,-177.2825,-18.2554,-125.4954,0.0139,0.0522,-0.1136,0.13
323.3371,-177.27,-18.2429,-125.4829,0.0044,0.039,-0.0992,0.11
323.3493,-177.2577,-18.2307,-125.4707,0.0117,-0.0034,-0.0165,0.02
323.3614,-177.2456,-18.2186,-125.4586,0.0097,-0.0135,0.0352,0.04
323.3739,-177.2332,-18.2061,-125.4461,-0.0108,-0.0336,0.131,0.14
323.3864,-177.2206,-18.1936,-125.4336,-0.0055,-0.0153,0.1808,0.18
323.3865,-177.2205,-18.1935,-125.4335,-0.0054,-0.0239,0.1957,0.2
323.3987,-177.2083,-18.1813,-125.4213,-0.0153,-0.0475,0.1495,0.16
323.4122,-177.1948,-18.1678,-125.4078,0.0054,-0.0573,0.0446,0.07
323.4123,-177.1947,-18.1677,-125.4077,0.0161,-0.0481,-0.0696,0.09
323.4252,-177.1818,-18.1548,-125.3948,0.039,-0.008,-0.1188,0.13
323.4385,-177.1685,-18.1415,-125.3815,0.0086,0.0443,-0.1039,0.11
323.4508,-177.1563,-18.1292,-125.3692,-0.0184,0.0613,-0.0755,0.1
323.4629,-177.1441,-18.1171,-125.3571,-0.0177,0.0287,-0.0462,0.06
323.4664,-177.1406,-18.1136,-125.3536,0.0317,-0.0186,-0.0353,0.05
323.475,-177.132,-18.105,-125.345,0.0668,-0.0612,-0.0602,0.11
323.4881,-177.1189,-18.0919,-125.3319,0.1186,-0.068,-0.0826,0.16
323.4982,-177.1088,-18.0818,-125.3218,0.1252,-0.0842,-0.0572,0.16
323.5024,-177.1047,-18.0777,-125.3177,0.1128,-0.0648,-0.029,0.13
323.5149,-177.0921,-18.0651,-125.3051,0.0622,-0.0478,0.0305,0.08
323.5313,-177.0757,-18.0487,-125.2887,0.0378,-0.0239,0.0592,0.07
323.5449,-177.0621,-18.0351,-125.2751,0.0269,0.0018,0.0891,0.09
323.545,-177.062,-18.035,-125.275,0.0287,0.0181,0.0732,0.08
323.5581,-177.0489,-18.0219,-125.2619,0.0116,0.0175,0.072,0.07
323.5702,-177.0368,-18.0098,-125.2498,-0.0295,-0.0151,0.0676,0.08
323.5822,-177.0248,-17.9978,-125.2378,-0.0393,-0.0353,0.0384,0.07
323.5823,-177.0247,-17.9977,-125.2377,-0.0373,-0.0509,0.0406,0.07
323.5941,-177.013,-17.9859,-125.2259,-0.0209,-0.0427,0.0168,0.05
323.6063,-177.0007,-17.9737,-125.2137,0.0167,-0.0538,-0.0042,0.06
323.6183,-176.9887,-17.9617,-125.2017,0.0279,-0.0339,-0.0274,0.05
323.6305,-176.9765,-17.9495,-125.1895,0.0524,-0.0183,-0.0734,0.09
323.6424,-176.9646,-17.9376,-125.1776,0.0588,-0.0032,-0.0894,0.11
323.6425,-176.9645,-17.9375,-125.1775,0.0439,0.0264,-0.0891,0.1
323.6546,-176.9524,-17.9254,-125.1654,0.0575,0.0298,-0.084,0.11
323.6665,-176.9405,-17.9135,-125.1535,0.0591,0.0311,-0.0796,0.1
323.6787,-176.9283,-17.9013,-125.1413,0.0431,-0.0186,-0.0307,0.06
323.691,-176.9161,-17.889,-125.129,0.0713,-0.0433,0.0305,0.09
323.703,-176.904,-17.877,-125.117,0.0395,-0.055,0.0226,0.07
323.7151,-176.8919,-17.8649,-125.1049,0.0297,-0.0204,-0.0132,0.04
323.7152,-176.8918,-17.8648,-125.1048,0.0315,-0.005,-0.0776,0.08
323.7273,-176.8797,-17.8527,-125.0927,0.043,0.0104,-0.0918,0.1
323.7412,-176.8659,-17.8388,-125.0788,0.0402,0.0091,-0.0655,0.08
323.7525,-176.8545,-17.8275,-125.0675,0.0423,0.0068,-0.0491,0.07
323.7646,-176.8424,-17.8154,-125.0554,0.0397,0.0033,-0.0781,0.09
323.7647,-176.8423,-17.8153,-125.0553,0.0562,0.0071,-0.1121,0.13
323.7767,-176.8303,-17.8033,-125.0433,0.0776,0.0206,-0.1106,0.14
323.7889,-176.8181,-17.7911,-125.0311,0.075,0.0201,-0.0808,0.11
323.8009,-176.8061,-17.7791,-125.0191,0.069,-0.0546,0.0159,0.09
323.8134,-176.7936,-17.7666,-125.0066,0.0242,-0.0812,0.0739,0.11
323.8136,-176.7934,-17.7664,-125.0064,0.0249,-0.0865,0.1108,0.14
323.8262,-176.7809,-17.7538,-124.9938,0.0375,-0.0922,0.1341,0.17
323.8387,-176.7683,-17.7413,-124.9813,0.0571,-0.0911,0.0982,0.15
323.8512,-176.7559,-17.7288,-124.9688,0.0746,-0.0251,-0.1609,0.18
323.8678,-176.7392,-17.7122,-124.9522,0.0489,0.0235,-0.1984,0.21
323.8679,-176.7392,-17.7121,-124.9521,0.0258,0.0607,-0.1628,0.18
323.8863,-176.7207,-17.6937,-124.9337,0.0002,0.0696,-0.104,0.13
323.8864,-176.7206,-17.6936,-124.9336,0.0128,0.0574,-0.0627,0.09
323.8984,-176.7087,-17.6816,-124.9216,0.0448,-0.0074,-0.0194,0.05
