time_s,t_from_ride_start_s,phone_ax_ms2,phone_ay_ms2,phone_az_ms2,phone_aT_ms2,phone_aT_smooth_ms2,phone_angle_deg,alex_video_angle_deg,ryan_video_angle_deg
482.27,-51.234,0.0523,-0.1019,-0.0314,0.12,0.1451,0.847,8.378,
482.37,-51.134,0.0695,-0.0345,-0.0419,0.09,0.1484,0.867,8.496,
482.47,-51.034,0.0295,-0.0009,-0.0105,0.0311,0.1517,0.886,8.614,
482.57,-50.934,0.0422,1.2251,0.8771,1.5086,0.1558,0.91,8.732,
482.67,-50.834,0.0695,-0.204,0.1921,0.2899,0.1559,0.91,8.85,
482.77,-50.734,0.0541,-0.237,-0.0147,0.2487,0.154,0.899,8.968,
482.87,-50.634,0.0732,0.0591,-0.1137,0.1502,0.1519,0.887,9.086,
482.97,-50.534,-0.0224,0.0741,-0.0761,0.1067,0.1495,0.873,9.204,
483.07,-50.434,0.062,-0.045,-0.0827,0.115,0.1471,0.859,9.322,4.405
483.17,-50.334,-0.0127,-0.0049,-0.0061,0.0347,0.145,0.847,9.44,4.478
483.27,-50.234,-0.0153,-0.0191,-0.0322,0.045,0.1429,0.835,9.558,4.551
483.37,-50.134,0.0274,0.0725,0.0074,0.0772,0.1411,0.824,9.676,4.623
483.47,-50.034,0.0349,0.0149,-0.0748,0.0864,0.1393,0.814,9.794,4.696
483.57,-49.934,-0.0043,-0.0446,-0.1052,0.1197,0.1378,0.805,9.912,4.769
483.67,-49.834,0.0069,0.1215,-0.0655,0.1352,0.1362,0.795,10.03,4.842
483.77,-49.734,-0.0304,0.0228,-0.0466,0.0602,0.1347,0.787,10.148,4.915
483.87,-49.634,-0.0017,-0.0065,-0.1579,0.1562,0.1336,0.78,10.266,4.987
483.97,-49.534,0.0009,0.0738,-0.0142,0.0827,0.1327,0.775,10.384,5.06
484.07,-49.434,-0.0174,-0.0374,-0.0198,0.0499,0.1319,0.77,10.502,5.133
484.17,-49.334,0.0068,-0.0095,-0.059,0.0712,0.1315,0.768,10.62,5.206
484.27,-49.234,-0.0316,-0.0655,-0.0988,0.2076,0.1312,0.766,10.716,5.279
484.37,-49.134,-0.0082,-0.0333,0.0434,0.0588,0.1309,0.764,10.812,5.351
484.47,-49.034,-0.004,0.0013,0.0,0.0432,0.1308,0.764,10.908,5.424
484.57,-48.934,-0.0078,-0.0699,-0.0023,0.07,0.1309,0.764,11.005,5.497
484.67,-48.834,0.031,-0.0308,-0.0375,0.0605,0.1313,0.767,11.101,5.57
484.77,-48.734,0.0239,0.0154,-0.0353,0.0589,0.132,0.771,11.197,5.643
484.87,-48.634,-0.0205,-0.0548,0.06,0.0805,0.1329,0.776,11.293,5.716
484.97,-48.534,0.0442,-0.0364,-0.0601,0.0811,0.1339,0.782,11.389,5.788
485.07,-48.434,0.0348,0.017,-0.0119,0.04,0.1352,0.79,11.486,5.861
485.17,-48.334,0.0299,-0.0685,-0.016,0.08,0.137,0.8,11.582,5.934
485.27,-48.234,0.0213,-0.1094,0.0881,0.1422,0.1391,0.812,11.678,6.007
485.37,-48.134,0.0805,-0.1982,-0.1198,0.248,0.141,0.823,11.774,6.08
485.47,-48.034,0.0463,0.0349,0.0102,0.06,0.1431,0.836,11.871,6.152
485.57,-47.934,0.0627,-0.0115,0.0505,0.082,0.1452,0.848,11.967,6.225
485.67,-47.834,0.0486,-0.0894,0.061,0.1159,0.1476,0.862,12.063,6.298
485.77,-47.734,0.0602,-0.0288,0.0052,0.07,0.15,0.876,12.159,6.371
485.87,-47.634,0.0151,-0.1749,0.1311,0.2208,0.1526,0.891,12.255,6.444
485.97,-47.534,-0.0026,0.0735,0.1168,0.14,0.1555,0.908,12.352,6.516
486.07,-47.434,0.0828,0.0162,-0.2002,0.2137,0.1579,0.922,12.448,6.607
486.17,-47.334,0.0627,-0.0192,0.0523,0.0829,0.1605,0.937,12.544,6.717
486.27,-47.234,0.052,-0.0053,-0.0818,0.0964,0.1633,0.954,12.64,6.826
486.37,-47.134,0.072,0.0376,-0.036,0.0876,0.166,0.969,12.736,6.935
486.47,-47.034,0.0785,-0.0462,-0.0613,0.1125,0.1689,0.986,12.833,7.044
486.57,-46.934,0.0628,0.1124,-0.1114,0.1695,0.1721,1.005,12.929,7.154
486.67,-46.834,0.0698,-0.0065,-0.0811,0.1094,0.1757,1.026,13.025,7.263
486.77,-46.734,0.0469,-0.0044,-0.025,0.05,0.1798,1.05,13.121,7.372
486.87,-46.634,0.0065,-0.0464,0.1757,0.1867,0.1839,1.074,13.218,7.481
486.97,-46.534,0.0734,-0.042,-0.0933,0.1245,0.1885,1.101,13.314,7.59
487.07,-46.434,0.0052,0.0452,0.1028,0.11,0.1932,1.128,13.41,7.7
487.17,-46.334,0.0638,-0.0596,-0.0846,0.126,0.1989,1.162,13.506,7.809
487.27,-46.234,0.0238,0.0807,0.0401,0.0942,0.2045,1.194,13.677,7.918
487.37,-46.134,0.0381,-0.1147,-0.1618,0.2014,0.2104,1.229,13.849,8.027
487.47,-46.034,-0.0652,0.0135,-0.0505,0.1581,0.2164,1.264,14.02,8.136
487.57,-45.934,-0.0073,0.0357,0.0195,0.0405,0.2214,1.293,14.191,8.246
487.67,-45.834,-0.0296,0.0483,-0.081,0.1309,0.2273,1.327,14.362,8.355
487.77,-45.734,0.0499,0.1577,0.1598,0.2487,0.2313,1.351,14.534,8.464
487.87,-45.634,-0.0712,1.1437,0.483,1.2469,0.2324,1.357,14.705,8.573
487.97,-45.534,-0.0081,0.4658,0.0632,0.4796,0.2308,1.348,14.876,8.683
488.07,-45.434,0.0611,-0.2581,-0.3127,0.4121,0.2281,1.332,15.047,8.792
488.17,-45.334,0.0387,-0.2157,-0.1463,0.2626,0.2246,1.312,15.219,8.901
488.27,-45.234,-0.026,0.2062,-0.0121,0.21,0.2211,1.291,15.39,9.01
488.37,-45.134,-0.0266,0.2358,-0.0062,0.2369,0.2176,1.271,15.561,9.119
488.47,-45.034,-0.021,-0.2772,-0.1458,0.3135,0.2137,1.248,15.732,9.229
488.57,-44.934,0.0683,-0.0521,-0.1237,0.1624,0.2101,1.227,15.904,9.338
488.67,-44.834,0.0083,0.1347,0.0446,0.1426,0.2062,1.204,16.075,9.447
488.77,-44.734,0.0137,-0.0372,-0.0447,0.0816,0.203,1.185,16.246,9.556
488.87,-44.634,0.0007,-0.0329,-0.018,0.0375,0.2,1.168,16.417,9.665
488.97,-44.534,0.0367,-0.0817,0.0981,0.135,0.1978,1.155,16.589,9.775
489.07,-44.434,0.0917,-0.0006,0.0273,0.102,0.1956,1.142,16.76,9.886
489.17,-44.334,-0.0184,0.0886,0.1721,0.1982,0.194,1.133,16.931,10.0
489.27,-44.234,0.0737,-0.2177,-0.1607,0.2829,0.1924,1.124,17.102,10.114
489.37,-44.134,0.063,-0.2278,0.04,0.24,0.1909,1.115,17.274,10.228
489.47,-44.034,0.0583,-0.1773,-0.0255,0.1952,0.1892,1.105,17.445,10.341
489.57,-43.934,0.0523,-0.0978,0.0941,0.1491,0.1876,1.096,17.616,10.455
489.67,-43.834,0.0774,0.0489,0.2662,0.2836,0.1862,1.087,17.787,10.569
489.77,-43.734,0.1252,-0.1124,0.1418,0.2187,0.1846,1.078,17.959,10.683
489.87,-43.634,0.0459,0.0098,0.1534,0.1628,0.1831,1.069,18.13,10.797
489.97,-43.534,0.0883,-0.0629,0.008,0.114,0.1817,1.061,18.301,10.911
490.07,-43.434,0.0462,-0.092,0.199,0.2276,0.1805,1.054,18.472,11.024
490.17,-43.334,0.0778,-0.2288,0.1701,0.2954,0.1793,1.047,18.644,11.138
490.27,-43.234,0.0894,-0.2495,-0.0379,0.2703,0.1779,1.039,18.699,11.252
490.37,-43.134,0.0274,0.0724,0.1739,0.1936,0.1761,1.028,18.754,11.366
490.47,-43.034,0.0881,0.0909,0.0942,0.1611,0.1745,1.019,18.809,11.48
490.57,-42.934,0.0252,-0.0228,0.1743,0.1834,0.1729,1.01,18.864,11.593
490.67,-42.834,0.0465,-0.2177,0.1455,0.2651,0.1711,0.999,18.92,11.707
490.77,-42.734,0.0335,-0.0444,0.0553,0.0831,0.1696,0.99,18.975,11.821
490.87,-42.634,0.039,0.0214,0.0565,0.07,0.1683,0.983,19.03,11.935
490.97,-42.534,0.0763,-0.1875,-0.1039,0.2243,0.1674,0.978,19.085,12.049
491.07,-42.434,0.0536,0.0043,-0.1294,0.1649,0.1664,0.972,19.141,12.163
491.17,-42.334,0.0171,0.0822,-0.0552,0.1049,0.1653,0.965,19.196,12.276
491.27,-42.234,0.0363,0.1554,-0.039,0.1668,0.1642,0.959,19.251,12.39
491.37,-42.134,0.0495,0.1588,-0.0581,0.1796,0.1633,0.954,19.306,12.504
491.47,-42.034,0.0123,0.0365,-0.1238,0.1308,0.1623,0.948,19.362,12.618
491.57,-41.934,-0.0038,0.0906,-0.2195,0.2381,0.1614,0.943,19.417,12.732
491.67,-41.834,-0.0222,0.0441,-0.2197,0.2236,0.1606,0.938,19.472,12.845
491.77,-41.734,0.0145,-0.0919,-0.1849,0.2065,0.1597,0.933,19.527,12.959
491.87,-41.634,0.0167,0.0408,-0.1787,0.1824,0.1587,0.927,19.583,13.073
491.97,-41.534,-0.0313,0.1101,-0.1793,0.21,0.1576,0.92,19.638,13.187
492.07,-41.434,-0.0068,0.1288,-0.275,0.3024,0.1567,0.915,19.693,13.297
492.17,-41.334,0.0081,0.0353,-0.2535,0.2561,0.1558,0.91,19.748,13.403
492.27,-41.234,0.0117,0.2874,-0.0972,0.2997,0.1545,0.902,19.804,13.508
492.37,-41.134,0.0349,-0.0705,-0.0989,0.126,0.1529,0.893,19.859,13.614
492.47,-41.034,-0.0292,-0.0192,-0.1784,0.1786,0.1513,0.884,19.914,13.72
492.57,-40.934,-0.0092,0.1603,-0.0421,0.1769,0.1495,0.873,19.969,13.826
492.67,-40.834,0.0636,0.1047,-0.1784,0.2183,0.1478,0.863,20.025,13.931
492.77,-40.734,0.0407,-0.1096,-0.085,0.1468,0.146,0.853,20.08,14.037
492.87,-40.634,0.0401,0.0786,-0.006,0.0936,0.144,0.841,20.135,14.143
492.97,-40.534,0.0319,0.1045,0.0385,0.1134,0.1422,0.83,20.19,14.249
493.07,-40.434,0.0532,-0.1432,-0.1113,0.1885,0.1404,0.82,20.246,14.354
493.17,-40.334,-0.0453,-0.0978,0.1518,0.187,0.1387,0.81,20.301,14.46
493.27,-40.234,0.0159,0.0358,0.0904,0.1,0.137,0.8,20.242,14.566
493.37,-40.134,0.0463,-0.0764,0.0206,0.0909,0.1353,0.79,20.184,14.672
493.47,-40.034,0.0577,-0.0141,0.0054,0.0662,0.1339,0.782,20.125,14.777
493.57,-39.934,0.0393,-0.0079,0.0093,0.046,0.1326,0.774,20.067,14.883
493.67,-39.834,0.0556,0.0237,-0.1719,0.18,0.1318,0.77,20.008,14.989
493.77,-39.734,0.05,0.0071,0.0161,0.0525,0.1309,0.764,19.95,15.095
493.87,-39.634,0.0587,-0.0108,0.0402,0.0694,0.1301,0.76,19.891,15.2
493.97,-39.534,0.0567,-0.0627,0.0113,0.0855,0.1295,0.756,19.833,15.306
494.07,-39.434,0.0166,-0.0281,0.0152,0.0395,0.129,0.753,19.774,15.412
494.17,-39.334,0.0187,-0.0333,0.0199,0.0421,0.1289,0.753,19.716,15.518
494.27,-39.234,0.0612,0.0986,-0.1403,0.1859,0.129,0.753,19.657,15.624
494.37,-39.134,0.0212,-0.0271,-0.0252,0.0637,0.129,0.753,19.599,15.729
494.47,-39.034,-0.0044,-0.0451,-0.0499,0.07,0.1291,0.754,19.54,15.835
494.57,-38.934,0.006,0.0211,-0.1175,0.1201,0.1291,0.754,19.482,15.941
494.67,-38.834,0.0239,-0.0665,0.0132,0.0721,0.1292,0.755,19.423,16.047
494.77,-38.734,0.008,-0.1047,0.1566,0.1876,0.1295,0.756,19.365,16.152
494.87,-38.634,0.0583,0.0442,-0.0481,0.1232,0.1299,0.759,19.306,16.258
494.97,-38.534,0.0397,-0.0036,-0.0664,0.077,0.1302,0.76,19.248,16.364
495.07,-38.434,0.0563,0.0839,-0.0691,0.1201,0.1305,0.762,19.189,16.493
495.17,-38.334,0.0498,-0.07,0.0656,0.1122,0.1307,0.763,19.131,16.647
495.27,-38.234,0.0559,-0.046,0.0926,0.114,0.1311,0.766,19.072,16.8
495.37,-38.134,0.0723,-0.0128,0.1098,0.1344,0.1316,0.769,19.014,16.953
495.47,-38.034,0.0487,-0.0207,0.0936,0.1165,0.1322,0.772,18.955,17.106
495.57,-37.934,0.0576,0.0147,-0.0302,0.0864,0.1328,0.776,18.897,17.259
495.67,-37.834,0.1068,0.0555,-0.0031,0.1182,0.1335,0.78,18.838,17.412
495.77,-37.734,0.0989,-0.0701,-0.0083,0.1242,0.1341,0.783,18.78,17.566
495.87,-37.634,0.0916,-0.056,-0.0244,0.11,0.1349,0.788,18.721,17.719
495.97,-37.534,0.0627,-0.0197,0.0537,0.0873,0.1356,0.792,18.663,17.872
496.07,-37.434,0.1683,0.0305,-0.0894,0.1911,0.1367,0.798,18.604,18.025
496.17,-37.334,0.1158,-0.0302,0.0289,0.1217,0.1377,0.804,18.546,18.178
496.27,-37.234,0.1303,-0.0995,-0.0501,0.1728,0.1386,0.809,18.563,18.332
496.37,-37.134,0.1188,-0.0936,-0.037,0.1539,0.1397,0.816,18.58,18.485
496.47,-37.034,0.0863,0.0102,-0.0408,0.096,0.1408,0.822,18.597,18.638
496.57,-36.934,0.1004,0.0459,-0.0094,0.1171,0.1421,0.83,18.614,18.791
496.67,-36.834,0.0991,0.0909,-0.0121,0.1365,0.1432,0.836,18.631,18.944
496.77,-36.734,0.1243,0.0566,-0.0471,0.154,0.1443,0.843,18.648,19.098
496.87,-36.634,0.1071,0.0117,-0.0568,0.1217,0.1455,0.85,18.664,19.251
496.97,-36.534,0.0722,0.0733,-0.0705,0.1266,0.1469,0.858,18.681,19.404
497.07,-36.434,0.0446,0.0001,0.0246,0.0555,0.1484,0.867,18.698,19.557
497.17,-36.334,0.1258,-0.0216,-0.1948,0.2351,0.1498,0.875,18.715,19.71
497.27,-36.234,0.0883,0.0781,-0.0568,0.1396,0.1512,0.883,18.732,19.863
497.37,-36.134,0.1036,-0.0008,-0.083,0.1426,0.1527,0.892,18.749,20.017
497.47,-36.034,0.0732,-0.027,-0.0313,0.0862,0.1541,0.9,18.766,20.17
497.57,-35.934,0.0805,-0.0312,-0.17,0.1915,0.1556,0.909,18.783,20.323
497.67,-35.834,0.0925,0.0067,-0.1188,0.1539,0.1569,0.916,18.8,20.476
497.77,-35.734,0.0201,0.0178,-0.0244,0.0662,0.1583,0.924,18.817,20.629
497.87,-35.634,0.0533,0.0882,-0.1881,0.2132,0.1597,0.933,18.834,20.783
497.97,-35.534,0.069,0.2946,-0.0352,0.3317,0.161,0.94,18.851,20.936
498.07,-35.434,0.046,-0.0328,-0.027,0.0602,0.162,0.946,18.868,21.092
498.17,-35.334,-0.006,0.3413,0.0652,0.3468,0.1635,0.955,18.885,21.25
498.27,-35.234,-0.0635,-0.3026,0.0623,0.3168,0.1643,0.96,18.902,21.409
498.37,-35.134,0.0273,-0.2176,-0.1552,0.2675,0.1649,0.963,18.919,21.567
498.47,-35.034,0.0647,0.0106,0.0636,0.11,0.1651,0.964,18.936,21.726
498.57,-34.934,0.0261,0.0797,-0.0992,0.1321,0.1654,0.966,18.953,21.884
498.67,-34.834,0.0175,0.1052,-0.1371,0.195,0.1657,0.968,18.969,22.043
498.77,-34.734,-0.0227,0.1433,-0.0899,0.1762,0.166,0.969,18.986,22.201
498.87,-34.634,0.0313,-0.018,-0.2687,0.2713,0.166,0.969,19.003,22.36
498.97,-34.534,0.0331,-0.068,-0.0139,0.0937,0.1657,0.968,19.02,22.518
499.07,-34.434,0.0276,0.0403,-0.0986,0.1081,0.1657,0.968,19.037,22.677
499.17,-34.334,-0.0156,-0.0573,-0.0748,0.0946,0.1659,0.969,19.054,22.835
499.27,-34.234,0.0384,0.0083,-0.1498,0.161,0.1662,0.971,19.148,22.993
499.37,-34.134,-0.0406,0.1004,0.0817,0.1862,0.1668,0.974,19.241,23.152
499.47,-34.034,-0.0215,-0.0928,-0.0025,0.1243,0.1672,0.976,19.334,23.31
499.57,-33.934,0.0141,0.1042,-0.1846,0.212,0.1676,0.979,19.427,23.469
499.67,-33.834,0.0609,-0.0462,0.0109,0.0763,0.168,0.981,19.521,23.627
499.77,-33.734,0.0029,0.015,-0.0399,0.06,0.1686,0.985,19.614,23.786
499.87,-33.634,0.0452,0.1075,0.0009,0.1515,0.1692,0.988,19.707,23.944
499.97,-33.534,0.0386,-0.0405,0.0779,0.1011,0.1702,0.994,19.801,24.103
500.07,-33.434,0.0555,-0.2855,-0.0497,0.2984,0.1712,1.0,19.894,24.261
500.17,-33.334,0.0548,-0.1532,-0.2476,0.2996,0.172,1.004,19.987,24.42
500.27,-33.234,0.0374,0.2021,-0.0036,0.2059,0.1729,1.01,20.081,24.578
500.37,-33.134,0.0676,-0.1312,-0.083,0.1675,0.1737,1.014,20.174,24.737
500.47,-33.034,0.0527,0.1381,-0.0383,0.1779,0.1746,1.02,20.267,24.895
500.57,-32.934,0.0791,0.0927,-0.1198,0.17,0.1753,1.024,20.361,25.054
500.67,-32.834,0.0723,0.0027,-0.0897,0.112,0.176,1.028,20.454,25.212
500.77,-32.734,0.1085,0.1538,0.0011,0.1886,0.1768,1.032,20.547,25.371
500.87,-32.634,0.0934,-0.0356,0.0124,0.1019,0.1773,1.035,20.64,25.529
500.97,-32.534,0.0802,0.0731,0.0796,0.1518,0.1779,1.039,20.734,25.688
501.07,-32.434,0.0689,0.0708,0.2373,0.2675,0.1783,1.041,20.827,25.799
501.17,-32.334,0.0976,-0.1088,0.0945,0.1752,0.1783,1.041,20.92,25.864
501.27,-32.234,0.0874,0.0186,0.0037,0.1,0.1784,1.042,21.014,25.929
501.37,-32.134,0.0829,-0.1669,-0.1256,0.227,0.1785,1.042,21.107,25.993
501.47,-32.034,0.1088,-0.1723,-0.1991,0.29,0.1788,1.044,21.2,26.058
501.57,-31.934,0.0985,-0.006,-0.1472,0.179,0.179,1.045,21.294,26.123
501.67,-31.834,0.0936,0.0251,-0.1284,0.1751,0.179,1.045,21.387,26.188
501.77,-31.734,0.1054,-0.0393,-0.1591,0.1967,0.179,1.045,21.48,26.252
501.87,-31.634,0.1129,0.0054,-0.0805,0.1383,0.1791,1.046,21.574,26.317
501.97,-31.534,0.0952,-0.1125,-0.1323,0.1987,0.1793,1.047,21.667,26.382
502.07,-31.434,0.0748,-0.2273,-0.0567,0.2456,0.1797,1.049,21.76,26.446
502.17,-31.334,0.1351,-0.082,-0.1126,0.1971,0.1801,1.052,21.853,26.511
502.27,-31.234,0.098,-0.1817,-0.1142,0.2341,0.1804,1.054,21.859,26.576
502.37,-31.134,0.0893,-0.0438,0.0195,0.1276,0.1807,1.055,21.864,26.64
502.47,-31.034,0.0742,0.0494,0.0803,0.16,0.181,1.057,21.869,26.705
502.57,-30.934,0.0964,0.1267,0.118,0.1938,0.1812,1.058,21.874,26.77
502.67,-30.834,0.0293,-0.0179,0.1748,0.1881,0.1814,1.059,21.88,26.835
502.77,-30.734,0.056,0.0244,0.0109,0.0957,0.1815,1.06,21.885,26.899
502.87,-30.634,0.0753,0.055,-0.0527,0.1307,0.1814,1.059,21.89,26.964
502.97,-30.534,0.0822,-0.0163,-0.0832,0.13,0.1814,1.059,21.895,27.029
503.07,-30.434,0.0846,-0.0095,-0.1286,0.1625,0.1815,1.06,21.901,27.093
503.17,-30.334,0.0852,0.1417,-0.1018,0.2037,0.1815,1.06,21.906,27.158
503.27,-30.234,0.0249,0.1002,-0.0621,0.1319,0.1815,1.06,21.911,27.223
503.37,-30.134,0.024,0.0597,-0.2031,0.22,0.1816,1.061,21.916,27.287
503.47,-30.034,0.0938,-0.0652,-0.2331,0.2714,0.1817,1.061,21.922,27.352
503.57,-29.934,0.023,0.1093,-0.0191,0.1134,0.1819,1.062,21.927,27.417
503.67,-29.834,0.0525,0.1351,0.0161,0.1581,0.1822,1.064,21.932,27.482
503.77,-29.734,0.0947,0.2533,-0.2083,0.3462,0.1825,1.066,21.937,27.546
503.87,-29.634,0.0397,0.104,-0.195,0.2258,0.1826,1.066,21.943,27.611
503.97,-29.534,0.0598,0.0183,-0.1045,0.1257,0.1827,1.067,21.948,27.676
504.07,-29.434,0.0819,-0.0114,-0.111,0.14,0.1829,1.068,21.953,27.741
504.17,-29.334,0.0684,0.1154,-0.0721,0.1725,0.1833,1.07,21.958,27.807
504.27,-29.234,-0.0325,-0.0819,0.1439,0.17,0.1838,1.073,21.963,27.874
504.37,-29.134,0.0808,0.0162,-0.0578,0.1029,0.1843,1.076,21.969,27.94
504.47,-29.034,0.0471,0.1184,0.0372,0.1494,0.185,1.08,21.974,28.006
504.57,-28.934,0.0594,0.042,-0.1345,0.1521,0.1858,1.085,21.979,28.073
504.67,-28.834,0.0558,-0.0501,-0.2591,0.2725,0.1868,1.091,21.984,28.139
504.77,-28.734,0.0805,-0.1001,-0.0058,0.1266,0.1876,1.096,21.99,28.205
504.87,-28.634,0.122,0.0828,-0.1602,0.2186,0.1886,1.101,21.995,28.271
504.97,-28.534,0.089,0.1665,-0.1446,0.24,0.1898,1.108,22.0,28.338
505.07,-28.434,0.0673,0.0907,-0.0494,0.13,0.1911,1.116,22.005,28.404
505.17,-28.334,0.0746,0.0047,-0.054,0.0955,0.1924,1.124,22.011,28.47
505.27,-28.234,0.0909,0.0858,-0.0545,0.1435,0.1944,1.135,22.097,28.537
505.37,-28.134,-0.0029,0.0789,0.0046,0.0866,0.1964,1.147,22.184,28.603
505.47,-28.034,-0.0095,-0.0639,-0.0495,0.0825,0.1987,1.16,22.271,28.669
505.57,-27.934,0.0332,0.0049,-0.1413,0.1467,0.2005,1.171,22.358,28.735
505.67,-27.834,0.0603,0.0709,-0.0684,0.1217,0.2028,1.184,22.445,28.802
505.77,-27.734,0.0198,0.1799,-0.0837,0.2,0.2056,1.201,22.531,28.868
505.87,-27.634,-0.0419,0.4148,0.0913,0.4272,0.2082,1.216,22.618,28.934
505.97,-27.534,0.0681,-0.0851,-0.2466,0.2765,0.2104,1.229,22.705,29.001
506.07,-27.434,-0.004,0.2829,-0.0304,0.2871,0.2124,1.24,22.792,29.067
506.17,-27.334,0.0026,-0.0411,-0.2021,0.2131,0.2144,1.252,22.878,29.133
506.27,-27.234,0.0649,-0.0257,-0.1089,0.2017,0.2158,1.26,22.965,29.2
506.37,-27.134,0.004,0.2652,-0.0095,0.2685,0.2178,1.272,23.052,29.266
506.47,-27.034,0.0265,-0.1187,-0.2997,0.3243,0.2196,1.282,23.139,29.332
506.57,-26.934,0.0257,0.0199,-0.1317,0.1466,0.2216,1.294,23.226,29.398
506.67,-26.834,0.0443,0.164,-0.0315,0.1727,0.2235,1.305,23.312,29.465
506.77,-26.734,-0.0159,0.0628,-0.1197,0.1463,0.2256,1.317,23.399,29.531
506.87,-26.634,0.0614,-0.0921,-0.1549,0.1954,0.2276,1.329,23.486,29.597
506.97,-26.534,0.0104,0.0547,0.0469,0.0839,0.2299,1.342,23.573,29.664
507.07,-26.434,-0.0064,0.3843,0.1318,0.4051,0.2324,1.357,23.659,29.709
507.17,-26.334,0.0076,-0.2235,-0.2088,0.3071,0.2343,1.368,23.746,29.735
507.27,-26.234,0.0472,0.3218,0.1034,0.3392,0.2359,1.378,23.833,29.76
507.37,-26.134,0.0112,-0.0569,-0.2349,0.2445,0.2373,1.386,23.92,29.786
507.47,-26.034,0.061,-0.1311,-0.2861,0.3235,0.2383,1.392,24.007,29.811
507.57,-25.934,0.0165,0.2394,0.027,0.2437,0.2391,1.396,24.093,29.836
507.67,-25.834,0.1004,0.0349,-0.2288,0.2509,0.2398,1.4,24.18,29.862
507.77,-25.734,0.0711,0.0098,-0.0981,0.1244,0.2403,1.403,24.267,29.887
507.87,-25.634,0.0196,0.1484,-0.076,0.1989,0.2407,1.406,24.354,29.912
507.97,-25.534,0.0545,-0.074,-0.1171,0.159,0.2414,1.41,24.44,29.938
508.07,-25.434,0.0635,0.3233,0.0245,0.33,0.2422,1.414,24.527,29.963
508.17,-25.334,0.111,0.1635,-0.0125,0.1971,0.243,1.419,24.614,29.989
508.27,-25.234,0.0753,0.1596,-0.0667,0.1906,0.2442,1.426,24.615,30.014
508.37,-25.134,0.0492,0.1395,-0.0228,0.1545,0.2455,1.434,24.616,30.039
508.47,-25.034,0.0461,0.1353,-0.0796,0.1776,0.2472,1.443,24.617,30.065
508.57,-24.934,0.068,-0.1634,-0.0596,0.194,0.2489,1.453,24.618,30.09
508.67,-24.834,0.0752,0.0891,-0.039,0.1256,0.2503,1.462,24.619,30.116
508.77,-24.734,0.0709,-0.0238,-0.097,0.1394,0.2518,1.47,24.62,30.141
508.87,-24.634,0.086,0.2367,-0.0638,0.2601,0.254,1.483,24.621,30.166
508.97,-24.534,0.0369,-0.0697,-0.0671,0.1218,0.2564,1.497,24.623,30.192
509.07,-24.434,0.0538,0.2842,0.1311,0.3163,0.259,1.512,24.624,30.217
509.17,-24.334,0.1419,-0.1301,-0.3855,0.429,0.2615,1.527,24.625,30.242
509.27,-24.234,0.0935,0.1974,-0.0369,0.2353,0.2639,1.541,24.626,30.268
509.37,-24.134,0.0592,-0.1456,0.0625,0.1834,0.2665,1.556,24.627,30.293
509.47,-24.034,0.0603,0.3584,-0.2433,0.4425,0.2688,1.57,24.628,30.319
509.57,-23.934,0.1053,0.2252,-0.1131,0.281,0.271,1.582,24.629,30.344
509.67,-23.834,0.0121,0.0527,-0.1078,0.1698,0.2729,1.593,24.63,30.369
509.77,-23.734,0.0868,0.1837,-0.2124,0.2977,0.2746,1.603,24.631,30.395
509.87,-23.634,0.0827,-0.1325,-0.2624,0.3244,0.2759,1.611,24.632,30.42
509.97,-23.534,0.0191,0.3326,0.0893,0.3479,0.277,1.617,24.633,30.446
510.07,-23.434,0.0846,0.0672,-0.2555,0.334,0.278,1.623,24.634,30.512
510.17,-23.334,0.048,0.1171,-0.2363,0.273,0.279,1.629,24.635,30.619
510.27,-23.234,0.0669,0.3297,0.0134,0.3467,0.28,1.635,24.636,30.727
510.37,-23.134,0.0719,-0.0036,-0.2445,0.2597,0.281,1.641,24.638,30.834
510.47,-23.034,0.0032,0.3535,-0.0536,0.3678,0.282,1.647,24.639,30.941
510.57,-22.934,0.1096,0.1795,-0.1096,0.2703,0.2828,1.651,24.64,31.049
510.67,-22.834,0.0627,-0.0181,-0.2023,0.24,0.2835,1.655,24.641,31.156
510.77,-22.734,0.0536,0.288,-0.0917,0.307,0.2843,1.66,24.642,31.263
510.87,-22.634,0.1033,0.1768,-0.1708,0.277,0.2852,1.665,24.643,31.37
510.97,-22.534,0.0357,0.0629,-0.2505,0.2674,0.2862,1.671,24.644,31.478
511.07,-22.434,-0.0049,0.3719,-0.0726,0.3789,0.2872,1.677,24.645,31.585
511.17,-22.334,0.0438,0.012,-0.0673,0.0895,0.2882,1.683,24.646,31.692
511.27,-22.234,0.0206,-0.1343,-0.3076,0.3374,0.2894,1.69,24.736,31.8
511.37,-22.134,0.0324,0.2197,-0.0445,0.2757,0.2906,1.697,24.826,31.907
511.47,-22.034,-0.0166,0.1305,0.1782,0.2963,0.2915,1.702,24.916,32.014
511.57,-21.934,-0.0293,0.0458,-0.1757,0.1933,0.2919,1.704,25.005,32.122
511.67,-21.834,-0.0299,0.3177,-0.1246,0.3521,0.2921,1.706,25.095,32.229
511.77,-21.734,-0.0157,0.268,-0.0326,0.2759,0.2921,1.706,25.185,32.336
511.87,-21.634,0.0512,0.1775,-0.0585,0.2036,0.2922,1.706,25.275,32.444
511.97,-21.534,0.0006,-0.147,-0.2743,0.3129,0.2924,1.707,25.365,32.551
