# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-06-05 13:02:05.337
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
145.966152,0.0932,0.0089,-0.1268,0.16
145.966342,0.0758,0.0610,-0.1372,0.17
145.978756,0.0702,0.0604,-0.1474,0.17
145.992091,0.0956,0.0334,-0.1094,0.15
146.008358,0.1124,0.0030,-0.0926,0.15
146.009270,0.0421,-0.0076,-0.0872,0.10
146.022184,-0.0085,-0.0253,-0.1131,0.12
146.024811,-0.0182,-0.0479,-0.1436,0.15
146.036190,-0.0060,-0.0512,-0.1645,0.17
146.049238,-0.0153,-0.0617,-0.1761,0.19
146.062211,-0.0450,-0.0273,-0.1476,0.16
146.075659,-0.0274,0.0056,-0.1743,0.18
146.075752,0.0187,-0.0142,-0.1604,0.16
146.088524,0.0453,-0.0626,-0.1134,0.14
146.102809,-0.0062,-0.0387,-0.0462,0.06
146.115529,-0.0275,-0.0172,-0.0697,0.08
146.115862,-0.0203,0.0065,-0.1626,0.16
146.131769,0.0744,0.0205,-0.2308,0.24
146.140034,0.0836,-0.0250,-0.0969,0.13
146.148052,0.0689,-0.0823,0.0561,0.12
146.157160,0.0757,-0.1422,0.1734,0.24
146.170756,0.0419,-0.1737,0.2320,0.29
146.183655,0.0556,-0.1769,0.2104,0.28
146.196520,0.1016,-0.0831,0.0680,0.15
146.209580,0.1343,-0.0171,0.0471,0.14
146.209684,0.1288,0.0369,0.0192,0.14
146.222529,0.1113,0.0815,-0.0307,0.14
146.237085,0.1148,0.0489,-0.0935,0.16
146.249445,0.1358,-0.0351,-0.0832,0.16
146.249541,0.1021,-0.1022,-0.0326,0.15
146.262273,0.0756,-0.1143,0.0037,0.14
146.275282,0.0374,-0.1025,0.0448,0.12
146.275379,-0.0033,-0.1172,0.0768,0.14
146.288018,-0.0009,-0.1439,0.1212,0.19
146.301492,-0.0105,-0.1110,0.1495,0.19
146.314784,-0.0230,0.0022,0.1116,0.11
146.314872,-0.0212,0.0251,0.0404,0.05
146.334114,0.0114,0.0146,-0.0668,0.07
146.334224,0.0534,0.0017,-0.1430,0.15
146.347627,0.1074,-0.0061,-0.1746,0.21
146.360784,0.0861,0.0487,-0.1286,0.16
146.373600,0.0826,0.0346,-0.0816,0.12
146.386632,0.1159,-0.0724,-0.0168,0.14
146.400195,0.1122,-0.0865,0.0276,0.14
146.400295,0.0704,-0.0718,0.0576,0.12
146.413106,0.0333,-0.0859,0.0831,0.12
146.426942,0.0520,-0.1336,0.0728,0.16
146.439975,0.0672,-0.1264,0.0607,0.16
146.440085,0.0939,-0.0737,0.0460,0.13
146.454347,0.0945,-0.0520,0.0098,0.11
146.469669,0.0976,-0.0136,-0.0124,0.10
146.469769,0.0792,-0.0180,-0.0039,0.08
146.481691,0.0438,0.0021,0.0649,0.08
146.485981,0.0380,-0.0190,0.1087,0.12
146.495257,0.0466,-0.0663,0.0997,0.13
146.508723,0.0551,-0.0969,0.0909,0.14
146.521570,0.0385,-0.1127,0.0593,0.13
146.534440,0.0160,-0.1003,0.0459,0.11
146.535661,-0.0208,-0.0687,0.0229,0.08
146.547031,-0.0289,-0.0491,0.0044,0.06
146.561721,-0.0637,-0.0121,-0.0251,0.07
146.575209,-0.1098,0.0075,-0.0722,0.13
146.577165,-0.1224,0.0250,-0.1437,0.19
146.588321,-0.1347,0.0187,-0.1848,0.23
146.601700,-0.1158,-0.0304,-0.1693,0.21
146.614731,-0.0563,-0.0895,0.0462,0.12
146.618166,-0.0827,-0.1071,0.1157,0.18
146.628665,-0.1379,-0.1034,0.1906,0.26
146.641622,-0.1548,-0.0831,0.1729,0.25
146.654619,-0.1553,0.0408,-0.0433,0.17
146.667703,-0.1410,0.0707,-0.0829,0.18
146.667792,-0.1265,0.0530,-0.0225,0.14
146.681015,-0.1405,0.0187,0.1066,0.18
146.684270,-0.1375,-0.0251,0.1973,0.24
146.695799,-0.0963,-0.1025,0.2165,0.26
146.710418,-0.0671,-0.1131,0.1502,0.20
146.722789,-0.0094,-0.0795,-0.0176,0.08
146.726747,-0.0259,-0.0520,-0.0355,0.07
146.737084,-0.0162,-0.0580,-0.0246,0.07
146.750240,-0.0279,-0.0306,-0.0159,0.04
146.763519,-0.0512,-0.0265,0.0053,0.06
146.777008,-0.0557,-0.0427,0.0206,0.07
146.777104,-0.0577,-0.0639,0.0076,0.09
146.789977,-0.0429,-0.0686,-0.0023,0.08
146.803244,-0.0373,-0.0399,0.0050,0.05
146.816129,-0.0365,-0.0376,0.0005,0.05
146.816210,-0.0499,-0.0496,0.0128,0.07
146.828995,-0.0563,-0.0522,0.0037,0.08
146.842269,-0.0507,-0.0284,0.0019,0.06
146.856521,-0.0156,-0.0383,0.0556,0.07
146.858374,0.0189,-0.0743,0.0608,0.10
146.871214,0.0605,-0.0769,0.0805,0.13
146.881040,0.0422,-0.0604,0.0716,0.10
146.885863,0.0264,-0.0464,0.0823,0.10
146.898813,0.0116,0.0288,0.0078,0.03
146.912236,0.0339,0.0422,-0.0610,0.08
146.925718,0.0421,0.0341,-0.1182,0.13
146.925815,0.0479,0.0238,-0.1303,0.14
146.939856,-0.0162,-0.0155,-0.1152,0.12
146.948131,-0.0529,-0.0326,-0.0925,0.11
146.955792,-0.0707,-0.0498,-0.0816,0.12
146.965690,-0.1053,-0.0670,-0.0755,0.15
146.978431,-0.0920,-0.0675,-0.0691,0.13
146.991462,-0.0787,-0.0608,-0.0533,0.11
147.004251,-0.0715,-0.0640,-0.0340,0.10
147.019166,-0.0751,-0.0644,-0.0637,0.12
147.019312,-0.0600,-0.0409,-0.0719,0.10
147.031207,-0.0402,-0.0413,-0.0708,0.09
147.043958,0.0223,-0.0775,-0.0626,0.10
147.056694,0.0339,-0.1088,-0.0454,0.12
147.056820,0.0047,-0.1090,-0.0257,0.11
147.069331,-0.0223,-0.1069,-0.0153,0.11
147.081792,-0.0208,-0.0904,-0.0096,0.09
147.094725,0.0365,-0.0481,0.0094,0.06
147.107538,0.0710,-0.0197,0.0269,0.08
147.107651,0.1078,0.0114,0.0247,0.11
147.120212,0.1372,0.0330,0.0244,0.14
147.133223,0.1665,0.0285,0.0091,0.17
147.146135,0.2267,-0.0042,-0.0056,0.23
147.146216,0.2342,0.0059,-0.0097,0.23
147.159260,0.2151,0.0447,-0.0257,0.22
147.172627,0.1839,0.0548,-0.0107,0.19
147.185572,0.1907,0.0294,0.0054,0.19
147.198269,0.1692,-0.0277,0.0521,0.18
147.198373,0.1408,-0.0587,0.0899,0.18
147.212061,0.0819,-0.0347,0.1113,0.14
147.224904,-0.0299,0.0080,-0.0624,0.07
147.238643,-0.0230,0.0389,-0.2247,0.23
147.238741,-0.0111,0.0415,-0.2539,0.26
147.252269,0.0132,0.0228,-0.1716,0.17
147.268151,-0.0078,-0.0267,0.0105,0.03
147.268268,-0.0095,-0.1002,0.1281,0.16
147.281381,-0.0113,-0.1550,0.1464,0.21
147.294889,0.0398,-0.1410,-0.0296,0.15
147.294996,0.0402,-0.0790,-0.0838,0.12
147.308445,0.0313,-0.0480,-0.0738,0.09
147.321868,0.0246,-0.0314,-0.0543,0.07
147.334911,0.0278,-0.0412,-0.0270,0.06
147.347949,0.0137,-0.0296,-0.0477,0.06
147.348046,0.0233,-0.0299,-0.0779,0.09
147.362267,0.0234,-0.0325,-0.1035,0.11
147.375644,0.0633,-0.0401,-0.0545,0.09
147.388464,0.0748,-0.0378,-0.0040,0.08
147.388570,0.1031,-0.0425,0.0486,0.12
147.401451,0.1002,-0.0593,0.0988,0.15
147.414249,0.1115,-0.0642,0.0848,0.15
147.414356,0.1010,-0.0404,0.0515,0.12
147.427323,0.0977,-0.0189,0.0350,0.11
147.440142,0.0813,0.0143,-0.0335,0.09
147.453124,0.0677,0.0092,-0.0448,0.08
147.466409,0.0168,-0.0009,-0.0458,0.05
147.480563,0.0036,-0.0251,-0.0113,0.03
147.480672,0.0119,-0.0471,-0.0148,0.05
147.493487,0.0298,-0.0715,-0.0375,0.09
147.506891,-0.0032,-0.0914,0.0101,0.09
147.520160,-0.0184,-0.0893,0.0541,0.11
147.520283,-0.0143,-0.0682,0.0625,0.09
147.533051,-0.0055,-0.0638,0.0182,0.07
147.545965,0.0338,-0.0550,-0.0777,0.10
147.560062,0.0356,-0.0408,-0.1010,0.11
147.560165,0.0398,-0.0171,-0.1269,0.13
147.572860,0.0534,-0.0052,-0.1385,0.15
147.586254,0.0406,-0.0101,-0.1525,0.16
147.586356,0.0588,-0.0079,-0.1544,0.17
147.599150,0.0578,-0.0058,-0.1490,0.16
147.612015,0.0493,0.0400,-0.0827,0.10
147.625488,0.0439,0.0259,-0.0334,0.06
147.625602,0.0575,-0.0312,-0.0179,0.07
147.638189,0.0784,-0.1194,0.0003,0.14
147.651567,0.0948,-0.1670,0.0065,0.19
147.664679,0.0154,-0.0181,0.0220,0.03
147.677880,-0.0586,0.0155,0.0312,0.07
147.677990,-0.0635,-0.0036,-0.0096,0.06
147.690693,-0.0660,-0.0396,-0.0478,0.09
147.704142,-0.0804,0.0109,-0.0674,0.11
147.717615,-0.0685,0.0063,-0.0633,0.09
147.717719,-0.0399,-0.0318,-0.0687,0.09
147.734196,-0.0041,-0.0770,-0.0504,0.09
147.734301,0.0126,-0.0719,-0.0728,0.10
147.747859,-0.0017,-0.0409,-0.0247,0.05
147.761147,0.0110,-0.0356,0.0910,0.10
147.774230,0.0255,-0.0810,0.1724,0.19
147.774332,0.0136,-0.0884,0.1753,0.20
147.787244,-0.0034,-0.0553,0.1072,0.12
147.799986,-0.0252,0.0160,-0.0204,0.04
147.812614,0.0005,0.0344,-0.1810,0.18
147.825411,0.0098,0.0151,-0.1353,0.14
147.825524,-0.0167,-0.0352,-0.0106,0.04
147.837874,-0.0648,-0.0833,0.0857,0.14
147.850750,-0.0779,-0.1352,0.0642,0.17
147.857550,-0.0284,-0.1220,-0.0376,0.13
147.877754,0.0634,0.0296,-0.2385,0.25
147.879615,0.0963,0.0821,-0.2212,0.25
147.890948,0.0934,0.0799,-0.1765,0.22
147.904429,0.1000,0.0588,-0.0870,0.15
147.917948,0.1161,0.0116,-0.0314,0.12
147.918026,0.1203,-0.0333,0.0434,0.13
147.930568,0.1030,-0.0879,0.0779,0.16
147.943675,0.0401,-0.0712,0.1211,0.15
147.956384,0.0229,-0.0381,0.1272,0.13
147.956482,0.0035,-0.0148,0.1098,0.11
147.969565,0.0080,-0.0202,0.0664,0.07
147.982504,0.0412,-0.0329,0.0374,0.06
147.995561,0.0842,0.0231,-0.0564,0.10
148.008941,0.0675,0.0441,-0.0499,0.09
148.009025,0.0367,0.0724,-0.0607,0.10
148.022383,0.0084,0.0529,-0.1076,0.12
148.036898,0.0423,-0.1224,-0.1371,0.19
148.037004,0.0497,-0.1442,-0.1002,0.18
148.049032,0.0383,-0.0633,-0.1155,0.14
148.061722,-0.0133,0.0537,-0.1337,0.14
148.074669,-0.0359,-0.0069,-0.1503,0.15
148.087794,-0.0090,-0.0865,-0.0936,0.13
148.087880,0.0060,-0.1059,-0.0328,0.11
148.101369,-0.0294,-0.0465,-0.0076,0.06
148.114184,-0.0459,-0.0206,-0.0517,0.07
148.114327,0.0330,-0.0593,-0.0936,0.12
148.127464,0.1018,-0.1291,-0.1021,0.19
148.140252,0.0695,-0.0437,-0.0615,0.10
148.153543,0.0352,-0.0200,-0.0391,0.06
148.166601,0.1047,-0.0281,-0.0172,0.11
148.179568,0.0772,-0.0240,-0.0032,0.08
148.179639,0.0284,-0.0008,-0.0083,0.03
148.192609,-0.0178,0.0224,0.0037,0.03
148.205786,0.0166,-0.0175,-0.0537,0.06
148.218940,0.0540,-0.0661,-0.0420,0.10
148.219039,0.0841,-0.0691,-0.0449,0.12
148.232058,0.0781,-0.0481,-0.0720,0.12
148.244781,0.0888,-0.0247,-0.0706,0.12
148.244872,0.1090,-0.0252,-0.0835,0.14
148.258305,0.1288,-0.0376,-0.0796,0.16
148.273418,0.1173,-0.0478,-0.0730,0.15
148.286824,0.0555,0.0062,-0.1080,0.12
148.286909,0.0691,0.0056,-0.0895,0.11
148.300585,0.0901,-0.0165,-0.0351,0.10
148.313490,-0.0108,-0.0250,0.0622,0.07
148.326647,-0.0660,-0.0329,0.0621,0.10
148.326740,-0.0852,-0.0384,-0.0553,0.11
148.339720,-0.0732,-0.0247,-0.1753,0.19
148.352926,-0.0255,-0.0085,-0.2241,0.23
148.366058,0.0464,-0.0134,-0.0345,0.06
148.366151,0.0657,-0.0397,0.0754,0.11
148.379033,0.0538,-0.0709,0.1333,0.16
148.392433,0.0108,-0.0882,0.1420,0.17
148.405381,-0.0131,-0.0900,0.0208,0.09
148.418853,0.0179,-0.0815,-0.0715,0.11
148.418958,0.0466,-0.0394,-0.1164,0.13
148.432301,0.0515,-0.0019,-0.1354,0.14
148.445688,0.0279,0.0808,-0.1582,0.18
148.458849,0.0614,0.0518,-0.1476,0.17
148.458936,0.0875,-0.0490,-0.1328,0.17
148.471696,0.0587,-0.0801,-0.0538,0.11
148.484873,0.0063,-0.0273,0.0272,0.04
148.484970,-0.0511,0.0087,0.0652,0.08
148.497934,-0.0749,-0.0247,0.0746,0.11
148.514015,0.0062,-0.1255,0.0848,0.15
148.514104,0.0874,-0.1833,0.0812,0.22
148.527866,0.0634,-0.1002,0.0808,0.14
148.540880,-0.0392,0.1042,-0.0078,0.11
148.553914,0.0875,-0.0986,-0.1462,0.20
148.567365,0.1092,-0.1185,-0.1126,0.20
148.567471,0.0639,-0.0402,-0.0985,0.12
148.580302,0.0309,-0.0742,-0.1446,0.17
148.593605,-0.0189,0.0761,-0.1144,0.14
148.606485,0.1035,-0.0683,-0.1334,0.18
148.606573,0.0629,-0.0373,-0.1186,0.14
148.619696,0.0011,0.0177,-0.0706,0.07
148.632787,-0.0129,0.0346,-0.0255,0.04
148.645747,0.0852,-0.0993,-0.0117,0.13
148.659754,0.0495,-0.0778,-0.0236,0.10
148.659844,-0.0029,-0.0036,-0.0451,0.05
148.672822,-0.0146,0.0299,-0.0474,0.06
148.685854,0.0809,-0.0706,-0.0523,0.12
148.698856,0.0904,-0.1040,-0.0190,0.14
148.698964,0.0594,-0.0727,-0.0029,0.09
148.711869,0.0165,-0.0509,0.0155,0.06
148.725288,0.0120,-0.0339,-0.0068,0.04
148.725454,0.0027,-0.0552,-0.0172,0.06
148.741124,-0.0091,-0.0669,-0.0421,0.08
148.755085,-0.0964,0.0200,-0.0873,0.13
148.755170,-0.1054,0.0107,-0.1026,0.15
148.768333,-0.1024,-0.0177,-0.0939,0.14
148.781228,-0.0950,-0.0437,-0.0951,0.14
148.794573,-0.0705,-0.0284,-0.0932,0.12
148.794662,-0.0224,-0.0518,-0.0661,0.09
148.807618,-0.0030,-0.0608,-0.0105,0.06
148.820508,0.0114,-0.0890,0.0262,0.09
148.833857,0.0020,-0.0451,0.0905,0.10
148.847210,0.0090,0.0056,0.0368,0.04
148.847291,0.0328,0.0251,-0.0386,0.06
148.860378,0.0492,0.0449,-0.0934,0.11
148.873620,0.0582,-0.0107,-0.0296,0.07
148.887298,0.0653,-0.0456,0.0294,0.08
148.887383,0.0461,-0.0878,0.0767,0.13
148.902028,0.0222,-0.0990,0.1296,0.16
148.915329,-0.0020,-0.0960,0.0532,0.11
148.930048,-0.0092,-0.0695,-0.0165,0.07
148.930145,0.0101,-0.0335,-0.0886,0.10
148.942835,-0.0041,0.0241,-0.1346,0.14
148.955430,-0.0008,0.0824,-0.1229,0.15
148.968353,0.0235,0.0638,-0.0911,0.11
148.968453,0.0548,0.0190,-0.0739,0.09
148.981904,0.0549,-0.0187,-0.0400,0.07
148.997130,0.0549,-0.0492,-0.0107,0.07
148.997203,0.0406,-0.0583,0.0092,0.07
149.010340,0.0405,-0.0626,0.0220,0.08
149.023288,0.0334,-0.0787,0.0034,0.09
149.037672,0.0190,-0.0714,-0.0426,0.09
149.037757,-0.0455,-0.0162,-0.0860,0.10
149.050050,-0.0478,0.0008,-0.0962,0.11
149.062863,0.0218,-0.0035,-0.0573,0.06
149.066218,0.0359,-0.0247,-0.0488,0.07
149.077478,0.0406,-0.0483,-0.0091,0.06
149.090390,0.0453,-0.0624,0.0212,0.08
149.103530,0.0568,-0.0621,-0.0395,0.09
149.106916,0.0614,-0.0454,-0.0802,0.11
149.118722,0.0613,-0.0238,-0.1041,0.12
149.132211,0.0298,-0.0455,-0.0918,0.11
149.144528,0.0177,-0.0478,-0.0705,0.09
149.157190,0.0153,-0.0382,-0.0635,0.08
149.157273,0.0417,-0.0356,-0.0522,0.08
149.164744,0.0393,-0.0329,-0.0267,0.06
149.182757,0.0320,-0.0416,-0.0053,0.05
149.189009,0.0344,-0.0340,0.0172,0.05
149.197897,0.0511,-0.0240,0.0184,0.06
149.208064,0.0510,-0.0357,0.0269,0.07
149.220856,0.0412,-0.0114,0.0163,0.05
149.233708,0.0554,-0.0303,-0.0060,0.06
149.246362,0.0312,-0.0155,-0.0529,0.06
149.259360,0.0194,-0.0319,-0.0684,0.08
149.259471,0.0029,-0.0338,-0.0697,0.08
149.272313,-0.0278,-0.0621,-0.0829,0.11
149.287652,-0.0649,-0.0709,-0.0520,0.11
149.300196,-0.0357,-0.0680,-0.0533,0.09
149.300279,0.0079,-0.0437,-0.0712,0.08
149.313216,0.0706,-0.0528,-0.0488,0.10
149.326463,0.0972,-0.0546,0.0046,0.11
149.326555,0.0905,-0.0731,0.0697,0.14
149.339482,0.0694,-0.0605,0.1611,0.19
149.353510,0.0311,-0.0406,0.0293,0.06
149.366660,0.0380,0.0004,-0.0769,0.09
149.366762,0.0593,0.0200,-0.1357,0.15
149.379934,0.0449,0.0230,-0.0921,0.10
149.393465,0.0146,-0.0473,0.0998,0.11
149.406200,-0.0066,-0.0756,0.1654,0.18
149.406289,-0.0016,-0.0849,0.1599,0.18
149.419451,0.0034,-0.1065,0.0954,0.14
149.432435,0.0394,-0.1019,-0.0000,0.11
149.445495,0.0689,-0.0324,-0.1174,0.14
149.445592,0.0481,-0.0130,-0.1111,0.12
149.458860,0.0179,-0.0148,-0.0815,0.08
149.471742,-0.0002,-0.0263,-0.0280,0.04
149.484959,-0.0298,-0.0660,0.0193,0.07
149.498414,-0.0317,-0.0585,0.0234,0.07
149.498515,-0.0314,-0.0656,0.0421,0.08
149.514970,0.0120,-0.0751,0.0514,0.09
149.515077,0.0194,-0.0416,0.0419,0.06
149.528185,0.0221,-0.0416,0.0276,0.05
149.541457,0.0418,-0.0848,-0.0679,0.12
149.554557,0.0850,-0.0679,-0.0729,0.13
149.554664,0.1137,0.0615,-0.0614,0.14
149.567608,0.0420,0.1696,-0.0432,0.18
149.580230,-0.0438,0.2036,-0.0783,0.22
149.593530,0.0324,-0.1348,-0.1166,0.18
149.607002,0.0944,-0.2315,-0.0804,0.26
149.620020,0.0303,-0.1110,-0.0491,0.13
149.620114,-0.0075,-0.0194,-0.0344,0.04
149.633537,0.0050,-0.0043,-0.0244,0.03
149.646543,0.0435,-0.0299,0.0093,0.05
149.646653,0.0484,-0.0317,0.0386,0.07
149.659689,0.0415,-0.0431,0.0871,0.11
149.673086,0.0467,-0.0180,0.1004,0.11
149.687324,0.0634,-0.0414,0.0845,0.11
149.687426,0.0777,-0.0602,0.0569,0.11
149.700753,0.0705,-0.0719,0.0442,0.11
149.713904,0.0325,-0.0381,-0.0022,0.05
149.727464,0.0260,-0.0213,-0.0334,0.05
149.727555,0.0147,0.0052,-0.0792,0.08
149.741792,0.0008,0.0078,-0.1134,0.11
149.754444,-0.0030,0.0229,-0.1539,0.16
149.767622,0.0165,-0.0099,-0.1536,0.15
149.767700,0.0337,-0.0378,-0.1370,0.15
149.780584,0.0365,-0.0608,-0.1446,0.16
149.793718,0.0491,-0.0693,-0.0831,0.12
149.806795,0.0569,-0.0335,-0.0636,0.09
149.819478,0.0594,-0.0155,-0.0911,0.11
149.819573,0.0429,-0.0096,-0.1400,0.15
149.833283,0.0337,-0.0108,-0.1819,0.19
149.846099,0.0224,0.0183,-0.2044,0.21
149.859090,0.0205,0.0174,-0.2016,0.20
149.859212,0.0115,0.0070,-0.2398,0.24
149.871936,0.0098,0.0017,-0.2309,0.23
149.885449,0.0085,0.0133,-0.2177,0.22
149.885550,-0.0070,0.0181,-0.1265,0.13
149.898905,-0.0126,-0.0198,0.0259,0.03
149.913846,0.0004,-0.1504,0.3727,0.40
149.928245,-0.0387,-0.1817,0.4980,0.53
149.928319,-0.0399,-0.1945,0.5511,0.59
149.941510,-0.0392,-0.2078,0.4618,0.51
149.954464,-0.0122,-0.0875,0.0867,0.12
149.967577,0.0261,-0.0065,-0.0678,0.07
149.967663,0.0310,0.0623,-0.1762,0.19
149.981372,0.0099,0.0907,-0.2397,0.26
149.995625,0.0515,0.0313,-0.1955,0.20
150.008958,0.0689,-0.0038,-0.1428,0.16
150.009060,0.0791,-0.0219,-0.0668,0.11
150.021955,0.0700,-0.0374,-0.0131,0.08
150.036982,0.0374,-0.0540,0.0493,0.08
150.049873,0.0399,-0.0555,0.0395,0.08
150.049963,0.0187,-0.0190,0.0522,0.06
150.062760,0.0257,-0.0258,0.0270,0.05
150.076132,0.0256,-0.0232,0.0168,0.04
150.076234,0.0255,-0.0662,0.0263,0.08
150.089366,0.0062,-0.0831,0.0530,0.10
150.102237,-0.0013,-0.0934,0.1243,0.16
150.115254,-0.0061,-0.0844,0.1188,0.15
150.115399,0.0228,-0.0371,0.0726,0.08
150.128071,0.0279,-0.0327,-0.0411,0.06
150.141251,0.0427,-0.0162,-0.1553,0.16
150.154289,0.0279,0.0179,-0.2836,0.29
150.167466,-0.0189,-0.0006,-0.2736,0.27
150.167541,-0.0179,-0.0189,-0.2305,0.23
150.180235,-0.0076,-0.0347,-0.1613,0.17
150.193233,0.0387,-0.0665,-0.0033,0.08
150.206023,0.0342,-0.0539,0.0904,0.11
150.206155,0.0773,-0.0629,0.1559,0.19
150.219031,0.0822,-0.0602,0.2148,0.24
150.231927,0.0845,-0.0577,0.2026,0.23
150.244795,0.1027,-0.0246,0.1560,0.19
150.245044,0.0899,-0.0300,0.1096,0.14
150.258434,0.0653,-0.0594,0.0133,0.09
150.273725,0.0694,-0.1079,-0.0400,0.13
150.273856,0.0952,-0.1132,-0.0888,0.17
150.287210,0.1070,-0.1135,-0.1167,0.19
150.300221,0.0791,-0.0342,-0.0574,0.10
150.313152,0.0722,-0.0291,-0.0464,0.09
150.326270,0.0467,-0.0113,-0.1451,0.15
150.339081,0.0564,-0.0081,-0.1210,0.13
150.339170,0.0233,-0.0144,-0.0374,0.05
150.352246,-0.0364,-0.0254,-0.0281,0.05
150.365010,-0.0485,-0.0428,0.0601,0.09
150.378125,-0.0345,-0.0277,0.0821,0.09
150.378201,-0.0040,-0.0296,0.1308,0.13
150.391232,0.0550,-0.0340,0.1824,0.19
150.404117,0.0327,-0.0867,0.2182,0.24
150.404228,0.0341,-0.1083,0.2185,0.25
150.417556,0.0020,-0.1255,0.2196,0.25
150.430495,-0.0112,-0.1214,0.1401,0.19
150.443747,0.0276,-0.1181,-0.0065,0.12
150.443837,0.0628,-0.1237,-0.0858,0.16
150.456829,0.0792,-0.0834,-0.0965,0.15
150.469958,0.0984,-0.0310,-0.0862,0.13
150.483735,0.0466,0.0289,-0.0338,0.06
150.499301,0.0615,0.0363,-0.0127,0.07
150.499476,0.0356,0.0580,-0.0225,0.07
150.511672,0.0505,0.0102,-0.0253,0.06
150.524779,0.0422,-0.1044,0.0097,0.11
150.524866,0.0262,-0.1258,0.0238,0.13
150.537774,0.0197,-0.1186,0.0477,0.13
150.550945,-0.0084,-0.0970,0.0788,0.13
150.564072,-0.0170,-0.0446,0.0196,0.05
150.577140,0.0430,-0.0591,0.0391,0.08
150.577226,0.0741,-0.0497,0.0493,0.10
150.590334,0.0526,-0.0475,0.0499,0.09
150.603441,0.0526,-0.0622,0.0052,0.08
150.617154,0.0195,-0.0652,-0.0122,0.07
150.617252,-0.0064,-0.0775,0.0007,0.08
150.630160,-0.0108,-0.0825,0.0110,0.08
150.643476,0.0086,-0.0876,-0.0048,0.09
150.656182,0.0448,-0.0689,-0.0034,0.08
150.670029,0.0521,-0.0667,0.0187,0.09
150.670101,0.0734,-0.0500,0.0475,0.10
150.683111,0.0781,-0.0404,0.0809,0.12
150.695935,0.0321,-0.0380,0.0954,0.11
150.709074,0.0222,-0.0478,0.0767,0.09
150.709172,0.0196,-0.0385,0.0393,0.06
150.722268,0.0026,-0.0319,-0.0095,0.03
150.737484,-0.0023,-0.0517,-0.0531,0.07
150.737607,0.0072,-0.0476,-0.0871,0.10
150.749531,-0.0214,-0.0146,-0.1476,0.15
150.762355,-0.0258,-0.0126,-0.1322,0.14
150.775567,-0.0281,-0.0340,-0.0560,0.07
150.775666,-0.0162,-0.0769,0.0224,0.08
150.788248,0.0050,-0.0553,0.0461,0.07
150.801358,-0.0025,-0.0481,0.0462,0.07
150.814315,0.0778,-0.0509,-0.0102,0.09
150.814419,0.0866,-0.1087,-0.0596,0.15
150.827583,0.0789,-0.1138,-0.0898,0.17
150.840829,0.0524,-0.0757,-0.1491,0.18
150.853563,0.0372,0.0249,-0.2092,0.21
150.866932,0.0634,0.0351,-0.2374,0.25
150.867001,0.0966,0.0431,-0.2467,0.27
150.880530,0.1059,0.0248,-0.2517,0.27
150.893881,0.0623,-0.0350,-0.0455,0.08
150.907130,0.0645,-0.0647,0.1036,0.14
150.907215,0.0813,-0.1090,0.1695,0.22
150.926378,0.0981,-0.1296,0.2147,0.27
150.926537,0.0887,-0.1411,0.1918,0.25
150.939909,0.0624,-0.1384,0.1528,0.22
150.953723,0.0027,-0.1025,0.0665,0.12
150.968893,-0.0234,-0.0882,0.0070,0.09
150.968998,-0.0277,-0.0620,-0.0358,0.08
150.981715,-0.0320,-0.0285,-0.1026,0.11
150.994691,-0.0263,0.0484,-0.1683,0.18
151.007953,0.0027,0.0633,-0.1817,0.19
151.008055,0.0196,0.0162,-0.1767,0.18
151.021021,0.0293,-0.0093,-0.1406,0.14
151.035059,-0.0493,-0.0840,0.0837,0.13
151.048083,-0.0805,-0.1048,0.2132,0.25
151.048154,-0.1024,-0.1596,0.3082,0.36
151.061519,-0.0960,-0.1862,0.3160,0.38
151.074698,-0.0599,-0.1256,0.2154,0.26
151.087850,-0.0515,-0.0932,0.1298,0.17
151.087938,-0.0051,-0.0633,0.0302,0.07
151.101190,0.0698,-0.0764,-0.0791,0.13
151.113909,0.1732,-0.0583,-0.1791,0.26
151.114060,0.2408,-0.0207,-0.2082,0.32
151.127226,0.2538,0.0342,-0.1527,0.30
151.140444,0.1798,0.0946,-0.0826,0.22
151.153408,0.1905,0.0857,-0.0438,0.21
151.166810,0.0997,0.0656,0.0620,0.13
151.179797,0.0152,0.0279,0.1488,0.15
151.179899,-0.0094,-0.0460,0.2749,0.28
151.193176,-0.0054,-0.1348,0.3091,0.34
151.206170,0.0199,-0.2144,0.2820,0.35
151.206272,0.0166,-0.2465,0.2078,0.32
151.219697,0.0114,-0.1925,0.0387,0.20
151.232834,0.0009,0.0159,-0.3212,0.32
151.245770,-0.0120,0.1187,-0.4426,0.46
151.245865,-0.0201,0.2125,-0.4702,0.52
151.260021,-0.0856,0.2158,-0.4057,0.47
151.274089,-0.1042,0.0319,-0.0736,0.13
151.286910,-0.0674,-0.0934,0.1515,0.19
151.287012,-0.0504,-0.1496,0.3203,0.36
151.300146,0.0020,-0.1897,0.4193,0.46
151.313700,0.0328,-0.2378,0.4246,0.49
151.326883,0.0084,-0.2775,0.3521,0.45
151.326992,-0.0061,-0.2165,0.2190,0.31
151.339919,-0.0157,-0.1176,0.0012,0.12
151.352979,0.0107,0.0192,-0.2348,0.24
151.366195,0.0729,0.2728,-0.5939,0.66
