# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-06-05 13:24:31.610
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
263.854114,-0.0374,-0.0328,0.0470,0.07
263.866590,-0.0206,-0.0520,0.0614,0.08
263.866691,0.0151,-0.0524,0.0838,0.10
263.878869,0.0315,-0.0484,0.0660,0.09
263.891899,0.0479,-0.0447,0.0346,0.07
263.904354,0.0518,-0.0261,-0.0679,0.09
263.916862,0.0515,0.0133,-0.0893,0.10
263.916955,0.0464,0.0503,-0.0918,0.11
263.929298,0.0295,0.0613,-0.0947,0.12
263.942046,0.0078,0.0628,-0.1074,0.12
263.956031,-0.0066,0.0114,-0.0239,0.03
263.957186,0.0051,-0.0347,0.0059,0.04
263.967736,0.0216,-0.0496,0.0142,0.06
263.980335,0.0428,-0.0553,-0.0225,0.07
263.992921,0.0427,-0.0397,-0.0324,0.07
263.993023,0.0234,-0.0096,-0.0113,0.03
264.005348,0.0065,0.0013,-0.0117,0.01
264.017578,0.0232,0.0120,-0.0381,0.05
264.030092,0.0277,0.0047,-0.0837,0.09
264.042323,0.0392,-0.0141,-0.0894,0.10
264.054882,0.0319,-0.0125,-0.0664,0.07
264.055126,0.0461,-0.0156,-0.0269,0.06
264.067165,0.0411,-0.0330,-0.0113,0.05
264.079746,0.0290,-0.0287,0.0112,0.04
264.092610,0.0169,-0.0486,0.0293,0.06
264.092706,0.0215,-0.0565,0.0331,0.07
264.105302,0.0021,-0.0598,0.0084,0.06
264.117411,0.0013,-0.0214,-0.0016,0.02
264.130448,-0.0038,-0.0011,-0.0328,0.03
264.143547,0.0266,0.0227,-0.0641,0.07
264.155930,0.0382,0.0170,-0.0742,0.09
264.156024,0.0522,0.0257,-0.0870,0.10
264.168193,0.0375,0.0083,-0.0714,0.08
264.181728,0.0229,-0.0017,-0.0586,0.06
264.193591,0.0176,-0.0122,-0.0449,0.05
264.194879,0.0340,-0.0007,-0.0585,0.07
264.206306,0.0721,-0.0299,-0.0456,0.09
264.219502,0.0546,-0.0906,0.0541,0.12
264.227939,0.0350,-0.1010,0.0796,0.13
264.236544,0.0154,-0.0829,0.0505,0.10
264.244976,0.0007,-0.0222,-0.0329,0.04
264.257225,0.0029,0.0458,-0.0996,0.11
264.269151,0.0100,0.0975,-0.1265,0.16
264.281549,0.0004,0.0874,-0.0800,0.12
264.293646,-0.0255,-0.0423,0.0644,0.08
264.293895,-0.0325,-0.0834,0.1106,0.14
264.305957,-0.0518,-0.1080,0.1360,0.18
264.318360,0.0055,-0.1283,0.1213,0.18
264.330939,0.0579,-0.0963,0.0285,0.12
264.343572,0.0836,0.0244,-0.1513,0.17
264.355871,0.0644,0.0732,-0.1556,0.18
264.355968,0.0140,0.0936,-0.1510,0.18
264.368404,-0.0053,0.0714,-0.1066,0.13
264.382266,-0.0298,0.0158,0.0021,0.03
264.394805,-0.0182,-0.0249,0.0188,0.04
264.394889,-0.0088,-0.0416,0.0331,0.05
264.407780,0.0005,-0.0609,0.0358,0.07
264.419960,0.0195,-0.0612,0.0555,0.08
264.432595,0.0048,-0.0648,0.0505,0.08
264.435448,0.0165,-0.0487,0.0279,0.06
264.445170,0.0089,-0.0591,-0.0017,0.06
264.457632,0.0159,-0.0313,-0.0334,0.05
264.470038,0.0179,-0.0011,-0.0484,0.05
264.482479,0.0221,0.0284,-0.0455,0.06
264.494471,0.0360,0.0326,-0.0634,0.08
264.494568,0.0262,-0.0039,-0.0624,0.07
264.507081,0.0260,-0.0186,-0.0282,0.04
264.522305,0.0232,-0.0333,-0.0011,0.04
264.522488,0.0398,-0.0504,-0.0150,0.07
264.535263,0.0348,-0.0508,-0.0189,0.06
264.547922,0.0204,-0.0803,-0.0007,0.08
264.559950,0.0179,-0.0473,-0.0333,0.06
264.572187,0.0277,-0.0075,-0.0555,0.06
264.584384,0.0445,-0.0126,-0.0811,0.09
264.584455,0.0448,-0.0200,-0.0735,0.09
264.596685,0.0379,-0.0176,-0.0807,0.09
264.608997,0.0550,-0.0103,-0.0570,0.08
264.621471,0.0438,-0.0097,-0.0271,0.05
264.633832,0.0397,-0.0236,-0.0088,0.05
264.633924,0.0306,-0.0398,-0.0169,0.05
264.646049,0.0215,-0.0562,-0.0176,0.06
264.658511,0.0173,-0.0438,-0.0065,0.05
264.670881,0.0061,-0.0335,0.0090,0.04
264.682974,0.0090,-0.0092,0.0225,0.03
264.683067,0.0119,-0.0063,0.0312,0.03
264.695477,0.0100,-0.0129,0.0206,0.03
264.708103,0.0224,-0.0268,0.0076,0.04
264.720513,0.0425,-0.0494,-0.0045,0.07
264.732862,0.0143,-0.0367,0.0110,0.04
264.732952,0.0124,-0.0434,0.0077,0.05
264.745732,0.0248,-0.0333,-0.0245,0.05
264.760148,0.0397,-0.0279,-0.0136,0.05
264.772814,0.0333,-0.0676,0.0611,0.10
264.772895,-0.0118,-0.0744,0.0700,0.10
264.784972,-0.0260,-0.0503,0.0386,0.07
264.797270,-0.0165,-0.0313,-0.0162,0.04
264.809559,0.0389,0.0527,-0.1363,0.15
264.821962,0.0581,0.0678,-0.1065,0.14
264.834352,0.0633,0.0546,-0.0273,0.09
264.834424,0.0210,-0.0159,0.0635,0.07
264.846978,-0.0118,-0.0935,0.1111,0.15
264.859127,0.0371,-0.1469,0.1129,0.19
264.872529,0.0662,-0.0966,0.0218,0.12
264.872637,0.1023,-0.0201,-0.0641,0.12
264.884632,0.1050,0.0444,-0.1093,0.16
264.897029,0.0815,0.0852,-0.1094,0.16
264.909313,0.0128,0.0478,-0.0705,0.09
264.921932,0.0179,0.0174,-0.0624,0.07
264.934062,-0.0078,-0.0618,-0.0162,0.06
264.946940,0.0046,-0.0845,0.0365,0.09
264.947037,0.0050,-0.0832,0.0532,0.10
264.959398,-0.0041,-0.0796,0.0870,0.12
264.973021,0.0181,-0.0595,0.1163,0.13
264.973251,0.0185,-0.0587,0.1219,0.14
264.985385,0.0236,-0.0414,0.1209,0.13
264.997983,0.0238,-0.0411,0.0941,0.11
265.010272,0.0340,-0.0199,-0.0202,0.04
265.022804,0.0439,0.0135,-0.0630,0.08
265.022911,0.0418,0.0399,-0.0584,0.08
265.034954,0.0421,0.0401,-0.0588,0.08
265.047544,0.0231,0.0045,-0.0426,0.05
265.059792,0.0286,-0.0281,0.0131,0.04
265.072164,0.0598,-0.0349,0.0220,0.07
265.084338,0.0599,-0.0343,-0.0269,0.07
265.096772,0.0481,-0.0390,-0.0486,0.08
265.096882,0.0365,-0.0413,-0.0297,0.06
265.108850,0.0319,-0.0435,-0.0396,0.07
265.121360,0.0250,-0.0195,-0.0349,0.05
265.133708,0.0518,0.0119,-0.0690,0.09
265.147010,0.0450,0.0147,-0.0649,0.08
265.147104,0.0548,0.0081,-0.0493,0.07
265.159340,0.0528,-0.0030,-0.0317,0.06
265.171999,0.0556,-0.0354,-0.0170,0.07
265.184256,0.0356,-0.0857,0.0287,0.10
265.197854,0.0387,-0.0918,0.0555,0.11
265.197956,0.0202,-0.0909,0.0706,0.12
265.212282,0.0160,-0.0519,0.0837,0.10
265.212404,-0.0002,-0.0347,0.0686,0.08
265.224049,-0.0022,-0.0058,0.0467,0.05
265.236149,-0.0020,-0.0081,0.0011,0.01
265.248433,0.0153,-0.0130,-0.0586,0.06
265.260494,0.0274,-0.0297,-0.0851,0.09
265.272822,0.0443,-0.0124,-0.0764,0.09
265.285094,0.0397,0.0168,-0.0486,0.06
265.285175,0.0492,0.0532,-0.0712,0.10
265.297555,0.0611,0.0539,-0.0892,0.12
265.310035,0.0683,0.0310,-0.0958,0.12
265.322433,0.1089,-0.0910,-0.0384,0.15
265.334650,0.0852,-0.1447,0.0549,0.18
265.334756,0.0520,-0.1388,0.1343,0.20
265.347288,0.0092,-0.0735,0.1283,0.15
265.359573,0.0142,0.0058,0.0487,0.05
265.372258,0.0595,0.0661,-0.0982,0.13
265.384521,0.0643,0.0430,-0.0710,0.11
265.384638,0.0240,0.0058,-0.0347,0.04
265.396849,-0.0017,-0.0528,0.0396,0.07
265.409329,-0.0223,-0.0899,0.1044,0.14
265.422862,0.0389,-0.1054,0.0111,0.11
265.424011,0.0943,-0.0575,-0.0489,0.12
265.435226,0.1065,0.0120,-0.0920,0.14
265.447909,0.0972,0.0599,-0.0920,0.15
265.460058,0.0468,0.0628,-0.0978,0.13
265.472387,0.0348,0.0322,-0.0939,0.11
265.484905,0.0251,0.0185,-0.0761,0.08
265.484990,0.0276,-0.0044,-0.0397,0.05
265.498000,0.0229,-0.0032,0.0155,0.03
265.510074,0.0066,-0.0270,0.0659,0.07
265.522459,0.0235,-0.0330,0.1044,0.11
265.522538,0.0260,-0.0512,0.1218,0.13
265.535017,0.0212,-0.0674,0.1208,0.14
265.548015,0.0331,-0.0672,0.0918,0.12
265.561378,0.0421,-0.0367,-0.0460,0.07
265.573882,0.0588,0.0107,-0.1025,0.12
265.573988,0.0515,0.0247,-0.1163,0.13
265.585820,0.0610,0.0437,-0.1231,0.14
265.598077,0.0538,0.0390,-0.0969,0.12
265.609983,0.0584,0.0014,-0.0194,0.06
265.622527,0.0966,-0.0030,-0.0129,0.10
265.622603,0.1011,-0.0172,-0.0348,0.11
265.634612,0.0979,-0.0365,-0.0705,0.13
265.647463,0.0780,-0.0174,-0.0608,0.10
265.659589,0.0385,-0.0200,-0.0268,0.05
265.672210,0.0403,0.0109,-0.0385,0.06
265.672310,0.0425,0.0035,-0.0476,0.06
265.685124,0.0540,0.0104,-0.0687,0.09
265.697288,0.0417,0.0032,-0.0782,0.09
265.709673,0.0248,0.0107,-0.0621,0.07
265.723818,0.0389,0.0063,-0.0532,0.07
265.723935,0.0411,0.0044,-0.0302,0.05
265.735519,0.0314,-0.0071,-0.0215,0.04
265.748080,0.0433,-0.0281,-0.0225,0.06
265.760337,0.0243,-0.0417,-0.0144,0.05
265.772811,0.0220,-0.0462,-0.0101,0.05
265.772885,0.0365,-0.0292,-0.0129,0.05
265.785152,0.0531,-0.0099,-0.0108,0.06
265.797524,0.0601,-0.0050,-0.0326,0.07
265.809639,0.0690,0.0023,-0.0544,0.09
265.822672,0.0663,-0.0023,-0.0691,0.10
265.822769,0.0565,-0.0116,-0.0529,0.08
265.834841,0.0657,-0.0113,-0.0582,0.09
265.847390,0.0416,-0.0084,-0.0328,0.05
265.859685,0.0390,-0.0101,-0.0773,0.09
265.872421,0.0649,-0.0098,-0.0875,0.11
265.872501,0.0860,-0.0382,-0.0761,0.12
265.884672,0.1002,-0.0593,-0.0290,0.12
265.897231,0.0666,-0.0827,0.0275,0.11
265.909317,0.0099,0.0157,0.0773,0.08
265.921654,0.0150,0.0753,-0.0060,0.08
265.934094,0.0532,0.0771,-0.1893,0.21
265.947554,0.0481,0.0389,-0.1583,0.17
265.947706,0.0198,-0.0131,-0.0782,0.08
265.959530,0.0083,-0.0791,0.0181,0.08
265.971839,0.0288,-0.1543,0.0418,0.16
265.983954,0.0604,-0.1326,-0.0062,0.15
265.997219,0.0802,-0.0561,-0.0443,0.11
265.997320,0.0830,0.0060,-0.0369,0.09
266.009245,0.0547,0.0610,-0.0199,0.08
266.021678,0.0001,0.0873,-0.0462,0.10
266.033862,-0.0093,0.0779,-0.0560,0.10
266.033952,-0.0021,0.0472,-0.0497,0.07
266.046644,0.0054,0.0144,-0.0223,0.03
266.058961,0.0009,-0.0278,0.0048,0.03
266.071742,0.0279,-0.0717,0.0665,0.10
266.084057,0.0475,-0.0519,0.0893,0.11
266.084186,0.0620,-0.0205,0.0960,0.12
266.096726,0.0571,-0.0037,0.0648,0.09
266.109337,0.0619,-0.0016,0.0128,0.06
266.121981,0.0690,-0.0076,-0.0857,0.11
266.134378,0.0712,-0.0032,-0.0946,0.12
266.134547,0.0782,-0.0082,-0.1252,0.15
266.147133,0.0683,-0.0083,-0.0988,0.12
266.160447,0.0444,-0.0154,-0.0798,0.09
266.172817,0.0394,0.0091,0.0198,0.05
266.184891,0.0608,0.0091,0.0245,0.07
266.184980,0.0726,0.0209,-0.0015,0.08
266.197329,0.0674,-0.0056,-0.0251,0.07
266.209471,0.0528,-0.0130,-0.0151,0.06
266.221943,0.0261,-0.0136,-0.0212,0.04
266.233938,0.0354,-0.0212,-0.0517,0.07
266.234043,0.0351,-0.0072,-0.0796,0.09
266.246508,0.0492,-0.0003,-0.0768,0.09
266.258721,0.0370,0.0018,-0.0500,0.06
266.271111,0.0414,0.0067,-0.0214,0.05
266.283316,0.0387,-0.0004,-0.0097,0.04
266.283418,0.0360,-0.0169,-0.0221,0.05
266.295905,0.0502,-0.0359,-0.0056,0.06
266.308210,0.0713,-0.0501,-0.0012,0.09
266.320574,0.0587,-0.0332,-0.0277,0.07
266.332903,0.0488,-0.0189,-0.0325,0.06
266.332991,0.0509,-0.0165,-0.0396,0.07
266.345164,0.0409,-0.0070,-0.0370,0.06
266.358243,0.0502,-0.0072,-0.0344,0.06
266.371601,0.0376,-0.0121,-0.0318,0.05
266.383946,0.0343,-0.0216,-0.0416,0.06
266.396187,0.0411,-0.0479,-0.0369,0.07
266.408455,0.0287,-0.0333,-0.0204,0.05
266.408553,0.0189,-0.0356,0.0056,0.04
266.420694,0.0022,-0.0091,0.0101,0.01
266.432958,0.0402,-0.0258,-0.0594,0.08
266.445364,0.0664,-0.0137,-0.0788,0.10
266.445455,0.0712,-0.0542,-0.0481,0.10
266.458566,0.0616,-0.0683,0.0065,0.09
266.471319,0.0209,-0.0920,0.0875,0.13
266.483723,0.0276,-0.0063,0.0573,0.06
266.496470,0.0509,0.0433,-0.0541,0.09
266.496542,0.0790,0.0620,-0.1227,0.16
266.508634,0.0567,0.0571,-0.1129,0.14
266.521288,0.0253,-0.0001,-0.0369,0.04
266.538273,-0.0340,-0.0876,0.1144,0.15
266.538555,-0.0243,-0.1114,0.1429,0.18
266.550727,0.0095,-0.1093,0.0693,0.13
266.566937,0.0573,-0.0694,-0.0130,0.09
266.567030,0.0834,-0.0417,-0.0759,0.12
266.579359,0.1024,0.0100,-0.0812,0.13
266.591573,0.0276,0.0874,-0.0736,0.12
266.604207,-0.0038,0.0919,-0.0921,0.13
266.604350,-0.0040,0.0607,-0.0847,0.10
266.616426,0.0028,0.0179,-0.0447,0.05
266.628968,-0.0069,-0.0341,0.0355,0.05
266.641202,-0.0047,-0.0834,0.1630,0.18
266.659162,0.0072,-0.0523,0.1582,0.17
266.659252,0.0190,-0.0454,0.1492,0.16
266.671984,0.0281,-0.0366,0.1219,0.13
266.685401,0.0318,-0.0559,0.0283,0.07
266.685839,0.0456,-0.0551,-0.0502,0.09
266.698447,0.0498,-0.0257,-0.0973,0.11
266.710888,0.0494,0.0254,-0.1303,0.14
266.723413,0.0296,0.0878,-0.1189,0.15
266.735857,-0.0019,0.0872,-0.0915,0.13
266.735945,0.0002,0.0414,-0.0359,0.05
266.748387,0.0169,-0.0091,0.0099,0.02
266.760777,0.0335,-0.0429,0.0224,0.06
266.773034,0.0596,-0.0965,0.0290,0.12
266.784960,0.0381,-0.0733,0.0352,0.09
266.785033,0.0262,-0.0456,0.0467,0.07
266.797181,0.0142,-0.0108,0.0177,0.03
266.809199,0.0117,-0.0025,-0.0159,0.02
266.821456,0.0352,-0.0121,-0.0592,0.07
266.833569,0.0420,-0.0228,-0.0837,0.10
266.833650,0.0540,-0.0141,-0.0676,0.09
266.846137,0.0419,-0.0195,-0.0472,0.07
266.858432,0.0442,-0.0201,-0.0294,0.06
266.870707,0.0320,-0.0546,-0.0227,0.07
266.883076,0.0437,-0.0527,-0.0028,0.07
266.883169,0.0508,-0.0412,0.0077,0.07
266.896232,0.0339,-0.0418,0.0088,0.05
266.907915,0.0265,-0.0304,0.0147,0.04
266.919855,0.0046,-0.0463,0.0176,0.05
266.923217,0.0115,-0.0401,0.0123,0.04
266.932441,0.0136,-0.0389,0.0072,0.04
266.944487,0.0133,-0.0495,-0.0147,0.05
266.957754,0.0409,-0.0422,-0.0249,0.06
266.969903,0.0547,-0.0289,-0.0493,0.08
266.973147,0.0782,-0.0202,-0.0691,0.11
266.982625,0.0610,-0.0186,-0.0654,0.09
266.994684,0.0511,-0.0190,-0.0310,0.06
267.007476,0.0124,-0.0030,-0.0034,0.01
267.019459,0.0097,-0.0177,-0.0194,0.03
267.022291,0.0287,-0.0374,-0.0281,0.05
267.032764,0.0573,-0.0593,0.0110,0.08
267.049335,0.0211,-0.0698,0.0630,0.10
267.061949,0.0019,-0.0682,0.0358,0.08
267.067253,0.0088,-0.0455,0.0069,0.05
267.074583,0.0158,-0.0036,-0.0387,0.04
267.087130,0.0321,0.0550,-0.1154,0.13
267.099944,0.0726,0.0491,-0.0630,0.11
267.104568,0.0370,-0.0013,0.0330,0.05
267.119554,0.0039,-0.0540,0.1241,0.14
267.131847,-0.0268,-0.0975,0.1799,0.21
267.144008,-0.0148,-0.1070,0.0982,0.15
267.156418,0.0421,-0.0992,-0.0063,0.11
267.156528,0.0846,-0.0509,-0.0887,0.13
267.168660,0.0651,0.0167,-0.1284,0.14
267.181298,0.0218,0.0822,-0.1207,0.15
267.194028,0.0024,0.0731,-0.1122,0.13
267.206323,0.0118,0.0486,-0.0825,0.10
267.206412,0.0428,0.0005,-0.0295,0.05
267.218702,0.0473,-0.0211,0.0330,0.06
267.231385,0.0543,-0.0308,0.0547,0.08
267.243594,0.0400,-0.0360,0.0652,0.08
267.255983,0.0303,-0.0293,0.0732,0.08
267.256055,0.0230,-0.0419,0.0671,0.08
267.268099,0.0323,-0.0618,0.0494,0.09
267.280890,0.0317,-0.0507,0.0008,0.06
267.293066,0.0238,-0.0122,-0.0452,0.05
267.305359,0.0427,0.0107,-0.0505,0.07
267.305454,0.0400,0.0289,-0.0582,0.08
267.317650,0.0230,0.0017,-0.0710,0.07
267.331221,0.0085,-0.0206,-0.0505,0.06
267.343056,0.0273,-0.0600,-0.0004,0.07
267.355481,0.0391,-0.0485,0.0125,0.06
267.355579,0.0749,-0.0372,-0.0126,0.08
267.368102,0.0770,-0.0378,-0.0331,0.09
267.380853,0.0506,-0.0312,-0.0247,0.06
267.393060,0.0216,-0.0016,-0.0387,0.04
267.405334,0.0240,-0.0024,-0.0706,0.07
267.405431,0.0311,-0.0032,-0.1026,0.11
267.417621,0.0501,0.0033,-0.1036,0.12
267.430272,0.0425,-0.0098,-0.1111,0.12
267.442509,0.0399,-0.0246,-0.0816,0.09
267.454954,0.0471,-0.0368,-0.0716,0.09
267.455056,0.0493,-0.0297,-0.0450,0.07
267.467331,0.0276,-0.0441,-0.0426,0.07
267.480438,0.0399,-0.0510,-0.0024,0.06
267.498564,0.0327,-0.0414,-0.0095,0.05
267.498717,0.0398,-0.0222,-0.0169,0.05
267.510932,0.0350,-0.0078,-0.0146,0.04
267.523583,0.0300,0.0069,-0.0391,0.05
267.536420,0.0441,-0.0025,-0.0539,0.07
267.536512,0.0487,-0.0262,-0.0639,0.08
267.548756,0.0724,-0.0428,-0.0882,0.12
267.560976,0.0555,-0.0377,-0.0672,0.09
267.573602,0.0337,-0.0275,-0.0612,0.08
267.585905,0.0621,-0.0153,-0.0761,0.10
267.585995,0.0713,-0.0365,-0.0719,0.11
267.598685,0.0758,-0.0337,-0.0344,0.09
267.613157,0.0564,-0.0309,0.0054,0.06
267.613309,0.0229,-0.0519,0.0260,0.06
267.625667,0.0062,-0.0491,0.0228,0.05
267.638142,0.0014,0.0519,-0.0284,0.06
267.650171,0.0061,0.0833,-0.0863,0.12
267.662728,0.0609,0.0845,-0.0863,0.14
267.675008,0.0394,0.0257,-0.0236,0.05
267.675107,0.0112,-0.0664,0.0434,0.08
267.687282,-0.0074,-0.1491,0.0963,0.18
267.700076,0.0170,-0.1771,0.1070,0.21
267.712713,0.0848,-0.0812,0.0110,0.12
267.725006,0.1066,0.0023,-0.0818,0.13
267.725107,0.0662,0.0620,-0.1222,0.15
267.737444,0.0354,0.0860,-0.1295,0.16
267.750859,0.0073,0.0792,-0.1207,0.14
267.763964,-0.0230,0.0257,-0.0829,0.09
267.764181,-0.0176,-0.0042,-0.0565,0.06
267.776590,0.0047,-0.0267,-0.0137,0.03
267.789011,0.0222,-0.0275,0.0528,0.06
267.801148,0.0016,-0.0260,0.0905,0.09
267.813658,-0.0060,-0.0354,0.0930,0.10
267.813774,-0.0027,-0.0608,0.0913,0.11
267.826145,-0.0044,-0.0674,0.0902,0.11
267.839572,0.0152,-0.0552,0.0561,0.08
267.851678,0.0230,-0.0195,-0.0344,0.05
267.864397,0.0258,0.0188,-0.0630,0.07
267.864495,0.0357,0.0477,-0.0562,0.08
267.876531,0.0216,0.0528,-0.0519,0.08
267.889032,0.0339,0.0174,-0.0696,0.08
267.901138,0.0229,-0.0220,-0.0266,0.04
267.913725,0.0401,-0.0308,-0.0184,0.05
267.913825,0.0621,-0.0397,-0.0486,0.09
267.925765,0.0485,-0.0509,-0.0644,0.10
267.938519,0.0565,-0.0501,-0.0418,0.09
267.950571,0.0124,-0.0057,0.0371,0.04
267.962968,-0.0034,0.0212,0.0528,0.06
267.963066,-0.0050,0.0073,0.0328,0.03
267.975266,-0.0019,0.0030,0.0081,0.01
267.988272,0.0083,-0.0207,-0.0356,0.04
268.000664,0.0051,-0.0533,-0.0611,0.08
268.013146,0.0275,-0.0623,-0.0574,0.09
268.013255,0.0308,-0.0666,-0.0607,0.10
268.025404,0.0388,-0.0660,-0.0427,0.09
268.038173,0.0443,-0.0463,-0.0413,0.08
268.051641,0.0337,-0.0140,-0.0170,0.04
268.064390,0.0222,0.0057,-0.0109,0.03
268.064481,0.0179,0.0157,-0.0046,0.02
268.076654,0.0088,0.0425,-0.0101,0.04
268.088891,-0.0171,0.0670,-0.0279,0.07
268.101053,0.0027,0.0560,-0.0441,0.07
268.113403,0.0339,0.0182,-0.0714,0.08
268.113511,0.0363,-0.0340,-0.0771,0.09
268.125437,0.0601,-0.0645,-0.0806,0.12
268.138054,0.0696,-0.0783,-0.0650,0.12
268.150322,0.0554,-0.0529,-0.0222,0.08
268.163144,0.0650,-0.0284,-0.0449,0.08
268.163253,0.0649,-0.0230,-0.0579,0.09
268.175502,0.0839,-0.0368,-0.0661,0.11
268.188251,0.0838,-0.0458,-0.0362,0.10
268.200495,0.0289,-0.0613,0.0142,0.07
268.213114,-0.0138,-0.0346,0.0518,0.06
268.213209,-0.0086,0.0112,0.0394,0.04
268.225381,0.0132,0.0711,-0.0614,0.09
268.238173,0.0444,0.1000,-0.1048,0.15
268.250663,0.0659,0.0629,-0.0807,0.12
268.264495,0.0199,-0.0205,0.0435,0.05
268.276615,-0.0029,-0.0647,0.0890,0.11
268.276774,0.0292,-0.0925,0.0178,0.10
268.289145,0.0538,-0.0727,-0.0551,0.11
268.301598,0.0808,-0.0365,-0.1132,0.14
268.314036,0.0575,0.0624,-0.0930,0.13
268.326442,0.0338,0.0870,-0.0989,0.14
268.326553,0.0267,0.0710,-0.0836,0.11
268.338743,0.0359,0.0361,-0.0854,0.10
268.350823,0.0430,0.0014,-0.0519,0.07
268.363272,0.0072,-0.0361,0.0452,0.06
268.375722,0.0098,-0.0391,0.0778,0.09
268.375819,-0.0067,-0.0328,0.0917,0.10
268.388692,0.0123,-0.0532,0.0943,0.11
268.400859,0.0289,-0.0763,0.0880,0.12
268.413436,0.0233,-0.0710,0.0751,0.11
268.425732,0.0250,-0.0354,0.0229,0.05
268.425833,0.0315,-0.0095,-0.0337,0.05
268.438579,0.0235,0.0402,-0.0711,0.09
268.450590,0.0442,0.0566,-0.0944,0.12
268.462765,0.0524,0.0377,-0.0804,0.10
268.475296,0.0281,0.0500,-0.0572,0.08
268.475391,0.0158,0.0122,-0.0006,0.02
268.489026,0.0274,0.0198,0.0129,0.04
268.500820,0.0719,-0.0448,-0.0734,0.11
268.505739,0.0855,-0.0618,-0.0874,0.14
268.516130,0.0679,-0.0644,-0.0607,0.11
268.528284,0.0626,-0.0574,-0.0412,0.09
268.541354,0.0402,-0.0269,-0.0353,0.06
268.553750,0.0541,-0.0007,-0.0589,0.08
268.555192,0.0562,0.0160,-0.0685,0.09
268.565904,0.0441,0.0258,-0.0521,0.07
268.578728,0.0395,0.0022,-0.0504,0.06
268.584818,0.0348,0.0004,-0.0371,0.05
268.605472,0.0450,-0.0221,-0.0206,0.05
268.605742,0.0502,-0.0333,0.0019,0.06
268.617842,0.0579,-0.0254,0.0031,0.06
268.632270,0.0584,-0.0079,-0.0055,0.06
268.644490,0.0487,-0.0028,-0.0036,0.05
268.645990,0.0463,-0.0050,-0.0135,0.05
268.657840,0.0488,-0.0073,-0.0305,0.06
268.670026,0.0367,-0.0192,-0.0354,0.05
268.683512,0.0295,-0.0190,-0.0766,0.08
268.687463,0.0296,-0.0546,-0.0914,0.11
268.698894,0.0443,-0.0566,-0.0563,0.09
268.703976,0.0470,-0.0416,-0.0334,0.07
268.715775,0.0380,-0.0074,-0.0204,0.04
268.728009,0.0195,0.0244,-0.0001,0.03
268.736456,0.0493,-0.0122,-0.0438,0.07
268.744757,0.0759,-0.0663,-0.0241,0.10
268.753617,0.0784,-0.1204,0.0388,0.15
268.765973,0.0548,-0.1245,0.1117,0.18
268.778543,0.0524,-0.0762,0.1517,0.18
268.791002,0.0383,0.0644,-0.0266,0.08
268.807280,0.0597,0.0831,-0.1408,0.17
268.807400,0.0667,0.0854,-0.1741,0.21
268.820010,0.0284,0.0474,-0.1052,0.12
268.832540,-0.0211,-0.0444,0.0572,0.08
268.845356,-0.0158,-0.0701,0.0918,0.12
268.845456,0.0229,-0.0889,0.0768,0.12
268.857768,0.0854,-0.0673,0.0146,0.11
268.870617,0.0974,-0.0003,-0.0213,0.10
268.882715,0.0973,0.0523,-0.0308,0.11
268.895581,0.0536,0.0332,-0.0334,0.07
268.895680,0.0527,0.0142,-0.0553,0.08
268.908027,0.0447,-0.0167,-0.0604,0.08
268.920677,0.0512,-0.0258,-0.0517,0.08
268.932857,0.0264,-0.0462,0.0155,0.06
268.945211,0.0071,-0.0384,0.0503,0.06
268.945302,-0.0048,-0.0115,0.0924,0.09
268.957409,-0.0074,-0.0087,0.0989,0.10
268.969829,0.0089,-0.0134,0.0962,0.10
268.982808,0.0154,-0.0138,0.0300,0.04
268.995382,0.0316,-0.0096,-0.0097,0.03
268.995478,0.0526,-0.0125,-0.0520,0.08
269.007893,0.0738,-0.0104,-0.0729,0.10
269.021546,0.0829,0.0230,-0.0727,0.11
269.033428,0.0300,-0.0005,-0.0232,0.04
269.045935,0.0464,-0.0241,0.0001,0.05
269.046030,0.0629,-0.0741,0.0187,0.10
269.058155,0.0649,-0.0788,0.0377,0.11
269.070708,0.0807,-0.0623,-0.0123,0.10
269.083196,0.0779,-0.0432,-0.0120,0.09
269.083311,0.0370,-0.0147,-0.0094,0.04
269.095875,0.0155,0.0067,-0.0090,0.02
269.108184,0.0035,0.0184,-0.0349,0.04
269.120713,0.0063,0.0157,-0.0582,0.06
269.133041,0.0137,-0.0106,-0.0584,0.06
269.133116,0.0259,-0.0439,-0.0467,0.07
269.145614,0.0309,-0.0508,-0.0305,0.07
269.158152,0.0287,-0.0624,-0.0073,0.07
269.170845,0.0288,-0.0447,0.0055,0.05
269.183598,0.0336,-0.0491,0.0143,0.06
269.183690,0.0431,-0.0559,0.0184,0.07
269.196377,0.0573,-0.0581,0.0061,0.08
269.208546,0.0500,-0.0411,0.0009,0.06
269.221387,0.0283,-0.0167,0.0264,0.04
269.234782,0.0426,-0.0068,0.0138,0.05
269.234934,0.0473,-0.0162,-0.0082,0.05
269.246828,0.0519,-0.0231,0.0009,0.06
269.259205,0.0255,-0.0324,0.0100,0.04
269.271958,0.0415,-0.0223,0.0113,0.05
269.284345,0.0342,-0.0268,0.0108,0.04
269.284448,0.0438,-0.0265,0.0271,0.06
