time,ax (m/s^2),EMA ax (m/s^2),ay (m/s^2),EMA ay (m/s^2),az (m/s^2),EMA az (m/s^2),aT (m/s^2),EMA aT (m/s^2)
590.431689,5.8734,6.364867916055152,7.4686,8.234687798599351,7.8246,8.130608377460488,12.31,13.231536685702842
590.431818,5.5505,6.325142651857339,7.4127,8.194590832814017,7.7703,8.11303235904778,12.09,13.175851969327093
590.448449,5.6727,6.2933161810350295,7.5136,8.161371767798698,8.2173,8.118118585435694,12.5,13.14288358057943
590.465056,5.399,6.249691001472344,7.4723,8.127758510832908,8.2538,8.124737191024197,12.37,13.105181942502384
590.46519,5.2916,6.202954855059059,7.0201,8.073726388353254,8.0938,8.123228059754725,11.95,13.048831603843729
590.482177,5.5737,6.17225949627569,7.1877,8.030505588921388,8.0658,8.120426690986202,12.16,13.00547396463184
590.482322,5.43,6.1360517159695585,7.1815,7.9890906821447345,8.0646,8.117703437767362,12.09,12.960816698064432
590.499395,5.7227,6.11588821762958,7.1266,7.9470179659425515,7.9538,8.109708148120173,12.12,12.919801249378363
590.501736,5.6985,6.0955278167696,7.0567,7.903587821262426,7.9354,8.101205311626506,12.05,12.877371920140394
590.51998,5.3547,6.059389874488156,6.7128,7.845500610469137,7.7649,8.084800174473994,11.58,12.814085485011594
590.536337,5.4837,6.031307441586295,6.8701,7.797920092885277,7.5555,8.058980653767945,11.59,12.754373997937858
590.536452,5.2834,5.994824151752817,6.7188,7.745280088354287,7.395,8.026591353584143,11.3,12.683428924867718
590.552778,5.464,5.968930290691704,6.8932,7.7037152059955405,7.3543,7.993796653409307,11.47,12.624237269996122
590.552889,5.2805,5.935348325292108,6.9358,7.666255927654294,7.5297,7.971157792267389,11.52,12.570372037313385
590.569086,5.0737,5.893316699668103,6.6986,7.619053199476036,7.5603,7.95111594874215,11.3,12.50840266963956
590.585696,5.1831,5.8586719826111215,6.775,7.577879872672326,7.7706,7.9423102927059475,11.54,12.461163515022996
590.585804,5.0407,5.818770910288627,6.4813,7.524388171566358,7.636,7.927368327208097,11.21,12.400131148436508
590.603609,5.1512,5.786206475640402,6.6615,7.482296065636292,7.7895,7.920643042954042,11.47,12.354758897293262
590.603748,5.0886,5.752176891462821,6.7626,7.447188940483302,7.7819,7.913875089639211,11.5,12.313063341327736
590.622486,4.9931,5.715148750415855,6.4096,7.39657484582558,7.6745,7.9021982559982735,11.18,12.257791958823942
590.622627,5.0719,5.683770762590691,6.3224,7.3441760728584775,7.5193,7.88352029229104,11.06,12.19936308278375
590.63916,5.0778,5.654211213196023,6.4145,7.298826020523918,7.5032,7.8649680829109885,11.1,12.145735615330883
590.656229,5.1357,5.628917983284021,6.2412,7.2472345073276285,7.4209,7.843306225208012,10.97,12.088382658485473
590.65634,4.981,5.597312228001873,6.3271,7.202349897214085,7.2438,7.814062019100304,10.83,12.026998138559353
590.673034,4.8911,5.562862851026171,5.9656,7.142020633935349,7.072,7.777863871827119,10.47,11.951047009849141
590.673174,5.0523,5.5379573460980644,5.9273,7.082765968865332,7.1105,7.745309536616039,10.55,11.882703253271135
590.689243,5.1986,5.521403329215231,5.9994,7.029918848432877,7.2915,7.723172486049403,10.78,11.828912850672543
590.705433,4.9627,5.494149508277903,5.9548,6.977474026558102,7.213,7.698286023315286,10.59,11.768478077469005
590.705545,4.9837,5.469249532264346,6.1201,6.935650903311365,7.2398,7.675920851446247,10.71,11.716845000519296
590.721755,4.7586,5.4345837014221825,5.9317,6.886677688515689,7.1865,7.652046663570821,10.46,11.655535488298842
590.721866,4.7466,5.401023520865002,5.9303,6.840025118344191,6.9912,7.6198102409576105,10.32,11.590387415698899
590.738161,4.4661,5.355417495456953,5.8949,6.793921454034718,6.9648,7.587858521886507,10.16,11.520612419811147
590.757033,4.5736,5.317280056654174,5.9301,6.7517838221305855,6.9158,7.555075179355458,10.19,11.455704496893532
590.757249,4.7475,5.289485907549092,6.0803,6.719028513733971,7.0677,7.531300780362509,10.46,11.407133545825554
590.766179,4.4882,5.250398790107672,5.7553,6.6720173667225575,7.0325,7.5069690349789715,10.14,11.345322153346258
590.775234,4.5309,5.2153012881512,5.6962,6.62441651956536,6.9335,7.478994935711705,10.05,11.282135706841562
590.781841,4.3824,5.174671957021872,5.3983,6.564605957635342,6.8243,7.447058597384304,9.74,11.206909574800509
590.798534,4.5713,5.145239178630561,5.5096,6.513142252384837,6.7316,7.412158177999704,9.83,11.139743254078533
590.807494,4.2916,5.103598243087607,5.4595,6.461745069341673,6.6849,7.3766821693167905,9.64,11.066585046562507
590.81514,4.3046,5.064622719034553,5.3718,6.408577017178665,6.5214,7.334961087886703,9.48,10.989190654047261
590.824465,4.4701,5.035621610788965,5.5593,6.367148869999218,6.5839,7.298323961648327,9.71,10.926791109947395
590.832164,4.2002,4.994869337091942,5.5822,6.328858681218768,6.6179,7.265132548884994,9.62,10.863045202145083
590.855647,4.1632,4.954300101136238,5.4996,6.288407038232487,6.5033,7.22796998552475,9.48,10.79557958252825
590.85664,4.0676,4.911046437666178,5.559,6.252826207099195,6.6298,7.198790961840615,9.56,10.735307407770774
590.871697,3.946,4.8639710016824615,5.37,6.209761514069966,6.5032,7.1648596954093655,9.31,10.66578021714781
590.872633,4.0874,4.826089489405269,5.4875,6.174529245090943,6.3939,7.127251905389397,9.36,10.602083621189381
590.887848,4.1567,4.793436343580621,5.4928,6.1412741599645555,6.3404,7.088868885614304,9.36,10.541494176253314
590.903556,4.0189,4.755654082918151,5.2273,6.096690054600431,6.0258,7.03701186680385,8.93,10.462884704240958
590.906102,4.0068,4.719124615458729,5.3244,6.059017369010165,6.0111,6.986967385496345,8.97,10.390061060131643
590.919714,3.8856,4.678464878119279,5.1712,6.015709204668206,5.9604,6.936890927667255,8.8,10.31249710597888
590.922667,3.9768,4.64423732308907,5.2215,5.976967292245367,5.8906,6.885852345829828,8.82,10.23969236910186
590.936109,3.9982,4.6127233073286265,5.3126,5.944559131648032,5.8308,6.834386377740567,8.84,10.171414692560306
590.952448,3.8842,4.577185585019913,5.0249,5.899697710592029,6.0049,6.793923627606881,8.74,10.101589585606144
590.955244,4.0086,4.549449702823819,5.1627,5.863746602758272,5.9794,6.754190767723618,8.86,10.041024239966818
590.968424,3.8059,4.5131789856129005,5.0475,5.823929695306648,5.8927,6.712166827834661,8.64,9.972681594114778
590.98463,3.7623,4.476550742412271,5.3262,5.799650197974616,6.078,6.681231860623214,8.91,9.920843467572594
590.988573,3.5058,4.429197047660452,5.1435,5.7676428712441465,5.9718,6.646625428397692,8.63,9.857875493544663
591.000734,3.5867,4.388099630701405,5.1502,5.737523706793212,5.9831,6.614258334329511,8.67,9.799930347518094
591.0055,3.7152,4.355275258472068,5.2575,5.714107916217934,5.9364,6.581192074118316,8.76,9.749202037883066
591.016991,3.555,4.316237440985626,5.0641,5.68240021298779,5.7027,6.538338802210105,8.41,9.683875109205843
591.033412,3.7246,4.287377078010717,5.0751,5.652775812354239,5.594,6.492273494785222,8.42,9.622222664854338
591.037484,3.6005,4.253870879083364,4.7964,5.6110013824833,5.3886,6.438435763332284,8.06,9.546016681202905
591.052267,3.6801,4.225882055713444,4.8055,5.571708632118261,5.4434,6.389897433413636,8.14,9.477430501632032
591.054253,3.7023,4.200341467629861,5.0973,5.548566747624688,5.4353,6.3433317049544335,8.32,9.420970477162177
591.067495,3.4432,4.163407737501575,5.0095,5.522270808716167,5.1574,6.285481377883485,7.97,9.350191429495728
591.083797,3.5466,4.133319555184425,5.1027,5.501803939998305,5.215,6.23326277408429,8.11,9.289694286593498
591.087374,3.355,4.095352747614453,4.9396,5.474379357559363,5.0432,6.175210931446032,7.82,9.218001882369425
591.099913,3.4627,4.064491637974724,4.947,5.448653535239394,5.1501,6.125205520155982,7.94,9.15566032713189
591.103756,3.5365,4.03873594831742,5.1627,5.4347045823008875,5.3059,6.085239397221543,8.2,9.109042750198627
591.116067,3.3144,4.003402487423887,5.1254,5.419616553895966,5.0687,6.035652109552199,7.93,9.051528469701132
591.132459,3.443,3.976065780720283,5.1577,5.4068401366327485,5.1543,5.9926593237203845,8.06,9.003161227276687
591.136791,3.3963,3.9477845231241715,5.0022,5.38710159338237,5.0377,5.946075942075487,7.87,8.947885069848557
591.148658,3.2613,3.914297473215675,4.8425,5.360535661997864,4.9444,5.897213700998634,7.65,8.884573603026675
591.153314,3.334,3.8859902794002763,4.9769,5.34182172726626,5.0777,5.8572374229011395,7.85,8.834106598000984
591.165119,3.3044,3.8576200218685552,4.8845,5.319513350326442,4.8311,5.807181938857181,7.62,8.774881885903374
591.181012,3.2896,3.8299117281188693,4.7568,5.292063918603201,4.7943,5.757773063790977,7.51,8.713180330493454
591.196956,3.2879,3.803472131625266,4.779,5.267036410378655,4.739,5.708076816776783,7.49,8.653512997298652
591.19705,3.2139,3.7747125154484236,4.7216,5.2404297562138416,4.445,5.646463313519379,7.24,8.584561143771888
591.213015,3.24,3.748628978109476,5.0425,5.23077464615463,4.5301,5.5920065665184335,7.51,8.532143527002528
591.213125,3.1569,3.7197641499090137,5.101,5.224444175610501,4.3624,5.532025758395583,7.42,8.477892623246307
591.229026,2.9767,3.683517118206135,4.9451,5.21081763045877,4.133,5.463780599449456,7.1,8.410678348941609
591.245343,2.9435,3.647418722196079,5.1271,5.206733843607123,4.244,5.404279106793385,7.28,8.355523307529824
591.245481,2.9047,3.6111885406255384,4.9726,5.195312680504336,4.0915,5.340241101583951,7.06,8.29232704862593
591.261799,2.9828,3.580535441082829,5.1391,5.192570598528515,4.4943,5.29897568199449,7.45,8.251237924302714
591.262166,2.9701,3.5507581024934227,5.3035,5.197981788844197,4.5287,5.261401258482563,7.58,8.218494610922093
591.277746,2.841,3.516135756030329,4.9494,5.185855847924967,4.2746,5.213264611727315,7.13,8.165397312828333
591.293456,2.9425,3.4881535240288493,4.7979,5.166931172416432,4.2312,5.165359020911349,7.04,8.110499882934267
591.293713,2.9281,3.460833839929881,4.5732,5.137968676200996,3.8032,5.098912239403478,6.63,8.038280376449668
591.309362,2.9636,3.4365785306650087,4.8608,5.124448252971679,3.9119,5.041009203335015,6.91,7.983242309305782
591.325405,2.6847,3.3999015291691546,5.2254,5.129372728436475,3.5084,4.966247778782088,6.84,7.92747439177867
591.327004,2.7336,3.3673990155511473,5.0868,5.127296009976158,3.7313,4.906006423719546,6.88,7.876378079984589
591.342178,2.8657,3.3429258928413352,5.0557,5.123803521684637,3.8448,4.854240256708836,6.97,7.832164515107291
591.343264,2.7098,3.312041702946636,4.7365,5.104910666968313,3.3914,4.782882195405966,6.42,7.763278441199618
591.361543,2.6234,3.2784494247541165,4.9851,5.099066244189371,3.6248,4.726390380995919,6.7,7.71141120016549
591.361775,2.867,3.258378721107574,5.3008,5.108906915204523,3.7749,4.679976216069289,7.11,7.6820740684501
591.37836,2.6839,3.230355368858424,5.1512,5.110969992511619,3.3656,4.615860303090298,6.71,7.634655821208631
591.394863,2.8495,3.2117770581824034,5.3675,5.123483651413491,3.7166,4.571993946841991,7.12,7.6095506591984545
591.39501,2.6755,3.1856172016857007,5.1408,5.12432835134454,3.185,4.5043357055326245,6.61,7.560792090457066
591.411288,2.6238,3.158211484530301,4.9626,5.116439163474074,3.2558,4.443431524774936,6.49,7.508558329946965
591.427255,2.6114,3.131537753577603,5.0591,5.113642131109485,3.1412,4.379908035761524,6.5,7.459360362632479
591.427408,2.6532,3.1082042046225973,5.2915,5.1223181247139,3.1975,4.3222295949926695,6.73,7.423781808357723
591.443128,2.7164,3.0890918043971047,5.7778,5.154292850337612,3.6251,4.28822327328571,7.34,7.419694890876858
591.443248,2.4196,3.056433667597246,5.8085,5.186205394223581,3.2848,4.239275796540065,7.1,7.404100018151158
591.459254,2.2568,3.0174271472266487,5.7992,5.216107570115113,3.3263,4.194740391830794,7.06,7.387314651412077
591.466882,2.3236,2.983581920532666,5.6746,5.2384730544997415,3.1123,4.141938421497584,6.88,7.362567595245634
591.475534,2.3251,2.9514608512383895,5.4912,5.250801198182681,3.0033,4.086395083863556,6.68,7.32927161498975
591.491551,2.8208,2.94508715117798,5.8215,5.278640164124989,3.3251,4.049258738309236,7.27,7.326380316697566
591.492103,2.668,2.931570704779054,5.6887,5.29864308294816,2.8741,3.9919339218063463,6.91,7.306069081736709
591.507787,2.3963,2.9054599386922706,5.5425,5.310538542316542,2.8772,3.9375566573279874,6.69,7.276016931408089
591.524043,2.6496,2.8929789660731355,5.4961,5.319590320740125,2.7384,3.879061210629061,6.69,7.247430739632084
591.525387,2.4944,2.873536089679324,5.1787,5.312717622167436,2.6591,3.8195509076715455,6.33,7.20267802062564
591.532418,2.8025,2.8700709145730157,5.4134,5.317628957671463,2.9481,3.7770411072973236,6.77,7.181571775717072
591.54199,2.7483,2.864130869959698,5.3857,5.320949496321636,2.5619,3.7177659313316003,6.57,7.1517390061698976
591.557193,2.7004,2.8561439982543466,5.639,5.336464155037653,2.7521,3.6706602761446927,6.83,7.136044420503072
591.565637,2.5469,2.8410589251687686,5.5462,5.346695171865084,2.3027,3.6039305065766585,6.52,7.105993473161459
591.577438,2.351,2.8171536117459017,5.3422,5.346475895188738,2.206,3.5357387745485287,6.24,7.063749889104803
591.590648,2.5992,2.8065217282461012,5.5996,5.358823412496605,2.4913,3.484790541643722,6.66,7.044054772563105
591.611874,2.3697,2.7852133512584865,5.7188,5.376383246033355,1.9576,3.4102934420513455,6.49,7.017027710486856
591.6364,2.3576,2.764354163392219,5.4909,5.3819694291536795,1.8897,3.336118152195182,6.27,6.980587334365545
591.636589,2.6809,2.760283228592598,5.7402,5.399444091146183,2.3778,3.2893709252588317,6.77,6.970314781469664
591.653366,2.2221,2.734030388173447,5.5669,5.4076126720658815,1.6616,3.209967465490108,6.22,6.933714060422363
591.656282,2.4085,2.718150857043035,5.5878,5.416402297818765,1.9783,3.1498861257101027,6.4,6.907679228206638
591.669669,2.4227,2.7037386201141063,5.7045,5.430455844266629,1.9703,3.0923453390900977,6.5,6.887792436586802
591.672928,2.1618,2.6773025898646376,5.5065,5.434165315278013,1.5894,3.019030932305215,6.13,6.85082695187525
591.686804,2.2844,2.6581366098712405,5.8014,5.452079202337622,1.8501,2.9620099112171556,6.5,6.833713442027677
591.703736,1.8823,2.6202909215848385,5.7963,5.468870460760177,1.3571,2.883721622865099,6.24,6.804751810709254
591.705678,2.1381,2.5967694132148464,5.9387,5.491788974869436,1.6393,2.823018129066801,6.52,6.790861478479534
591.720406,2.0691,2.5710294418385122,6.0645,5.519726098046537,1.5612,2.7614660252098835,6.6,6.781551162456142
591.722579,1.8696,2.5368133715049264,5.7706,5.531963849361339,1.1009,2.6804628044679375,6.16,6.7512315935558425
591.737129,2.1022,2.5156127192363935,5.8357,5.546780246953468,1.3973,2.6178694969329164,6.36,6.732147125577509
591.754208,1.9647,2.48873892805413,5.8254,5.560371454419153,1.131,2.545339277570335,6.25,6.708627753598118
591.755456,2.1075,2.4701419071734407,5.8749,5.575714310301145,1.4522,2.4920154103717818,6.41,6.6940605461055265
591.771072,2.3364,2.4636179117015655,6.1076,5.601659953701089,1.5988,2.448443926939012,6.73,6.695813690197939
591.787387,2.3291,2.4570560623502695,5.969,5.619578980349816,1.1158,2.3834369061127187,6.5,6.68626180287121
591.788022,2.5332,2.4607704007722075,6.1879,5.647301956918118,1.1182,2.3217180326438056,6.78,6.690834397853102
591.804046,2.3607,2.4558889178077092,5.9707,5.663077471214795,0.7577,2.245424470075815,6.46,6.679574183323682
591.804175,2.2706,2.446850434012211,5.9715,5.67812247261895,0.921,2.1808183983647993,6.45,6.668375442673746
591.821367,2.2968,2.4395309006457615,6.0097,5.694296986149733,0.8557,2.116178476493346,6.49,6.659674201567709
591.841964,2.1182,2.4238562225654805,5.8833,5.703516645361941,0.594,2.041925867883914,6.28,6.6411535088083085
591.842227,2.3573,2.4206095775622862,6.1518,5.725384126075993,0.5871,1.9709587523773815,6.61,6.6396338254518055
591.846509,2.2469,2.4121359396324182,5.9219,5.734970266267408,0.2563,1.8873168620175091,6.34,6.625017541283425
591.858648,2.1803,2.4008268694064467,5.8892,5.7424936679129,0.397,1.81461847850446,6.29,6.608675222196428
591.861872,2.337,2.3977133635817416,6.2464,5.767074464600075,0.429,1.7470273332115593,6.68,6.612154479650261
591.875048,2.2402,2.3900297848704373,6.3087,5.793495222424461,0.2617,1.6745723413475808,6.7,6.616439626984395
591.891451,2.3296,2.3870819904865135,6.6805,5.836763748159853,0.4399,1.614344422257455,7.09,6.6395401329851556
591.89553,2.2342,2.3796243324140005,6.629,5.875409418981323,0.2825,1.5493764016595302,7.0,6.657123541132221
591.907776,2.0934,2.36566216985722,6.466,5.90421871561638,0.2609,1.4865238942615042,6.8,6.664093124491625
591.911987,2.3244,2.363649381083697,6.5533,5.935881217293629,0.3698,1.432049557956065,6.96,6.678527606223741
591.924332,2.2333,2.35729087468937,6.5315,5.9649357920597925,0.3157,1.3775934819582083,6.91,6.68981894250551
591.940489,2.3302,2.355969368606962,6.81,6.006158436349558,0.4053,1.3301645316187833,7.21,6.715193628236948
591.944485,2.192,2.3479708628212563,6.7945,6.0446141223812875,0.2,1.2750345544666475,7.14,6.73591589027417
591.95718,2.102,2.3359722841470485,6.5092,6.0672768481187855,-0.0867,1.2086084786390061,6.84,6.740993163919333
591.973854,2.0651,2.322759001993534,6.8813,6.106985294552015,-0.2427,1.1378129430956399,7.19,6.762895936411073
591.978255,1.9391,2.304043928725556,6.67,6.134449426525086,-0.3566,1.064914750749511,6.96,6.772510768781264
591.990346,2.195,2.298724712690163,6.9674,6.175081161816545,-0.1508,1.005611592176364,7.31,6.798729755669982
591.994523,2.2153,2.2946552145101546,7.0361,6.217082080752323,-0.201,0.9467524901189803,7.38,6.8270844017348615
592.007076,2.0804,2.2842037406316105,6.867,6.248785393886355,-0.226,0.889545051576591,7.18,6.8442997967721855
592.023673,2.131,2.276730387430068,7.2708,6.298639764916289,-0.1543,0.8386257807679768,7.58,6.8801876115637866
592.027116,2.0546,2.2658947587749427,7.0272,6.334179288578908,-0.2557,0.7852440353646608,7.33,6.902129679292382
592.040034,2.3714,2.271041355907872,7.2613,6.3794046891360345,-0.033,0.7453296921761408,7.64,6.938123353473241
592.043504,2.3229,2.2735710458635854,7.3752,6.427980070153788,-0.0795,0.7050940974358412,7.73,6.976751482572107
592.056351,2.1434,2.267221238748289,7.1239,6.461927383804823,-0.4494,0.6487773121950684,7.45,6.999836776105174
592.072797,2.4193,2.2746397149069084,7.3258,6.5040675114241,-0.4135,0.5969589067221381,7.73,7.035454494343946
592.072906,2.4273,2.282086558082181,7.4968,6.552493486476583,-0.5244,0.5422584722478875,7.9,7.077627445839363
592.088831,2.3191,2.2838920918342693,7.3086,6.5893767310387,-0.7132,0.4810165955528686,7.7,7.107987082627687
592.104605,2.43,2.291019306866744,7.8369,6.650231524646568,-0.6393,0.42636700552589935,8.23,7.1627194200604825
592.104699,2.1963,2.286398852873244,7.6102,6.697059255151613,-0.7946,0.36680763940268474,7.96,7.201611155667289
592.119908,2.3443,2.2892232990745494,7.7398,6.74792465733934,-0.5474,0.32221214479767574,8.11,7.245922806610348
592.135221,2.1124,2.2805977722904247,7.7218,6.795430771615469,-0.7445,0.2701774060270574,8.04,7.284658279458624
592.135325,2.3691,2.284914954129916,7.8084,6.844843904707397,-0.7611,0.21987119109890824,8.2,7.329309095094788
592.151561,2.5081,2.295802029538213,7.8756,6.895124689843621,-0.7163,0.17420430372822976,8.3,7.376659870943823
592.167156,2.3958,2.3006799793168367,7.8351,6.940977143997591,-0.5973,0.1365699474488039,8.21,7.417310608946563
592.167888,2.4091,2.305968760813576,8.1485,6.999880697948927,-0.665,0.09746897440252078,8.52,7.471100335339414
592.182404,2.3489,2.3080629676031577,8.0443,7.050827980975808,-0.939,0.04690951223654416,8.43,7.5178759287374906
592.183529,2.2639,2.3059086765005645,8.2077,7.107260762391622,-0.8607,0.0026358774932980986,8.56,7.568711249286881
592.197568,2.2101,2.301235082524927,8.5282,7.1765748715432505,-0.9654,-0.04458538482344815,8.86,7.631700944443619
592.212889,2.1222,2.2925016638651745,8.3911,7.235819999760652,-1.3004,-0.10584463434425556,8.75,7.6862521178853935
592.212978,2.2426,2.290067436359556,8.4433,7.294721463186962,-1.1394,-0.15626196925429187,8.81,7.741069087744642
592.22832,2.481,2.2993812199517727,8.6005,7.358417977177841,-1.1139,-0.20297601953457028,9.02,7.803455961513197
592.243466,2.3512,2.3019089653199787,8.1652,7.397773197803312,-0.9183,-0.237869872240201,8.55,7.839872743878406
592.24355,2.537,2.313376820670223,8.4466,7.448935480837297,-0.6949,-0.2601640248138497,8.85,7.889147244177019
592.258961,2.3944,2.3173291708814316,8.343,7.492548384211086,-1.0164,-0.29705358457902775,8.74,7.930652256656189
592.274652,2.4332,2.3229814064481906,8.8038,7.556511877664204,-0.9508,-0.32894365362395317,9.18,7.991596049014424
592.274774,2.2249,2.318196947597059,8.5534,7.6051405665586325,-1.2458,-0.3736683534471749,8.93,8.037371851501526
592.289859,2.4236,2.3233385599093976,8.595,7.653426392580162,-1.2495,-0.41639184840097127,9.02,8.085304931916085
592.305012,2.627,2.338151313084549,8.8816,7.713337300259178,-1.235,-0.4563239533570214,9.34,8.146509569383593
592.305112,2.4702,2.344592712446278,8.7945,7.766076944148974,-1.5179,-0.5081081507542399,9.26,8.200826175755124
592.320461,2.4511,2.349788189887923,8.9789,7.82523904443439,-1.3899,-0.5511223873028135,9.41,8.25981026474268
592.335589,2.3326,2.3489497416007072,9.0869,7.886783481291249,-1.4387,-0.5944188562148713,9.49,8.319819520121085
592.335691,2.5204,2.357313168839697,9.0167,7.9419013602526505,-1.3317,-0.6303837900580483,9.46,8.375438080115178
592.350739,2.441,2.3613954532865407,8.8964,7.988462269508618,-1.3992,-0.6678870198113143,9.33,8.42200207620712
592.356589,2.7495,2.3803273823945146,8.826,8.029317768556979,-1.2879,-0.6981315554302745,9.33,8.466294657855553
592.365945,2.865,2.403969949106977,9.1513,8.084048609115174,-1.2416,-0.724642211262944,9.67,8.525011991618697
592.373177,2.6299,2.4149909271993195,9.0905,8.133143798914434,-1.4349,-0.7592889326647516,9.57,8.575987016417786
592.390313,2.8302,2.435245028311548,9.5652,8.203000198967388,-1.4648,-0.7937041066811051,10.08,8.649353503421796
592.398469,2.7958,2.4528330757109846,9.3976,8.261273359993368,-1.5428,-0.8302453697698317,9.93,8.71182406423049
592.406842,2.8493,2.4721729256763023,9.2883,8.311372220481497,-1.559,-0.8657943761225227,9.84,8.766857036707052
592.420756,2.9264,2.494330343935995,9.3928,8.364124795092154,-1.4112,-0.8923995285067899,9.94,8.824083522721342
592.42297,2.7932,2.508909351548873,9.244,8.407045536794975,-1.561,-0.9250141856528001,9.78,8.870713594783714
592.43803,2.9687,2.53133816366844,9.1382,8.44271160817083,-1.7035,-0.9629891034258342,9.76,8.914093419428411
592.454479,3.2158,2.564726545928516,9.4523,8.4919598224064,-1.5335,-0.9908189032587202,10.1,8.971942520919708
592.454581,2.9811,2.585037446127125,9.5732,8.544703245703648,-1.6092,-1.0209838348070752,10.15,9.02940873941143
592.470887,3.1378,2.612001473145314,9.6728,8.599732355669323,-1.5048,-1.0445846233530713,10.28,9.090413191147459
592.472722,3.136,2.637562376894323,9.7907,8.6578283383196,-1.5596,-1.0697073246529214,10.4,9.15429547450612
592.487053,3.0012,2.655300797533624,9.5894,8.70327085840157,-1.7579,-1.103277699060096,10.2,9.205305451359479
592.50353,3.1904,2.681403197653935,9.8512,8.759267401894176,-1.7931,-1.136927567398628,10.51,9.268949087878529
592.50547,3.0645,2.7000908465488647,9.609,8.800717772533483,-1.9223,-1.1752384177694266,10.27,9.31778083968933
592.520082,3.2273,2.7258083662294075,9.7773,8.848355929970875,-1.7637,-1.203943860805064,10.45,9.373011042631314
592.536802,3.0565,2.741939665437729,9.6818,8.88901173826498,-1.9228,-1.2390100139365243,10.33,9.41969343079564
592.53821,3.1851,2.763557242733449,9.7765,8.932303848593518,-1.8224,-1.2674680620371817,10.44,9.46946448295195
592.553331,3.262,2.7878715235757197,9.985,8.983654880369443,-1.8784,-1.2972696199865874,10.67,9.528027191100637
592.555244,3.1253,2.8043314492549527,9.7742,9.022218056936786,-1.975,-1.330329638523827,10.45,9.57300147446158
592.57,3.2841,2.8277347931937356,9.9328,9.066636688305723,-1.8961,-1.357928192742177,10.63,9.624562378146383
592.58615,3.097,2.8408696813306262,9.8549,9.105088557168857,-2.0602,-1.3921853540718268,10.53,9.668730067017291
592.590012,3.2991,2.863222379802303,9.9883,9.148172042185012,-1.9305,-1.418444605092713,10.69,9.718548112528643
592.602656,3.4323,2.8909822637143856,10.1284,9.195988040127206,-1.8812,-1.4410180389906295,10.86,9.774228692405293
592.61897,3.3698,2.9143392264600254,10.0451,9.237408135730757,-1.8247,-1.4597342322105986,10.75,9.821827292775765
592.61911,3.4044,2.938244630047341,10.3497,9.291666275451206,-1.7962,-1.4761471964930084,11.04,9.881250351664752
592.635228,3.5098,2.9661253798011296,10.1669,9.334360603477975,-1.9197,-1.4977839186153006,10.93,9.93240887109574
592.637647,3.7718,3.00542658078644,10.3481,9.383811305747342,-1.7421,-1.5097017762438225,11.15,9.991803560310583
592.652012,3.6894,3.0387911378212475,10.3183,9.42939612010113,-1.8751,-1.5275260798416848,11.12,10.04683753297836
592.654436,3.58,3.06519157012265,10.2726,9.47052801668156,-1.9342,-1.5473638320445293,11.05,10.09577228746722
592.670328,3.6703,3.094709054506911,10.529,9.52216079635563,-1.9379,-1.566414376822845,11.32,10.155490712468819
592.676053,3.575,3.1181378811163296,10.5842,9.573967586777306,-2.1153,-1.593189285270511,11.37,10.214735067958143
592.689151,3.5875,3.141033594232606,10.5023,9.619252094739387,-2.183,-1.6219605396475592,11.31,10.268162625618722
592.706704,3.7179,3.1691734189041862,10.6979,9.671869065727709,-2.2613,-1.6531478303964586,11.55,10.330691278027565
592.706838,3.6458,3.1924234960308113,10.5532,9.714860818619039,-2.1935,-1.6795064728161435,11.38,10.381877069343293
592.712006,3.7934,3.221739423053698,10.7258,9.764174925027866,-1.9624,-1.6933061570690144,11.54,10.43837087083874
592.723384,3.8108,3.2504740853437615,10.7385,9.811702977465531,-1.9218,-1.7044521981875989,11.56,10.493084486895388
592.739898,3.8418,3.2793192519123586,10.6341,9.851819905394041,-1.8359,-1.7108642860808867,11.45,10.539763292412685
592.745969,3.938,3.3114500201117556,10.8418,9.900111617326038,-1.983,-1.72413919895499,11.7,10.59636020497792
592.755338,4.0262,3.346315872789231,10.8143,9.944706172578426,-1.9696,-1.7361128965669415,11.71,10.650684097418022
592.770928,4.1165,3.383885830214146,11.0034,9.996349773916064,-1.9053,-1.7443659260027002,11.9,10.711626336568361
592.786197,4.0552,3.4166328628866265,11.0311,10.046825394700646,-2.069,-1.7602017344903733,11.93,10.771059198199172
592.786299,4.101,3.4500166256726446,11.1848,10.102336351056712,-1.9936,-1.7715870157347453,12.08,10.834909969018724
592.801372,4.2096,3.487069473200808,11.3221,10.161837016858824,-1.9056,-1.7781242344793917,12.23,10.902963141261711
592.802567,4.1367,3.518758767191012,11.3412,10.219366918475465,-1.9562,-1.786810857187714,12.23,10.967696646566019
592.816647,4.1898,3.551492485864621,11.4029,10.277100239525442,-1.8752,-1.7911225226907523,12.29,11.032199249172553
592.832309,4.1898,3.5826294377736634,11.379,10.330851447353469,-1.9931,-1.8009750825594961,12.29,11.093555383359258
592.835114,4.2649,3.6159109286139723,11.4838,10.387092840165495,-1.846,-1.8031714199956184,12.39,11.156796584171001
592.847571,4.4239,3.6553250296571926,11.7452,10.45334196991352,-1.6884,-1.7975728141421734,12.66,11.230123580065097
592.863444,4.3732,3.690343320893427,11.6563,10.512022849429933,-1.9875,-1.8068375549157258,12.61,11.29743462493997
