time,theta_apparent,lo,hi,n,sides,rest,theta,theta_ema
133.5,64.18246251956248,48.95367450926519,62.70784135312936,61,2,0,63.35196101456513,62.2424011098508
136.5,63.481076538968864,46.43616221644573,62.74713188739652,43,2,0,62.67516687216004,62.38665636395388
139.5,59.58436253956378,39.10381704332485,58.23463341455268,70,2,0,58.896733054635185,61.22334859418099
142.5,50.9786235354425,40.44294926582557,50.478109357048325,53,2,0,50.47810935704832,57.641602181803435
145.5,51.4012478436536,39.95310217789385,51.17512343667074,79,2,0,50.89319953774859,55.39213463378516
148.5,46.621383156091184,33.745740432105215,46.29799284786017,92,2,0,46.19152803802934,52.32526576853323
151.5,44.836136804224694,22.776404552024758,44.66238601851103,103,2,0,44.43207734326206,49.69420296010951
154.5,37.09356073311373,25.473565695125053,36.809347627385186,85,2,0,36.785840405646034,45.39141544195502
157.5,59.15435567662152,20.459340916447957,52.86246537708474,57,2,0,58.47817000083408,49.753666961581374
160.5,61.363248162275575,11.911838799642926,61.584028789415704,39,2,0,60.62511939726085,53.3774844401412
163.5,23.053943697716996,10.627203551348794,26.684696723863556,50,2,0,22.880501599020395,43.21182349310094
166.5,18.746809836699356,11.144091601681868,22.121291289002077,49,2,0,18.608462722821876,35.01070323634125
169.5,40.316884560328184,5.956717566934975,48.34170735766669,37,2,0,39.97171964837194,36.66437537368482
172.5,58.627432226594216,5.313807790246196,58.08999336780273,34,2,0,57.964898363245055,43.764549703538236
175.5,63.12902395016536,5.086698706281847,62.29233422997924,20,2,0,62.33503079589252,49.954710067656336
178.5,62.90966371429854,8.27906599651854,62.385262664986946,38,2,0,62.12295766720052,54.01079260083773
181.5,62.775135182361545,7.522704991361013,62.15931526858403,17,2,0,61.992847038261665,56.67147741331238
184.5,63.434079596296776,5.340904364456961,62.901625095882004,8,2,0,62.62977678512636,58.65757720391704
187.5,62.92443988089803,7.968761803442538,62.13724623449068,13,2,0,62.13724623449068,59.81746688077492
190.5,23.954246789439438,14.51242536648128,23.773199969950348,7,2,0,23.773199969950348,47.8027112438334
193.5,59.942459895141155,9.371631773037052,58.84568380789947,9,2,0,59.24508381724938,51.61683543497206
196.5,64.18420346921661,5.2649161830890465,63.276488080104244,26,2,0,63.353639459644455,55.52910344319619
199.5,64.59982660409918,7.983159321559773,63.41186742684262,14,2,0,63.754124656682144,58.27077718102485
202.5,64.65037792080955,13.691068644028526,63.850405345746275,19,2,0,63.802804928753794,60.114786430267834
205.5,64.513483682819,10.884962674800187,63.74517053083461,23,2,0,63.67096237323202,61.3001784112559
208.5,64.85345591242728,3.971296712232098,64.03841274955077,5,1,0,63.9982995715001,62.1995521313373
